G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
14,"Fri, Nov 26, 1982",,,Box Score,@,Cleveland Cavaliers,W,,120,102,12,2,W 2,10105,1:55,,False,,,PHI,1983
15,"Sat, Nov 27, 1982",,,Box Score,,Utah Jazz,W,,126,113,13,2,W 3,13008,2:03,,False,,,PHI,1983
16,"Tue, Nov 30, 1982",,,Box Score,@,Atlanta Hawks,L,,97,111,13,3,L 1,12044,2:11,,False,,,PHI,1983
17,"Thu, Dec 2, 1982",,,Box Score,@,Phoenix Suns,W,,116,108,14,3,W 1,14660,2:09,,False,,,PHI,1983
18,"Fri, Dec 3, 1982",,,Box Score,@,San Diego Clippers,W,,127,110,15,3,W 2,13873,2:03,,False,,,PHI,1983
19,"Sun, Dec 5, 1982",,,Box Score,@,Los Angeles Lakers,W,,114,104,16,3,W 3,,,,False,,,PHI,1983
20,"Wed, Dec 8, 1982",,,Box Score,,Atlanta Hawks,W,,132,85,17,3,W 4,18482,1:41,,False,,,PHI,1983
21,"Fri, Dec 10, 1982",,,Box Score,@,Boston Celtics,L,,97,123,17,4,L 1,15320,2:08,,False,,,PHI,1983
22,"Sat, Dec 11, 1982",,,Box Score,,Detroit Pistons,W,,128,111,18,4,W 1,14156,2:03,,False,,,PHI,1983
23,"Wed, Dec 15, 1982",,,Box Score,,Cleveland Cavaliers,W,,99,93,19,4,W 2,9208,1:59,,False,,,PHI,1983
24,"Fri, Dec 17, 1982",,,Box Score,,New York Knicks,W,,109,95,20,4,W 3,10299,1:58,,False,,,PHI,1983
25,"Sat, Dec 18, 1982",,,Box Score,@,Washington Bullets,L,,97,100,20,5,L 1,19035,2:16,,False,,,PHI,1983
26,"Tue, Dec 21, 1982",,,Box Score,,Boston Celtics,W,,122,105,21,5,W 1,18482,2:06,,False,,,PHI,1983
27,"Sun, Dec 26, 1982",,,Box Score,@,San Antonio Spurs,W,,124,122,22,5,W 2,14599,2:07,,False,,,PHI,1983
28,"Tue, Dec 28, 1982",,,Box Score,@,Houston Rockets,W,,104,93,23,5,W 3,,,,False,,,PHI,1983
29,"Wed, Dec 29, 1982",,,Box Score,@,Dallas Mavericks,W,OT,126,116,24,5,W 4,17134,2:20,,False,,,PHI,1983
30,"Wed, Jan 5, 1983",,,Box Score,,Los Angeles Lakers,W,OT,122,120,25,5,W 5,18482,2:24,,False,,,PHI,1983
31,"Fri, Jan 7, 1983",,,Box Score,@,Washington Bullets,W,,106,89,26,5,W 6,19035,2:02,,False,,,PHI,1983
32,"Sat, Jan 8, 1983",,,Box Score,,Kansas City Kings,W,,125,113,27,5,W 7,16522,2:11,,False,,,PHI,1983
33,"Tue, Jan 11, 1983",,,Box Score,@,Atlanta Hawks,W,,109,99,28,5,W 8,9149,,,False,,,PHI,1983
34,"Wed, Jan 12, 1983",,,Box Score,,Milwaukee Bucks,W,,122,121,29,5,W 9,16149,2:14,,False,,,PHI,1983
35,"Fri, Jan 14, 1983",,,Box Score,@,Detroit Pistons,W,,115,105,30,5,W 10,22407,2:05,,False,,,PHI,1983
36,"Sat, Jan 15, 1983",,,Box Score,,Indiana Pacers,W,,114,105,31,5,W 11,14115,2:01,,False,,,PHI,1983
37,"Tue, Jan 18, 1983",,,Box Score,@,Cleveland Cavaliers,W,,98,90,32,5,W 12,7220,1:56,,False,,,PHI,1983
38,"Wed, Jan 19, 1983",,,Box Score,,Chicago Bulls,W,,126,106,33,5,W 13,,2:06,,False,,,PHI,1983
39,"Fri, Jan 21, 1983",,,Box Score,,Seattle SuperSonics,W,,130,117,34,5,W 14,18482,2:00,,False,,,PHI,1983
40,"Sun, Jan 23, 1983",,,Box Score,@,Milwaukee Bucks,L,,96,107,34,6,L 1,11052,2:04,,False,,,PHI,1983
41,"Tue, Jan 25, 1983",,,Box Score,@,Chicago Bulls,W,,116,99,35,6,W 1,18253,,,False,,,PHI,1983
42,"Wed, Jan 26, 1983",,,Box Score,,Phoenix Suns,W,,113,102,36,6,W 2,14126,1:58,,False,,,PHI,1983
43,"Fri, Jan 28, 1983",,,Box Score,@,Kansas City Kings,W,,114,99,37,6,W 3,16896,2:08,,False,,,PHI,1983
44,"Sat, Jan 29, 1983",,,Box Score,@,Utah Jazz,W,,126,109,38,6,W 4,12475,1:54,,False,,,PHI,1983
45,"Tue, Feb 1, 1983",,,Box Score,@,Denver Nuggets,W,,133,124,39,6,W 5,17498,2:17,,False,,,PHI,1983
46,"Thu, Feb 3, 1983",,,Box Score,@,Golden State Warriors,W,,117,111,40,6,W 6,13335,2:13,,False,,,PHI,1983
47,"Fri, Feb 4, 1983",,,Box Score,@,Portland Trail Blazers,L,,109,115,40,7,L 1,12666,2:12,,False,,,PHI,1983
48,"Sun, Feb 6, 1983",,,Box Score,@,Seattle SuperSonics,W,,97,96,41,7,W 1,22217,2:15,,False,,,PHI,1983
49,"Wed, Feb 9, 1983",,,Box Score,,Atlanta Hawks,W,,106,93,42,7,W 2,16609,2:05,,False,,,PHI,1983
50,"Thu, Feb 10, 1983",,,Box Score,@,Chicago Bulls,W,,116,110,43,7,W 3,12222,1:59,,False,,,PHI,1983
51,"Wed, Feb 16, 1983",,,Box Score,,Denver Nuggets,W,,116,95,44,7,W 4,13216,1:46,,False,,,PHI,1983
52,"Fri, Feb 18, 1983",,,Box Score,,Houston Rockets,W,,127,98,45,7,W 5,12812,1:59,,False,,,PHI,1983
53,"Sun, Feb 20, 1983",,,Box Score,,New York Knicks,W,,104,89,46,7,W 6,15820,2:06,,False,,,PHI,1983
54,"Wed, Feb 23, 1983",,,Box Score,,Dallas Mavericks,W,,133,101,47,7,W 7,14223,1:50,,False,,,PHI,1983
55,"Fri, Feb 25, 1983",,,Box Score,,Chicago Bulls,W,,116,111,48,7,W 8,16267,2:11,,False,,,PHI,1983
56,"Sun, Feb 27, 1983",,,Box Score,,Golden State Warriors,W,,115,104,49,7,W 9,17584,2:02,,False,,,PHI,1983
57,"Tue, Mar 1, 1983",,,Box Score,@,New York Knicks,W,,106,94,50,7,W 10,17865,2:02,,False,,,PHI,1983
58,"Fri, Mar 4, 1983",,,Box Score,@,Boston Celtics,L,,110,115,50,8,L 1,15320,2:07,,False,,,PHI,1983
59,"Sun, Mar 6, 1983",12:06p,,Box Score,@,New Jersey Nets,L,,106,112,50,9,L 2,20149,2:27,,False,,,PHI,1983
60,"Mon, Mar 7, 1983",,,Box Score,,Detroit Pistons,W,,123,114,51,9,W 1,17536,2:23,,False,,,PHI,1983
61,"Sat, Mar 12, 1983",,,Box Score,@,Washington Bullets,W,,95,86,52,9,W 2,19035,2:11,,False,,,PHI,1983
62,"Sun, Mar 13, 1983",,,Box Score,,Washington Bullets,W,,97,93,53,9,W 3,18482,2:04,,False,,,PHI,1983
63,"Tue, Mar 15, 1983",,,Box Score,@,Indiana Pacers,W,,132,128,54,9,W 4,7929,2:12,,False,,,PHI,1983
64,"Wed, Mar 16, 1983",,,Box Score,,Boston Celtics,W,,105,100,55,9,W 5,18482,2:07,,False,,,PHI,1983
65,"Sat, Mar 19, 1983",,,Box Score,@,Milwaukee Bucks,W,,105,97,56,9,W 6,11052,2:12,,False,,,PHI,1983
66,"Sun, Mar 20, 1983",,,Box Score,@,Detroit Pistons,W,,121,119,57,9,W 7,20077,2:14,,False,,,PHI,1983
67,"Tue, Mar 22, 1983",,,Box Score,@,New York Knicks,L,,76,89,57,10,L 1,19591,1:57,,False,,,PHI,1983
68,"Wed, Mar 23, 1983",,,Box Score,,Milwaukee Bucks,W,OT,104,101,58,10,W 1,17842,2:26,,False,,,PHI,1983
69,"Fri, Mar 25, 1983",,,Box Score,,New Jersey Nets,L,,92,101,58,11,L 1,17311,2:01,,False,,,PHI,1983
70,"Sun, Mar 27, 1983",,,Box Score,,Cleveland Cavaliers,W,,94,80,59,11,W 1,13327,1:53,,False,,,PHI,1983
71,"Tue, Mar 29, 1983",,,Box Score,@,Chicago Bulls,L,,95,97,59,12,L 1,12189,2:09,,False,,,PHI,1983
72,"Wed, Mar 30, 1983",,,Box Score,,Atlanta Hawks,W,,120,113,60,12,W 1,14330,2:11,,False,,,PHI,1983
73,"Fri, Apr 1, 1983",,,Box Score,,New Jersey Nets,L,,104,111,60,13,L 1,18482,2:13,,False,,,PHI,1983
74,"Sun, Apr 3, 1983",,,Box Score,@,Cleveland Cavaliers,W,,96,84,61,13,W 1,7622,2:01,,False,,,PHI,1983
75,"Tue, Apr 5, 1983",,,Box Score,@,Milwaukee Bucks,W,,116,108,62,13,W 2,11052,2:16,,False,,,PHI,1983
76,"Wed, Apr 6, 1983",,,Box Score,,San Antonio Spurs,L,,109,112,62,14,L 1,13706,2:10,,False,,,PHI,1983
77,"Fri, Apr 8, 1983",,,Box Score,,Indiana Pacers,W,OT,126,118,63,14,W 1,17072,2:19,,False,,,PHI,1983
78,"Sun, Apr 10, 1983",,,Box Score,,New York Knicks,W,,113,97,64,14,W 2,17112,2:05,,False,,,PHI,1983
79,"Tue, Apr 12, 1983",,,Box Score,@,Atlanta Hawks,L,,97,102,64,15,L 1,9303,2:20,,False,,,PHI,1983
80,"Wed, Apr 13, 1983",,,Box Score,,Washington Bullets,L,,76,95,64,16,L 2,18482,1:55,,False,,,PHI,1983
81,"Fri, Apr 15, 1983",7:45p,,Box Score,@,New Jersey Nets,W,,100,98,65,16,W 1,16847,2:04,,False,,,PHI,1983
82,"Sun, Apr 17, 1983",,,Box Score,@,Boston Celtics,L,,101,114,65,17,L 1,15320,2:12,,False,,,PHI,1983
1,"Sun, Apr 24, 1983",,Box Score,,,New York Knicks,,,112,102,1,0,W 1,14375,2:07,,True,,W,PHI,1983
2,"Wed, Apr 27, 1983",,Box Score,,,New York Knicks,,,98,91,2,0,W 2,15829,2:13,,True,,W,PHI,1983
3,"Sat, Apr 30, 1983",,Box Score,@,,New York Knicks,,,107,105,3,0,W 3,17735,2:30,,True,,W,PHI,1983
4,"Sun, May 1, 1983",,Box Score,@,,New York Knicks,,,105,102,4,0,W 4,15457,2:20,,True,,W,PHI,1983
5,"Sun, May 8, 1983",,Box Score,,,Milwaukee Bucks,OT,,111,109,5,0,W 5,18482,2:45,,True,,W,PHI,1983
6,"Wed, May 11, 1983",,Box Score,,,Milwaukee Bucks,,,87,81,6,0,W 6,18482,2:05,,True,,W,PHI,1983
7,"Sat, May 14, 1983",,Box Score,@,,Milwaukee Bucks,,,104,96,7,0,W 7,11052,2:27,,True,,W,PHI,1983
8,"Sun, May 15, 1983",,Box Score,@,,Milwaukee Bucks,,,94,100,7,1,L 1,11052,2:25,,True,,L,PHI,1983
9,"Wed, May 18, 1983",,Box Score,,,Milwaukee Bucks,,,115,103,8,1,W 1,18482,2:11,,True,,W,PHI,1983
10,"Sun, May 22, 1983",,Box Score,,,Los Angeles Lakers,,,113,107,9,1,W 2,18482,2:23,,True,,W,PHI,1983
11,"Thu, May 26, 1983",,Box Score,,,Los Angeles Lakers,,,103,93,10,1,W 3,18482,2:23,,True,,W,PHI,1983
12,"Sun, May 29, 1983",,Box Score,@,,Los Angeles Lakers,,,111,94,11,1,W 4,17505,2:26,,True,,W,PHI,1983
13,"Tue, May 31, 1983",,Box Score,@,,Los Angeles Lakers,,,115,108,12,1,W 5,17505,2:37,,True,,W,PHI,1983
