G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 29, 2013",10:30p,,Box Score,@,Los Angeles Lakers,L,,103,116,0,1,L 1,18997,2:27,,False,LAC,2014
2,"Thu, Oct 31, 2013",10:30p,,Box Score,,Golden State Warriors,W,,126,115,1,1,W 1,19060,2:48,,False,LAC,2014
3,"Fri, Nov 1, 2013",10:00p,,Box Score,@,Sacramento Kings,W,,110,101,2,1,W 2,17317,2:30,,False,LAC,2014
4,"Mon, Nov 4, 2013",10:30p,,Box Score,,Houston Rockets,W,,137,118,3,1,W 3,19404,2:23,,False,LAC,2014
5,"Wed, Nov 6, 2013",7:00p,,Box Score,@,Orlando Magic,L,,90,98,3,2,L 1,15807,2:16,,False,LAC,2014
6,"Thu, Nov 7, 2013",7:00p,,Box Score,@,Miami Heat,L,,97,102,3,3,L 2,19600,2:36,,False,LAC,2014
7,"Sat, Nov 9, 2013",8:00p,,Box Score,@,Houston Rockets,W,,107,94,4,3,W 1,18108,2:24,,False,LAC,2014
8,"Mon, Nov 11, 2013",10:30p,,Box Score,,Minnesota Timberwolves,W,,109,107,5,3,W 2,19060,2:12,,False,LAC,2014
9,"Wed, Nov 13, 2013",10:30p,,Box Score,,Oklahoma City Thunder,W,,111,103,6,3,W 3,19273,2:43,,False,LAC,2014
10,"Sat, Nov 16, 2013",10:30p,,Box Score,,Brooklyn Nets,W,,110,103,7,3,W 4,19349,2:24,,False,LAC,2014
11,"Mon, Nov 18, 2013",10:30p,,Box Score,,Memphis Grizzlies,L,,102,106,7,4,L 1,19060,2:25,,False,LAC,2014
12,"Wed, Nov 20, 2013",8:00p,,Box Score,@,Minnesota Timberwolves,W,,102,98,8,4,W 1,13101,2:13,,False,LAC,2014
13,"Thu, Nov 21, 2013",8:00p,,Box Score,@,Oklahoma City Thunder,L,,91,105,8,5,L 1,18203,2:20,,False,LAC,2014
14,"Sat, Nov 23, 2013",3:30p,,Box Score,,Sacramento Kings,W,,103,102,9,5,W 1,19060,2:38,,False,LAC,2014
15,"Sun, Nov 24, 2013",3:30p,,Box Score,,Chicago Bulls,W,,121,82,10,5,W 2,19245,2:09,,False,LAC,2014
16,"Wed, Nov 27, 2013",10:30p,,Box Score,,New York Knicks,W,,93,80,11,5,W 3,19270,2:11,,False,LAC,2014
17,"Fri, Nov 29, 2013",10:00p,,Box Score,@,Sacramento Kings,W,OT,104,98,12,5,W 4,17317,2:38,,False,LAC,2014
18,"Sun, Dec 1, 2013",3:30p,,Box Score,,Indiana Pacers,L,,100,105,12,6,L 1,19060,2:23,,False,LAC,2014
19,"Wed, Dec 4, 2013",7:30p,,Box Score,@,Atlanta Hawks,L,,97,107,12,7,L 2,12020,2:08,,False,LAC,2014
20,"Thu, Dec 5, 2013",8:00p,,Box Score,@,Memphis Grizzlies,W,,101,81,13,7,W 1,15112,2:10,,False,LAC,2014
21,"Sat, Dec 7, 2013",7:30p,,Box Score,@,Cleveland Cavaliers,L,,82,88,13,8,L 1,16216,2:25,,False,LAC,2014
