G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 26, 1984",,Box Score,@,New Jersey Nets,W,,119,104,1,0,W 1,10061,,,False,ATL,1985
2,"Sat, Oct 27, 1984",,Box Score,,Philadelphia 76ers,L,,108,111,1,1,L 1,13694,2:28,,False,ATL,1985
3,"Tue, Oct 30, 1984",,Box Score,@,Washington Bullets,L,,104,119,1,2,L 2,7249,,,False,ATL,1985
4,"Thu, Nov 1, 1984",,Box Score,,Detroit Pistons,L,,114,118,1,3,L 3,6871,,,False,ATL,1985
5,"Sat, Nov 3, 1984",,Box Score,,Washington Bullets,W,,127,107,2,3,W 1,6646,,,False,ATL,1985
6,"Wed, Nov 7, 1984",,Box Score,@,Milwaukee Bucks,L,,99,103,2,4,L 1,8429,,,False,ATL,1985
7,"Thu, Nov 8, 1984",,Box Score,@,Dallas Mavericks,L,OT,105,112,2,5,L 2,14219,,,False,ATL,1985
8,"Sat, Nov 10, 1984",,Box Score,@,Phoenix Suns,W,,114,107,3,5,W 1,12424,,,False,ATL,1985
9,"Tue, Nov 13, 1984",,Box Score,,Milwaukee Bucks,L,,99,110,3,6,L 1,6371,,,False,ATL,1985
10,"Thu, Nov 15, 1984",,Box Score,,Cleveland Cavaliers,L,,99,102,3,7,L 2,3836,,,False,ATL,1985
11,"Sat, Nov 17, 1984",,Box Score,,Indiana Pacers,W,,118,108,4,7,W 1,7696,,,False,ATL,1985
12,"Wed, Nov 21, 1984",,Box Score,,Utah Jazz,W,,122,90,5,7,W 2,4107,,"at New Orleans, LA",False,ATL,1985
13,"Sat, Nov 24, 1984",,Box Score,,New Jersey Nets,W,,101,99,6,7,W 3,6960,,,False,ATL,1985
14,"Sun, Nov 25, 1984",,Box Score,@,Cleveland Cavaliers,L,,111,118,6,8,L 1,3630,,,False,ATL,1985
15,"Tue, Nov 27, 1984",,Box Score,@,New York Knicks,L,,96,97,6,9,L 2,9480,,,False,ATL,1985
16,"Wed, Nov 28, 1984",,Box Score,,Milwaukee Bucks,W,,95,83,7,9,W 1,2172,,"at New Orleans, LA",False,ATL,1985
17,"Fri, Nov 30, 1984",,Box Score,,Houston Rockets,L,,102,116,7,10,L 1,14357,,,False,ATL,1985
18,"Tue, Dec 4, 1984",,Box Score,@,San Antonio Spurs,L,,106,114,7,11,L 2,8044,,,False,ATL,1985
19,"Wed, Dec 5, 1984",,Box Score,@,Kansas City Kings,L,,100,121,7,12,L 3,5355,,,False,ATL,1985
