G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 18, 2017",7:00p,,Box Score,@,Orlando Magic,L,,109,116,0,1,L 1,18846,2:15,,False,MIA,2018
2,"Sat, Oct 21, 2017",8:00p,,Box Score,,Indiana Pacers,W,,112,108,1,1,W 1,19600,2:08,,False,MIA,2018
3,"Mon, Oct 23, 2017",7:30p,,Box Score,,Atlanta Hawks,W,,104,93,2,1,W 2,19600,2:13,,False,MIA,2018
4,"Wed, Oct 25, 2017",8:00p,,Box Score,,San Antonio Spurs,L,,100,117,2,2,L 1,19600,2:16,,False,MIA,2018
5,"Sat, Oct 28, 2017",8:00p,,Box Score,,Boston Celtics,L,,90,96,2,3,L 2,19600,2:12,,False,MIA,2018
6,"Mon, Oct 30, 2017",7:30p,,Box Score,,Minnesota Timberwolves,L,OT,122,125,2,4,L 3,19600,2:44,,False,MIA,2018
7,"Wed, Nov 1, 2017",7:30p,,Box Score,,Chicago Bulls,W,,97,91,3,4,W 1,19600,2:05,,False,MIA,2018
8,"Fri, Nov 3, 2017",9:00p,,Box Score,@,Denver Nuggets,L,,94,95,3,5,L 1,15317,2:15,,False,MIA,2018
9,"Sun, Nov 5, 2017",3:30p,,Box Score,@,Los Angeles Clippers,W,,104,101,4,5,W 1,15676,2:22,,False,MIA,2018
10,"Mon, Nov 6, 2017",10:30p,,Box Score,@,Golden State Warriors,L,,80,97,4,6,L 1,19596,2:12,,False,MIA,2018
11,"Wed, Nov 8, 2017",9:00p,,Box Score,@,Phoenix Suns,W,,126,115,5,6,W 1,16500,2:17,,False,MIA,2018
12,"Fri, Nov 10, 2017",9:00p,,Box Score,@,Utah Jazz,W,,84,74,6,6,W 2,18306,2:11,,False,MIA,2018
13,"Sun, Nov 12, 2017",4:00p,,Box Score,@,Detroit Pistons,L,,103,112,6,7,L 1,16236,2:06,,False,MIA,2018
14,"Wed, Nov 15, 2017",7:30p,,Box Score,,Washington Wizards,L,,93,102,6,8,L 2,19600,2:11,,False,MIA,2018
15,"Fri, Nov 17, 2017",7:00p,,Box Score,@,Washington Wizards,W,,91,88,7,8,W 1,17551,2:10,,False,MIA,2018
16,"Sun, Nov 19, 2017",5:00p,,Box Score,,Indiana Pacers,L,,95,120,7,9,L 1,19600,1:56,,False,MIA,2018
17,"Wed, Nov 22, 2017",7:30p,,Box Score,,Boston Celtics,W,,104,98,8,9,W 1,19704,2:13,,False,MIA,2018
