G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 30, 1953",,Box Score,,Minneapolis Lakers,W,,69,59,1,0,W 1,,,,False,MLH,1954
2,"Sun, Nov 1, 1953",,Box Score,@,Fort Wayne Pistons,L,,67,77,1,1,L 1,,,,False,MLH,1954
3,"Wed, Nov 4, 1953",,Box Score,N,New York Knicks,L,,67,73,1,2,L 2,,,"at Baltimore, MD",False,MLH,1954
4,"Fri, Nov 6, 1953",,Box Score,,New York Knicks,L,,68,80,1,3,L 3,,,,False,MLH,1954
5,"Tue, Nov 10, 1953",,Box Score,,Syracuse Nationals,L,,59,74,1,4,L 4,,,,False,MLH,1954
6,"Fri, Nov 13, 1953",,Box Score,,Minneapolis Lakers,L,,84,92,1,5,L 5,,,,False,MLH,1954
7,"Sun, Nov 15, 1953",,Box Score,@,Syracuse Nationals,L,,61,69,1,6,L 6,,,,False,MLH,1954
8,"Wed, Nov 18, 1953",,Box Score,@,Baltimore Bullets,L,,74,104,1,7,L 7,,,,False,MLH,1954
9,"Thu, Nov 19, 1953",,Box Score,N,Rochester Royals,L,,69,79,1,8,L 8,,,"at Syracuse, NY",False,MLH,1954
10,"Fri, Nov 20, 1953",,Box Score,,Rochester Royals,L,,63,81,1,9,L 9,,,,False,MLH,1954
11,"Sun, Nov 22, 1953",,Box Score,N,Minneapolis Lakers,L,,55,57,1,10,L 10,,,"at Fort Wayne, IN",False,MLH,1954
12,"Wed, Nov 25, 1953",,Box Score,,Fort Wayne Pistons,W,,64,58,2,10,W 1,,,,False,MLH,1954
13,"Thu, Nov 26, 1953",,Box Score,@,Fort Wayne Pistons,L,,64,78,2,11,L 1,,,,False,MLH,1954
14,"Fri, Nov 27, 1953",,Box Score,N,Philadelphia Warriors,W,,55,51,3,11,W 1,,,"at Chicago, IL",False,MLH,1954
15,"Sat, Nov 28, 1953",,Box Score,N,Philadelphia Warriors,W,,71,68,4,11,W 2,,,"at Iowa City, IA",False,MLH,1954
16,"Tue, Dec 1, 1953",,Box Score,,Syracuse Nationals,L,OT,69,76,4,12,L 1,,,,False,MLH,1954
17,"Sat, Dec 5, 1953",,Box Score,@,Boston Celtics,L,,79,97,4,13,L 2,12018,,,False,MLH,1954
