G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 4, 1988",,Box Score,,Seattle SuperSonics,L,,97,104,0,1,L 1,12444,,,False,UTA,1989
2,"Wed, Nov 9, 1988",,Box Score,,Sacramento Kings,W,,105,81,1,1,W 1,11741,,,False,UTA,1989
3,"Thu, Nov 10, 1988",,Box Score,@,Houston Rockets,L,,99,106,1,2,L 1,16611,,,False,UTA,1989
4,"Sat, Nov 12, 1988",,Box Score,@,San Antonio Spurs,W,,105,96,2,2,W 1,11889,,,False,UTA,1989
5,"Tue, Nov 15, 1988",,Box Score,,Indiana Pacers,W,,108,96,3,2,W 2,12444,,,False,UTA,1989
6,"Thu, Nov 17, 1988",,Box Score,,Portland Trail Blazers,W,,123,99,4,2,W 3,12444,,,False,UTA,1989
7,"Sat, Nov 19, 1988",,Box Score,,Phoenix Suns,W,,134,121,5,2,W 4,12444,,,False,UTA,1989
8,"Mon, Nov 21, 1988",,Box Score,,Los Angeles Clippers,W,,117,98,6,2,W 5,12444,,,False,UTA,1989
9,"Wed, Nov 23, 1988",,Box Score,,Houston Rockets,W,,111,108,7,2,W 6,12444,,,False,UTA,1989
10,"Fri, Nov 25, 1988",,Box Score,,San Antonio Spurs,W,,115,95,8,2,W 7,12444,,,False,UTA,1989
11,"Sat, Nov 26, 1988",,Box Score,@,Dallas Mavericks,L,,93,113,8,3,L 1,17007,,,False,UTA,1989
12,"Tue, Nov 29, 1988",,Box Score,@,Seattle SuperSonics,L,,102,109,8,4,L 2,12336,,,False,UTA,1989
13,"Wed, Nov 30, 1988",,Box Score,,Chicago Bulls,W,,107,93,9,4,W 1,12444,,,False,UTA,1989
14,"Fri, Dec 2, 1988",,Box Score,@,Los Angeles Lakers,L,,92,113,9,5,L 1,17505,,,False,UTA,1989
15,"Sat, Dec 3, 1988",,Box Score,@,Sacramento Kings,W,,107,73,10,5,W 1,16517,,,False,UTA,1989
16,"Tue, Dec 6, 1988",,Box Score,@,Golden State Warriors,L,,103,114,10,6,L 1,13043,,,False,UTA,1989
17,"Wed, Dec 7, 1988",,Box Score,,Washington Bullets,W,,111,94,11,6,W 1,12444,,,False,UTA,1989
18,"Fri, Dec 9, 1988",,Box Score,,Dallas Mavericks,L,,89,97,11,7,L 1,12444,,,False,UTA,1989
19,"Sat, Dec 10, 1988",,Box Score,@,Los Angeles Clippers,W,,110,102,12,7,W 1,11652,,,False,UTA,1989
20,"Mon, Dec 12, 1988",,Box Score,,Miami Heat,W,,110,94,13,7,W 2,12444,,,False,UTA,1989
21,"Wed, Dec 14, 1988",,Box Score,@,Boston Celtics,L,,104,112,13,8,L 1,14890,2:08,,False,UTA,1989
22,"Thu, Dec 15, 1988",,Box Score,@,New York Knicks,L,,116,117,13,9,L 2,17296,,,False,UTA,1989
23,"Sat, Dec 17, 1988",,Box Score,@,Philadelphia 76ers,L,,107,119,13,10,L 3,14329,,,False,UTA,1989
24,"Tue, Dec 20, 1988",,Box Score,@,Cleveland Cavaliers,L,,94,110,13,11,L 4,14710,,,False,UTA,1989
25,"Wed, Dec 21, 1988",,Box Score,@,Washington Bullets,W,,98,82,14,11,W 1,,,,False,UTA,1989
26,"Fri, Dec 23, 1988",,Box Score,@,Miami Heat,L,,80,101,14,12,L 1,15008,,,False,UTA,1989
27,"Sun, Dec 25, 1988",,Box Score,,Los Angeles Lakers,W,,101,87,15,12,W 1,12444,,,False,UTA,1989
28,"Wed, Dec 28, 1988",,Box Score,,Sacramento Kings,W,,96,80,16,12,W 2,12444,,,False,UTA,1989
29,"Fri, Dec 30, 1988",,Box Score,,Philadelphia 76ers,W,,102,95,17,12,W 3,12444,,,False,UTA,1989
30,"Tue, Jan 3, 1989",,Box Score,@,Houston Rockets,L,,102,104,17,13,L 1,16611,,,False,UTA,1989
31,"Fri, Jan 6, 1989",,Box Score,@,Chicago Bulls,W,,106,92,18,13,W 1,18111,,,False,UTA,1989
32,"Sat, Jan 7, 1989",,Box Score,@,Milwaukee Bucks,L,,89,107,18,14,L 1,18633,,,False,UTA,1989
33,"Mon, Jan 9, 1989",,Box Score,@,Charlotte Hornets,W,,114,92,19,14,W 1,23388,,,False,UTA,1989
34,"Tue, Jan 10, 1989",,Box Score,@,Miami Heat,W,,92,88,20,14,W 2,15008,,,False,UTA,1989
35,"Thu, Jan 12, 1989",,Box Score,,San Antonio Spurs,W,,115,91,21,14,W 3,12444,,,False,UTA,1989
36,"Sat, Jan 14, 1989",,Box Score,@,Golden State Warriors,L,,105,131,21,15,L 1,15025,,,False,UTA,1989
37,"Tue, Jan 17, 1989",,Box Score,@,Portland Trail Blazers,W,,111,110,22,15,W 1,12848,,,False,UTA,1989
38,"Fri, Jan 20, 1989",,Box Score,,Milwaukee Bucks,W,,98,96,23,15,W 2,12444,,,False,UTA,1989
