G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 17, 2018",7:30p,,Box Score,@,New York Knicks,L,,107,126,0,1,L 1,18249,2:14,,False,ATL,2019
2,"Fri, Oct 19, 2018",8:00p,,Box Score,@,Memphis Grizzlies,L,,117,131,0,2,L 2,17019,2:25,,False,ATL,2019
3,"Sun, Oct 21, 2018",6:00p,,Box Score,@,Cleveland Cavaliers,W,,133,111,1,2,W 1,19432,2:13,,False,ATL,2019
4,"Wed, Oct 24, 2018",7:00p,,Box Score,,Dallas Mavericks,W,,111,104,2,2,W 2,16705,2:34,,False,ATL,2019
5,"Sat, Oct 27, 2018",7:30p,,Box Score,,Chicago Bulls,L,,85,97,2,3,L 1,15549,2:08,,False,ATL,2019
6,"Mon, Oct 29, 2018",7:00p,,Box Score,@,Philadelphia 76ers,L,,92,113,2,4,L 2,20269,2:08,,False,ATL,2019
7,"Tue, Oct 30, 2018",7:00p,,Box Score,@,Cleveland Cavaliers,L,,114,136,2,5,L 3,19432,2:15,,False,ATL,2019
8,"Thu, Nov 1, 2018",7:30p,,Box Score,,Sacramento Kings,L,,115,146,2,6,L 4,12095,2:18,,False,ATL,2019
9,"Sat, Nov 3, 2018",7:30p,,Box Score,,Miami Heat,W,,123,118,3,6,W 1,16303,2:23,,False,ATL,2019
10,"Tue, Nov 6, 2018",7:00p,,Box Score,@,Charlotte Hornets,L,,102,113,3,7,L 1,13955,2:15,,False,ATL,2019
11,"Wed, Nov 7, 2018",7:30p,,Box Score,,New York Knicks,L,,107,112,3,8,L 2,12412,2:34,,False,ATL,2019
12,"Fri, Nov 9, 2018",7:30p,,Box Score,,Detroit Pistons,L,,109,124,3,9,L 3,14759,2:15,,False,ATL,2019
13,"Sun, Nov 11, 2018",9:30p,,Box Score,@,Los Angeles Lakers,L,,106,107,3,10,L 4,18997,2:15,,False,ATL,2019
14,"Tue, Nov 13, 2018",10:30p,,Box Score,@,Golden State Warriors,L,,103,110,3,11,L 5,19596,2:09,,False,ATL,2019
15,"Thu, Nov 15, 2018",9:00p,,Box Score,@,Denver Nuggets,L,,93,138,3,12,L 6,15103,2:11,,False,ATL,2019
16,"Sat, Nov 17, 2018",7:00p,,Box Score,@,Indiana Pacers,L,,89,97,3,13,L 7,17491,2:17,,False,ATL,2019
