G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 26, 2010",10:00p,,Box Score,@,Portland Trail Blazers,L,,92,106,0,1,L 1,20603,2:15,,False,PHO,2011
2,"Thu, Oct 28, 2010",10:30p,,Box Score,@,Utah Jazz,W,,110,94,1,1,W 1,19911,2:42,,False,PHO,2011
3,"Fri, Oct 29, 2010",10:30p,,Box Score,,Los Angeles Lakers,L,,106,114,1,2,L 1,18422,2:17,,False,PHO,2011
4,"Wed, Nov 3, 2010",10:00p,,Box Score,,San Antonio Spurs,L,,110,112,1,3,L 2,17060,2:20,,False,PHO,2011
5,"Fri, Nov 5, 2010",10:00p,,Box Score,,Memphis Grizzlies,W,2OT,123,118,2,3,W 1,16470,3:22,,False,PHO,2011
6,"Sun, Nov 7, 2010",5:00p,,Box Score,@,Atlanta Hawks,W,,118,114,3,3,W 2,13395,2:20,,False,PHO,2011
7,"Mon, Nov 8, 2010",8:00p,,Box Score,@,Memphis Grizzlies,L,,99,109,3,4,L 1,10786,2:17,,False,PHO,2011
8,"Fri, Nov 12, 2010",9:00p,,Box Score,,Sacramento Kings,W,,103,89,4,4,W 1,18029,2:04,,False,PHO,2011
9,"Sun, Nov 14, 2010",9:30p,,Box Score,@,Los Angeles Lakers,W,,121,116,5,4,W 2,18997,2:17,,False,PHO,2011
10,"Mon, Nov 15, 2010",9:00p,,Box Score,,Denver Nuggets,W,,100,94,6,4,W 3,17744,2:17,,False,PHO,2011
11,"Wed, Nov 17, 2010",7:00p,,Box Score,@,Miami Heat,L,,96,123,6,5,L 1,19600,2:30,,False,PHO,2011
12,"Thu, Nov 18, 2010",8:00p,,Box Score,@,Orlando Magic,L,,89,105,6,6,L 2,18846,2:25,,False,PHO,2011
13,"Sat, Nov 20, 2010",7:00p,,Box Score,@,Charlotte Bobcats,L,,105,123,6,7,L 3,16428,2:17,,False,PHO,2011
14,"Mon, Nov 22, 2010",8:30p,,Box Score,@,Houston Rockets,W,,123,116,7,7,W 1,15080,2:19,,False,PHO,2011
15,"Wed, Nov 24, 2010",9:00p,,Box Score,,Chicago Bulls,L,2OT,115,123,7,8,L 1,18422,3:01,,False,PHO,2011
16,"Fri, Nov 26, 2010",9:00p,,Box Score,,Los Angeles Clippers,W,,116,108,8,8,W 1,17486,2:20,,False,PHO,2011
17,"Sun, Nov 28, 2010",8:00p,,Box Score,@,Denver Nuggets,L,,133,138,8,9,L 1,15482,2:28,,False,PHO,2011
18,"Thu, Dec 2, 2010",10:30p,,Box Score,@,Golden State Warriors,W,,107,101,9,9,W 1,18328,2:21,,False,PHO,2011
