G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 4, 1988",,Box Score,,Los Angeles Lakers,L,,113,116,0,1,L 1,17007,,,False,DAL,1989
2,"Sat, Nov 5, 1988",,Box Score,@,Houston Rockets,W,OT,114,113,1,1,W 1,16611,,,False,DAL,1989
3,"Tue, Nov 8, 1988",,Box Score,,Miami Heat,W,,92,88,2,1,W 2,16129,,,False,DAL,1989
4,"Wed, Nov 9, 1988",,Box Score,@,Phoenix Suns,L,,103,111,2,2,L 1,,,,False,DAL,1989
5,"Fri, Nov 11, 1988",,Box Score,,San Antonio Spurs,W,,115,102,3,2,W 1,17007,,,False,DAL,1989
6,"Sat, Nov 12, 1988",,Box Score,,Sacramento Kings,W,,111,71,4,2,W 2,17007,,,False,DAL,1989
7,"Tue, Nov 15, 1988",,Box Score,,Detroit Pistons,L,,99,108,4,3,L 1,17007,,,False,DAL,1989
8,"Thu, Nov 17, 1988",,Box Score,,Charlotte Hornets,W,,105,93,5,3,W 1,16512,,,False,DAL,1989
9,"Sat, Nov 19, 1988",,Box Score,@,Seattle SuperSonics,W,,112,106,6,3,W 2,11608,,,False,DAL,1989
10,"Wed, Nov 23, 1988",,Box Score,,Denver Nuggets,W,,125,106,7,3,W 3,17007,,,False,DAL,1989
11,"Fri, Nov 25, 1988",,Box Score,,Atlanta Hawks,W,,100,95,8,3,W 4,17007,,,False,DAL,1989
12,"Sat, Nov 26, 1988",,Box Score,,Utah Jazz,W,,113,93,9,3,W 5,17007,,,False,DAL,1989
13,"Wed, Nov 30, 1988",,Box Score,,Houston Rockets,L,,89,101,9,4,L 1,17007,,,False,DAL,1989
14,"Fri, Dec 2, 1988",,Box Score,,New York Knicks,L,,101,104,9,5,L 2,17007,,,False,DAL,1989
15,"Sat, Dec 3, 1988",,Box Score,,Chicago Bulls,L,,100,113,9,6,L 3,17007,,,False,DAL,1989
16,"Wed, Dec 7, 1988",,Box Score,,Seattle SuperSonics,W,,102,98,10,6,W 1,17007,,,False,DAL,1989
17,"Fri, Dec 9, 1988",,Box Score,@,Utah Jazz,W,,97,89,11,6,W 2,12444,,,False,DAL,1989
18,"Sat, Dec 10, 1988",,Box Score,,Cleveland Cavaliers,L,,98,102,11,7,L 1,17007,,,False,DAL,1989
19,"Tue, Dec 13, 1988",,Box Score,,Golden State Warriors,W,,117,111,12,7,W 1,17007,,,False,DAL,1989
20,"Fri, Dec 16, 1988",,Box Score,@,Charlotte Hornets,W,,107,98,13,7,W 2,23388,,,False,DAL,1989
21,"Sat, Dec 17, 1988",,Box Score,@,Miami Heat,W,,104,87,14,7,W 3,15008,,,False,DAL,1989
22,"Tue, Dec 20, 1988",,Box Score,@,Philadelphia 76ers,W,,108,102,15,7,W 4,12784,,,False,DAL,1989
23,"Wed, Dec 21, 1988",,Box Score,@,New Jersey Nets,L,OT,120,122,15,8,L 1,10113,,,False,DAL,1989
24,"Fri, Dec 23, 1988",,Box Score,@,Milwaukee Bucks,L,,101,113,15,9,L 2,18633,,,False,DAL,1989
