G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Oct 26, 1957",,Box Score,@,St. Louis Hawks,L,,84,112,0,1,L 1,,,,False,MNL,1958
2,"Wed, Oct 30, 1957",,Box Score,,Detroit Pistons,L,,96,115,0,2,L 2,,,,False,MNL,1958
3,"Fri, Nov 1, 1957",,Box Score,@,Syracuse Nationals,L,,100,113,0,3,L 3,,,,False,MNL,1958
4,"Sat, Nov 2, 1957",,Box Score,@,Philadelphia Warriors,L,,108,118,0,4,L 4,,,,False,MNL,1958
5,"Wed, Nov 6, 1957",,Box Score,,Boston Celtics,L,,94,103,0,5,L 5,3800,,,False,MNL,1958
6,"Fri, Nov 8, 1957",,Box Score,N,Philadelphia Warriors,L,,108,119,0,6,L 6,,,"at Hershey, PA",False,MNL,1958
7,"Tue, Nov 12, 1957",,Box Score,N,Boston Celtics,L,,104,107,0,7,L 7,6256,,"at Detroit, MI",False,MNL,1958
8,"Wed, Nov 13, 1957",,Box Score,,New York Knicks,W,,124,106,1,7,W 1,,,"at Saint Paul, MN",False,MNL,1958
9,"Fri, Nov 15, 1957",,Box Score,@,Detroit Pistons,W,,112,104,2,7,W 2,,,,False,MNL,1958
10,"Sun, Nov 17, 1957",,Box Score,,Syracuse Nationals,L,,98,110,2,8,L 1,,,,False,MNL,1958
11,"Wed, Nov 20, 1957",,Box Score,,New York Knicks,L,,101,105,2,9,L 2,,,,False,MNL,1958
12,"Thu, Nov 21, 1957",,Box Score,N,New York Knicks,L,OT,123,124,2,10,L 3,,,"at Detroit, MI",False,MNL,1958
13,"Sat, Nov 23, 1957",,Box Score,@,Boston Celtics,L,,107,131,2,11,L 4,11340,,,False,MNL,1958
14,"Sun, Nov 24, 1957",,Box Score,@,Philadelphia Warriors,L,,98,105,2,12,L 5,,,"at Camden, NJ",False,MNL,1958
15,"Tue, Nov 26, 1957",,Box Score,N,Detroit Pistons,L,,91,109,2,13,L 6,,,"at New York, NY",False,MNL,1958
16,"Wed, Nov 27, 1957",,Box Score,N,Cincinnati Royals,L,,106,107,2,14,L 7,,,"at Detroit, MI",False,MNL,1958
17,"Sat, Nov 30, 1957",,Box Score,,St. Louis Hawks,W,,118,113,3,14,W 1,,,,False,MNL,1958
18,"Sun, Dec 1, 1957",,Box Score,@,Cincinnati Royals,L,,89,90,3,15,L 1,,,,False,MNL,1958
