G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Thu, Nov 3, 1949",,Box Score,,New York Knicks,W,,87,72,1,0,W 1,,,,False,FTW,1950
2,"Sun, Nov 6, 1949",,Box Score,,Chicago Stags,W,,87,70,2,0,W 2,,,,False,FTW,1950
3,"Thu, Nov 10, 1949",,Box Score,,Waterloo Hawks,W,,89,59,3,0,W 3,,,,False,FTW,1950
4,"Sat, Nov 12, 1949",,Box Score,@,Baltimore Bullets,L,,75,82,3,1,L 1,,,,False,FTW,1950
5,"Sun, Nov 13, 1949",,Box Score,,Denver Nuggets,W,,90,71,4,1,W 1,,,,False,FTW,1950
6,"Wed, Nov 16, 1949",,Box Score,@,Chicago Stags,L,,72,85,4,2,L 1,,,,False,FTW,1950
7,"Sat, Nov 19, 1949",,Box Score,@,Tri-Cities Blackhawks,W,,88,85,5,2,W 1,,,,False,FTW,1950
8,"Sun, Nov 20, 1949",,Box Score,,Boston Celtics,W,,99,89,6,2,W 2,,,,False,FTW,1950
9,"Thu, Nov 24, 1949",,Box Score,@,Boston Celtics,W,,99,85,7,2,W 3,7849,,,False,FTW,1950
10,"Sat, Nov 26, 1949",,Box Score,@,Washington Capitols,L,,76,93,7,3,L 1,,,,False,FTW,1950
11,"Sun, Nov 27, 1949",,Box Score,,New York Knicks,L,,72,77,7,4,L 2,,,,False,FTW,1950
12,"Wed, Nov 30, 1949",,Box Score,@,Waterloo Hawks,L,,71,95,7,5,L 3,,,,False,FTW,1950
13,"Thu, Dec 1, 1949",,Box Score,,Philadelphia Warriors,W,,74,70,8,5,W 1,,,,False,FTW,1950
14,"Sun, Dec 4, 1949",,Box Score,,Washington Capitols,W,,72,68,9,5,W 2,,,,False,FTW,1950
15,"Thu, Dec 8, 1949",,Box Score,,Minneapolis Lakers,W,,87,66,10,5,W 3,,,,False,FTW,1950
