G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Oct 27, 1956",,Box Score,@,St. Louis Hawks,L,,75,97,0,1,L 1,,,,False,MNL,1957
2,"Sun, Oct 28, 1956",,Box Score,@,Fort Wayne Pistons,L,,88,94,0,2,L 2,,,,False,MNL,1957
3,"Thu, Nov 1, 1956",,Box Score,N,Rochester Royals,W,,97,88,1,2,W 1,,,"at Johnstown, PA",False,MNL,1957
4,"Sat, Nov 3, 1956",,Box Score,@,Rochester Royals,W,,95,85,2,2,W 2,,,,False,MNL,1957
5,"Sun, Nov 4, 1956",,Box Score,,Rochester Royals,W,,88,87,3,2,W 3,,,,False,MNL,1957
6,"Sat, Nov 10, 1956",,Box Score,@,Boston Celtics,L,,110,117,3,3,L 1,13909,,,False,MNL,1957
7,"Sun, Nov 11, 1956",,Box Score,N,Rochester Royals,L,,82,94,3,4,L 2,,,"at New York, NY",False,MNL,1957
8,"Wed, Nov 14, 1956",,Box Score,N,Boston Celtics,W,,113,97,4,4,W 1,4500,,"at Rochester, NY",False,MNL,1957
9,"Thu, Nov 15, 1956",,Box Score,@,Syracuse Nationals,W,,103,96,5,4,W 2,,,,False,MNL,1957
10,"Fri, Nov 16, 1956",,Box Score,@,Philadelphia Warriors,L,,97,123,5,5,L 1,,,,False,MNL,1957
11,"Sun, Nov 18, 1956",,Box Score,,Fort Wayne Pistons,L,,107,111,5,6,L 2,,,,False,MNL,1957
12,"Thu, Nov 22, 1956",,Box Score,,Syracuse Nationals,W,,111,78,6,6,W 1,,,,False,MNL,1957
13,"Sat, Nov 24, 1956",,Box Score,@,St. Louis Hawks,W,OT,104,102,7,6,W 2,,,,False,MNL,1957
14,"Sun, Nov 25, 1956",,Box Score,,St. Louis Hawks,L,,94,95,7,7,L 1,,,,False,MNL,1957
15,"Tue, Nov 27, 1956",,Box Score,N,Philadelphia Warriors,W,,113,98,8,7,W 1,,,"at St. Louis, MO",False,MNL,1957
16,"Wed, Nov 28, 1956",,Box Score,N,Boston Celtics,L,,93,105,8,8,L 1,5000,,"at Louisville, KY",False,MNL,1957
17,"Sat, Dec 1, 1956",,Box Score,@,Rochester Royals,L,,83,95,8,9,L 2,,,,False,MNL,1957
18,"Sun, Dec 2, 1956",,Box Score,,Philadelphia Warriors,W,,106,96,9,9,W 1,,,,False,MNL,1957
19,"Tue, Dec 4, 1956",,Box Score,@,New York Knicks,L,,88,101,9,10,L 1,,,,False,MNL,1957
20,"Thu, Dec 6, 1956",,Box Score,N,St. Louis Hawks,W,,103,96,10,10,W 1,,,"at Philadelphia, PA",False,MNL,1957
21,"Fri, Dec 7, 1956",,Box Score,@,Boston Celtics,L,,114,121,10,11,L 1,12838,,,False,MNL,1957
22,"Sun, Dec 9, 1956",,Box Score,,New York Knicks,L,,91,100,10,12,L 2,,,,False,MNL,1957
23,"Tue, Dec 11, 1956",,Box Score,@,Philadelphia Warriors,L,,111,114,10,13,L 3,,,,False,MNL,1957
24,"Wed, Dec 12, 1956",,Box Score,N,New York Knicks,W,,121,103,11,13,W 1,,,"at Boston, MA",False,MNL,1957
25,"Sun, Dec 16, 1956",,Box Score,,Rochester Royals,W,,101,97,12,13,W 2,,,,False,MNL,1957
26,"Thu, Dec 20, 1956",,Box Score,N,Rochester Royals,W,,105,103,13,13,W 3,,,"at Albany, NY",False,MNL,1957
27,"Sat, Dec 22, 1956",,Box Score,@,Rochester Royals,L,,101,115,13,14,L 1,,,,False,MNL,1957
28,"Sun, Dec 23, 1956",,Box Score,@,Syracuse Nationals,L,,97,107,13,15,L 2,,,,False,MNL,1957
29,"Tue, Dec 25, 1956",,Box Score,N,Fort Wayne Pistons,W,,100,89,14,15,W 1,,,"at Rochester, NY",False,MNL,1957
30,"Thu, Dec 27, 1956",,Box Score,@,Fort Wayne Pistons,L,,93,120,14,16,L 1,,,,False,MNL,1957
31,"Sat, Dec 29, 1956",,Box Score,,St. Louis Hawks,L,,92,95,14,17,L 2,,,,False,MNL,1957
32,"Sun, Dec 30, 1956",,Box Score,@,St. Louis Hawks,L,,93,100,14,18,L 3,,,,False,MNL,1957
33,"Thu, Jan 3, 1957",,Box Score,@,Fort Wayne Pistons,L,,102,104,14,19,L 4,,,,False,MNL,1957
34,"Sun, Jan 6, 1957",,Box Score,,New York Knicks,L,,101,111,14,20,L 5,,,,False,MNL,1957
35,"Tue, Jan 8, 1957",,Box Score,N,Fort Wayne Pistons,L,,86,87,14,21,L 6,,,"at Winnipeg, Canada",False,MNL,1957
36,"Wed, Jan 9, 1957",,Box Score,N,Syracuse Nationals,W,,93,86,15,21,W 1,,,"at Moorhead, MN",False,MNL,1957
37,"Thu, Jan 10, 1957",,Box Score,@,Syracuse Nationals,W,,118,110,16,21,W 2,,,,False,MNL,1957
38,"Sat, Jan 12, 1957",,Box Score,N,Fort Wayne Pistons,W,,105,87,17,21,W 3,,,"at St. Louis, MO",False,MNL,1957
