G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 29, 2014",8:00p,,Box Score,@,New York Knicks,W,,104,80,1,0,W 1,19812,2:12,,False,CHI,2015
2,"Fri, Oct 31, 2014",8:00p,,Box Score,,Cleveland Cavaliers,L,OT,108,114,1,1,L 1,22879,2:43,,False,CHI,2015
3,"Sat, Nov 1, 2014",8:00p,,Box Score,@,Minnesota Timberwolves,W,,106,105,2,1,W 1,19356,2:26,,False,CHI,2015
4,"Tue, Nov 4, 2014",8:00p,,Box Score,,Orlando Magic,W,,98,90,3,1,W 2,21809,2:12,,False,CHI,2015
5,"Wed, Nov 5, 2014",8:00p,,Box Score,@,Milwaukee Bucks,W,,95,86,4,1,W 3,13098,2:16,,False,CHI,2015
6,"Fri, Nov 7, 2014",7:00p,,Box Score,@,Philadelphia 76ers,W,,118,115,5,1,W 4,16820,2:24,,False,CHI,2015
7,"Sat, Nov 8, 2014",8:00p,,Box Score,,Boston Celtics,L,,101,106,5,2,L 1,22104,2:07,,False,CHI,2015
8,"Mon, Nov 10, 2014",8:00p,,Box Score,,Detroit Pistons,W,,102,91,6,2,W 1,21431,2:09,,False,CHI,2015
9,"Thu, Nov 13, 2014",8:00p,,Box Score,@,Toronto Raptors,W,,100,93,7,2,W 2,19800,2:31,,False,CHI,2015
10,"Sat, Nov 15, 2014",8:00p,,Box Score,,Indiana Pacers,L,,90,99,7,3,L 1,22248,2:13,,False,CHI,2015
11,"Mon, Nov 17, 2014",10:30p,,Box Score,@,Los Angeles Clippers,W,,105,89,8,3,W 1,19319,2:11,,False,CHI,2015
12,"Thu, Nov 20, 2014",10:30p,,Box Score,@,Sacramento Kings,L,,88,103,8,4,L 1,17317,2:25,,False,CHI,2015
