G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Oct 24, 1959",,Box Score,,Boston Celtics,L,,109,121,0,1,L 1,4803,,,False,SYR,1960
2,"Wed, Oct 28, 1959",,Box Score,@,Detroit Pistons,L,,102,117,0,2,L 2,,,,False,SYR,1960
3,"Fri, Oct 30, 1959",,Box Score,@,Cincinnati Royals,W,,136,127,1,2,W 1,,,,False,SYR,1960
4,"Sat, Oct 31, 1959",,Box Score,,Minneapolis Lakers,W,,117,108,2,2,W 2,,,,False,SYR,1960
5,"Wed, Nov 4, 1959",,Box Score,@,Philadelphia Warriors,L,,113,124,2,3,L 1,,,,False,SYR,1960
6,"Sat, Nov 7, 1959",,Box Score,N,Cincinnati Royals,L,,101,103,2,4,L 2,,,"at Rochester, NY",False,SYR,1960
7,"Sun, Nov 8, 1959",,Box Score,,Detroit Pistons,W,,118,107,3,4,W 1,,,,False,SYR,1960
8,"Thu, Nov 12, 1959",,Box Score,@,New York Knicks,W,,113,104,4,4,W 2,,,,False,SYR,1960
9,"Sat, Nov 14, 1959",,Box Score,,New York Knicks,W,,116,108,5,4,W 3,,,,False,SYR,1960
10,"Tue, Nov 17, 1959",,Box Score,N,Cincinnati Royals,W,,121,116,6,4,W 4,,,"at New York, NY",False,SYR,1960
11,"Wed, Nov 18, 1959",,Box Score,,Boston Celtics,W,,138,103,7,4,W 5,2310,,,False,SYR,1960
12,"Fri, Nov 20, 1959",,Box Score,@,Boston Celtics,L,,101,114,7,5,L 1,5135,,,False,SYR,1960
13,"Sat, Nov 21, 1959",,Box Score,,Philadelphia Warriors,W,,116,107,8,5,W 1,,,,False,SYR,1960
14,"Sun, Nov 22, 1959",,Box Score,N,Philadelphia Warriors,L,,103,114,8,6,L 1,,,"at Camden, NJ",False,SYR,1960
15,"Tue, Nov 24, 1959",,Box Score,@,New York Knicks,W,,120,107,9,6,W 1,,,,False,SYR,1960
16,"Wed, Nov 25, 1959",,Box Score,@,Minneapolis Lakers,W,,100,93,10,6,W 2,,,,False,SYR,1960
17,"Thu, Nov 26, 1959",,Box Score,@,St. Louis Hawks,L,,95,112,10,7,L 1,,,,False,SYR,1960
18,"Sat, Nov 28, 1959",,Box Score,@,Cincinnati Royals,W,,111,105,11,7,W 1,,,,False,SYR,1960
19,"Tue, Dec 1, 1959",,Box Score,N,St. Louis Hawks,L,,101,106,11,8,L 1,,,"at New York, NY",False,SYR,1960
20,"Wed, Dec 2, 1959",,Box Score,,St. Louis Hawks,W,,130,121,12,8,W 1,,,,False,SYR,1960
21,"Sat, Dec 5, 1959",,Box Score,,Minneapolis Lakers,W,,108,95,13,8,W 2,,,,False,SYR,1960
22,"Tue, Dec 8, 1959",,Box Score,N,Minneapolis Lakers,W,,93,89,14,8,W 3,,,"at Seattle, WA",False,SYR,1960
23,"Wed, Dec 9, 1959",,Box Score,N,Minneapolis Lakers,L,,86,96,14,9,L 1,,,"at San Francisco, CA",False,SYR,1960
24,"Fri, Dec 11, 1959",,Box Score,@,New York Knicks,L,,121,152,14,10,L 2,,,,False,SYR,1960
25,"Sun, Dec 13, 1959",,Box Score,,Philadelphia Warriors,W,,150,121,15,10,W 1,,,,False,SYR,1960
