G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 3, 1995",,Box Score,@,Los Angeles Clippers,L,,106,112,0,1,L 1,13281,2:25,,False,PHO,1996
2,"Sun, Nov 5, 1995",,Box Score,,Houston Rockets,L,,104,106,0,2,L 2,19023,,,False,PHO,1996
3,"Tue, Nov 7, 1995",,Box Score,@,New York Knicks,W,,102,94,1,2,W 1,19763,,,False,PHO,1996
4,"Wed, Nov 8, 1995",,Box Score,@,Boston Celtics,L,,109,113,1,3,L 1,17848,2:13,,False,PHO,1996
5,"Fri, Nov 10, 1995",,Box Score,@,Toronto Raptors,W,,112,108,2,3,W 1,25207,,,False,PHO,1996
6,"Sun, Nov 12, 1995",,Box Score,,Golden State Warriors,W,,112,109,3,3,W 2,19023,,,False,PHO,1996
7,"Wed, Nov 15, 1995",,Box Score,,Denver Nuggets,L,3OT,127,137,3,4,L 1,19023,,,False,PHO,1996
8,"Fri, Nov 17, 1995",,Box Score,@,Sacramento Kings,L,,96,105,3,5,L 2,17317,,,False,PHO,1996
9,"Sat, Nov 18, 1995",,Box Score,,Portland Trail Blazers,W,,107,102,4,5,W 1,19023,,,False,PHO,1996
10,"Wed, Nov 22, 1995",,Box Score,,Atlanta Hawks,W,,117,112,5,5,W 2,19023,,,False,PHO,1996
11,"Sat, Nov 25, 1995",,Box Score,,Los Angeles Lakers,W,,114,113,6,5,W 3,19023,,,False,PHO,1996
12,"Mon, Nov 27, 1995",,Box Score,,Utah Jazz,L,,105,114,6,6,L 1,19023,,,False,PHO,1996
13,"Wed, Nov 29, 1995",,Box Score,@,Los Angeles Lakers,L,,96,107,6,7,L 2,13484,,,False,PHO,1996
14,"Fri, Dec 1, 1995",,Box Score,,Minnesota Timberwolves,W,,111,105,7,7,W 1,19023,,,False,PHO,1996
15,"Sat, Dec 2, 1995",,Box Score,@,San Antonio Spurs,L,,93,101,7,8,L 1,27566,,,False,PHO,1996
16,"Tue, Dec 5, 1995",,Box Score,,Vancouver Grizzlies,W,,112,108,8,8,W 1,19023,,,False,PHO,1996
