G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Thu, Oct 18, 2018",10:30p,,Box Score,@,Portland Trail Blazers,L,,119,128,0,1,L 1,19996,2:28,,False,LAL,2019
2,"Sat, Oct 20, 2018",10:30p,,Box Score,,Houston Rockets,L,,115,124,0,2,L 2,18997,2:27,,False,LAL,2019
3,"Mon, Oct 22, 2018",10:30p,,Box Score,,San Antonio Spurs,L,OT,142,143,0,3,L 3,18997,2:38,,False,LAL,2019
4,"Wed, Oct 24, 2018",10:00p,,Box Score,@,Phoenix Suns,W,,131,113,1,3,W 1,18055,2:03,,False,LAL,2019
5,"Thu, Oct 25, 2018",10:30p,,Box Score,,Denver Nuggets,W,,121,114,2,3,W 2,18997,2:21,,False,LAL,2019
6,"Sat, Oct 27, 2018",8:30p,,Box Score,@,San Antonio Spurs,L,,106,110,2,4,L 1,18589,2:15,,False,LAL,2019
7,"Mon, Oct 29, 2018",8:00p,,Box Score,@,Minnesota Timberwolves,L,,120,124,2,5,L 2,18978,2:19,,False,LAL,2019
8,"Wed, Oct 31, 2018",10:30p,,Box Score,,Dallas Mavericks,W,,114,113,3,5,W 1,18997,2:20,,False,LAL,2019
9,"Sat, Nov 3, 2018",10:00p,,Box Score,@,Portland Trail Blazers,W,,114,110,4,5,W 2,19848,2:23,,False,LAL,2019
10,"Sun, Nov 4, 2018",9:30p,,Box Score,,Toronto Raptors,L,,107,121,4,6,L 1,18997,2:09,,False,LAL,2019
11,"Wed, Nov 7, 2018",10:30p,,Box Score,,Minnesota Timberwolves,W,,114,110,5,6,W 1,18997,2:11,,False,LAL,2019
12,"Sat, Nov 10, 2018",10:00p,,Box Score,@,Sacramento Kings,W,,101,86,6,6,W 2,17583,2:09,,False,LAL,2019
13,"Sun, Nov 11, 2018",9:30p,,Box Score,,Atlanta Hawks,W,,107,106,7,6,W 3,18997,2:15,,False,LAL,2019
14,"Wed, Nov 14, 2018",10:30p,,Box Score,,Portland Trail Blazers,W,,126,117,8,6,W 4,18997,2:20,,False,LAL,2019
15,"Sat, Nov 17, 2018",7:00p,,Box Score,@,Orlando Magic,L,,117,130,8,7,L 1,19249,2:10,,False,LAL,2019
16,"Sun, Nov 18, 2018",6:00p,,Box Score,@,Miami Heat,W,,113,97,9,7,W 1,19686,2:14,,False,LAL,2019
17,"Wed, Nov 21, 2018",8:00p,,Box Score,@,Cleveland Cavaliers,W,,109,105,10,7,W 2,19432,2:23,,False,LAL,2019
18,"Fri, Nov 23, 2018",10:30p,,Box Score,,Utah Jazz,W,,90,83,11,7,W 3,18997,2:11,,False,LAL,2019
19,"Sun, Nov 25, 2018",3:30p,,Box Score,,Orlando Magic,L,,104,108,11,8,L 1,18997,2:10,,False,LAL,2019
20,"Tue, Nov 27, 2018",9:00p,,Box Score,@,Denver Nuggets,L,,85,117,11,9,L 2,19583,1:58,,False,LAL,2019
21,"Thu, Nov 29, 2018",10:30p,,Box Score,,Indiana Pacers,W,,104,96,12,9,W 1,18997,2:19,,False,LAL,2019
22,"Fri, Nov 30, 2018",10:30p,,Box Score,,Dallas Mavericks,W,,114,103,13,9,W 2,18997,2:23,,False,LAL,2019
23,"Sun, Dec 2, 2018",3:30p,,Box Score,,Phoenix Suns,W,,120,96,14,9,W 3,18997,2:08,,False,LAL,2019
24,"Wed, Dec 5, 2018",10:30p,,Box Score,,San Antonio Spurs,W,,121,113,15,9,W 4,18997,2:25,,False,LAL,2019
25,"Fri, Dec 7, 2018",8:30p,,Box Score,@,San Antonio Spurs,L,,120,133,15,10,L 1,18354,2:13,,False,LAL,2019
26,"Sat, Dec 8, 2018",8:00p,,Box Score,@,Memphis Grizzlies,W,,111,88,16,10,W 1,17794,2:05,,False,LAL,2019
27,"Mon, Dec 10, 2018",10:30p,,Box Score,,Miami Heat,W,,108,105,17,10,W 2,18997,2:08,,False,LAL,2019
28,"Thu, Dec 13, 2018",8:00p,,Box Score,@,Houston Rockets,L,,111,126,17,11,L 1,18055,2:21,,False,LAL,2019
29,"Sat, Dec 15, 2018",7:00p,,Box Score,@,Charlotte Hornets,W,,128,100,18,11,W 1,19641,2:03,,False,LAL,2019
30,"Sun, Dec 16, 2018",6:00p,,Box Score,@,Washington Wizards,L,,110,128,18,12,L 1,20409,2:04,,False,LAL,2019
31,"Tue, Dec 18, 2018",7:30p,,Box Score,@,Brooklyn Nets,L,,110,115,18,13,L 2,17732,2:14,,False,LAL,2019
32,"Fri, Dec 21, 2018",10:30p,,Box Score,,New Orleans Pelicans,W,,112,104,19,13,W 1,18997,2:20,,False,LAL,2019
33,"Sun, Dec 23, 2018",9:30p,,Box Score,,Memphis Grizzlies,L,,99,107,19,14,L 1,18997,2:10,,False,LAL,2019
34,"Tue, Dec 25, 2018",8:00p,,Box Score,@,Golden State Warriors,W,,127,101,20,14,W 1,19596,2:21,,False,LAL,2019
35,"Thu, Dec 27, 2018",10:00p,,Box Score,@,Sacramento Kings,L,,116,117,20,15,L 1,17583,2:13,,False,LAL,2019
36,"Fri, Dec 28, 2018",10:30p,,Box Score,,Los Angeles Clippers,L,,107,118,20,16,L 2,18997,2:18,,False,LAL,2019
