G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Thu, Oct 14, 1971",,Box Score,@,Phoenix Suns,W,,110,97,1,0,W 1,,,,False,MIL,1972
2,"Sat, Oct 16, 1971",,Box Score,@,Seattle SuperSonics,W,,98,91,2,0,W 2,,,,False,MIL,1972
3,"Sun, Oct 17, 1971",,Box Score,@,Portland Trail Blazers,W,,127,94,3,0,W 3,,,,False,MIL,1972
4,"Tue, Oct 19, 1971",,Box Score,,Cleveland Cavaliers,W,,116,82,4,0,W 4,,,,False,MIL,1972
5,"Fri, Oct 22, 1971",,Box Score,,Buffalo Braves,W,,124,105,5,0,W 5,,,,False,MIL,1972
6,"Sat, Oct 23, 1971",,Box Score,@,Philadelphia 76ers,W,,110,88,6,0,W 6,,,,False,MIL,1972
7,"Tue, Oct 26, 1971",,Box Score,,Baltimore Bullets,W,,120,90,7,0,W 7,,,,False,MIL,1972
8,"Fri, Oct 29, 1971",,Box Score,@,Boston Celtics,L,,114,125,7,1,L 1,12452,,,False,MIL,1972
9,"Sun, Oct 31, 1971",,Box Score,@,Cleveland Cavaliers,W,,118,102,8,1,W 1,,,,False,MIL,1972
10,"Fri, Nov 5, 1971",,Box Score,@,Chicago Bulls,W,,104,102,9,1,W 2,,,,False,MIL,1972
11,"Sat, Nov 6, 1971",,Box Score,,Detroit Pistons,W,,106,78,10,1,W 3,,,,False,MIL,1972
12,"Tue, Nov 9, 1971",,Box Score,,Phoenix Suns,W,,118,113,11,1,W 4,,,,False,MIL,1972
13,"Wed, Nov 10, 1971",,Box Score,@,Atlanta Hawks,W,,116,110,12,1,W 5,,,,False,MIL,1972
14,"Fri, Nov 12, 1971",,Box Score,,Houston Rockets,W,,111,102,13,1,W 6,,,,False,MIL,1972
15,"Sat, Nov 13, 1971",,Box Score,@,Buffalo Braves,W,,127,106,14,1,W 7,,,,False,MIL,1972
16,"Sun, Nov 14, 1971",,Box Score,N,Philadelphia 76ers,W,,125,114,15,1,W 8,,,"at Madison, WI",False,MIL,1972
17,"Tue, Nov 16, 1971",,Box Score,@,Portland Trail Blazers,W,,125,105,16,1,W 9,,,,False,MIL,1972
18,"Fri, Nov 19, 1971",,Box Score,@,Seattle SuperSonics,W,,108,107,17,1,W 10,,,,False,MIL,1972
19,"Sat, Nov 20, 1971",,Box Score,@,Golden State Warriors,L,,100,107,17,2,L 1,,,"at Oakland, CA",False,MIL,1972
20,"Sun, Nov 21, 1971",,Box Score,@,Los Angeles Lakers,L,,105,112,17,3,L 2,,,,False,MIL,1972
21,"Tue, Nov 23, 1971",,Box Score,@,Detroit Pistons,W,,112,104,18,3,W 1,,,,False,MIL,1972
22,"Wed, Nov 24, 1971",,Box Score,,Atlanta Hawks,W,,141,107,19,3,W 2,,,,False,MIL,1972
23,"Fri, Nov 26, 1971",,Box Score,,Portland Trail Blazers,W,,120,105,20,3,W 3,,,,False,MIL,1972
24,"Sat, Nov 27, 1971",,Box Score,@,Cincinnati Royals,W,,114,81,21,3,W 4,,,,False,MIL,1972
25,"Tue, Nov 30, 1971",,Box Score,,Golden State Warriors,L,,103,106,21,4,L 1,,,,False,MIL,1972
26,"Fri, Dec 3, 1971",,Box Score,,Cincinnati Royals,W,,120,82,22,4,W 1,,,,False,MIL,1972
27,"Sat, Dec 4, 1971",,Box Score,,Chicago Bulls,W,,108,105,23,4,W 2,,,,False,MIL,1972
28,"Tue, Dec 7, 1971",,Box Score,,Seattle SuperSonics,W,,116,83,24,4,W 3,,,,False,MIL,1972
29,"Fri, Dec 10, 1971",,Box Score,,Boston Celtics,W,,120,104,25,4,W 4,10746,,,False,MIL,1972
30,"Sat, Dec 11, 1971",,Box Score,@,Baltimore Bullets,W,,107,101,26,4,W 5,,,,False,MIL,1972
31,"Tue, Dec 14, 1971",,Box Score,,Houston Rockets,W,,106,98,27,4,W 6,,,,False,MIL,1972
32,"Wed, Dec 15, 1971",,Box Score,N,Buffalo Braves,W,,122,108,28,4,W 7,,,"at Madison, WI",False,MIL,1972
33,"Fri, Dec 17, 1971",,Box Score,,Seattle SuperSonics,W,,120,113,29,4,W 8,,,,False,MIL,1972
34,"Sun, Dec 19, 1971",,Box Score,,Baltimore Bullets,W,,111,96,30,4,W 9,,,,False,MIL,1972
35,"Wed, Dec 22, 1971",,Box Score,N,Boston Celtics,L,,98,104,30,5,L 1,9035,,"at Madison, WI",False,MIL,1972
36,"Sat, Dec 25, 1971",,Box Score,@,Detroit Pistons,L,OT,118,120,30,6,L 2,,,,False,MIL,1972
37,"Sun, Dec 26, 1971",,Box Score,,Atlanta Hawks,W,,114,92,31,6,W 1,,,,False,MIL,1972
38,"Tue, Dec 28, 1971",,Box Score,@,Chicago Bulls,L,,105,116,31,7,L 1,,,,False,MIL,1972
39,"Wed, Dec 29, 1971",,Box Score,,Portland Trail Blazers,W,,123,84,32,7,W 1,,,,False,MIL,1972
40,"Mon, Jan 3, 1972",,Box Score,@,New York Knicks,L,,99,101,32,8,L 1,,,,False,MIL,1972
41,"Tue, Jan 4, 1972",,Box Score,,New York Knicks,W,,121,100,33,8,W 1,,,,False,MIL,1972
42,"Wed, Jan 5, 1972",,Box Score,@,Cincinnati Royals,W,,115,106,34,8,W 2,,,,False,MIL,1972
43,"Sat, Jan 8, 1972",,Box Score,,Detroit Pistons,W,,136,119,35,8,W 3,,,,False,MIL,1972
44,"Sun, Jan 9, 1972",,Box Score,,Los Angeles Lakers,W,,120,104,36,8,W 4,,,,False,MIL,1972
45,"Tue, Jan 11, 1972",,Box Score,,Phoenix Suns,L,,114,115,36,9,L 1,,,,False,MIL,1972
46,"Wed, Jan 12, 1972",,Box Score,@,Atlanta Hawks,L,,102,104,36,10,L 2,,,,False,MIL,1972
47,"Fri, Jan 14, 1972",,Box Score,,Chicago Bulls,W,,104,77,37,10,W 1,,,,False,MIL,1972
48,"Sun, Jan 16, 1972",,Box Score,,Portland Trail Blazers,W,,126,97,38,10,W 2,,,,False,MIL,1972
49,"Fri, Jan 21, 1972",,Box Score,,Cleveland Cavaliers,W,,120,91,39,10,W 3,,,,False,MIL,1972
