G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 23, 1962",,Box Score,,Detroit Pistons,W,,140,113,1,0,W 1,,,,False,SFW,1963
2,"Fri, Oct 26, 1962",,Box Score,,Detroit Pistons,W,OT,132,131,2,0,W 2,,,,False,SFW,1963
3,"Sat, Oct 27, 1962",,Box Score,@,Chicago Zephyrs,W,OT,129,126,3,0,W 3,,,,False,SFW,1963
4,"Sun, Oct 28, 1962",,Box Score,@,Cincinnati Royals,L,OT,130,131,3,1,L 1,,,,False,SFW,1963
5,"Tue, Oct 30, 1962",,Box Score,,New York Knicks,W,,125,106,4,1,W 1,,,,False,SFW,1963
6,"Fri, Nov 2, 1962",,Box Score,,New York Knicks,W,,143,121,5,1,W 2,,,,False,SFW,1963
7,"Sat, Nov 3, 1962",,Box Score,@,Los Angeles Lakers,L,,115,127,5,2,L 1,,,,False,SFW,1963
8,"Wed, Nov 7, 1962",,Box Score,,Los Angeles Lakers,L,,108,132,5,3,L 2,,,,False,SFW,1963
9,"Fri, Nov 9, 1962",,Box Score,,Chicago Zephyrs,W,,134,126,6,3,W 1,,,,False,SFW,1963
10,"Sat, Nov 10, 1962",,Box Score,,Chicago Zephyrs,W,,113,108,7,3,W 2,,,,False,SFW,1963
11,"Tue, Nov 13, 1962",,Box Score,@,St. Louis Hawks,L,,100,132,7,4,L 1,,,,False,SFW,1963
12,"Wed, Nov 14, 1962",,Box Score,@,Detroit Pistons,L,,115,123,7,5,L 2,,,,False,SFW,1963
13,"Fri, Nov 16, 1962",,Box Score,@,New York Knicks,W,,127,111,8,5,W 1,,,,False,SFW,1963
14,"Sat, Nov 17, 1962",,Box Score,@,Boston Celtics,L,,109,127,8,6,L 1,13413,,,False,SFW,1963
15,"Sun, Nov 18, 1962",,Box Score,@,Cincinnati Royals,L,,120,132,8,7,L 2,,,,False,SFW,1963
16,"Wed, Nov 21, 1962",,Box Score,,Cincinnati Royals,L,,139,143,8,8,L 3,,,,False,SFW,1963
