G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
23,"Fri, Dec 19, 1986",,,Box Score,@,Portland Trail Blazers,L,,112,115,9,14,L 3,12666,,,False,,,HOU,1987
24,"Sun, Dec 21, 1986",,,Box Score,,Los Angeles Lakers,L,,96,103,9,15,L 4,16016,,,False,,,HOU,1987
25,"Tue, Dec 23, 1986",,,Box Score,,Los Angeles Clippers,W,,121,96,10,15,W 1,16016,,,False,,,HOU,1987
26,"Fri, Dec 26, 1986",,,Box Score,@,Los Angeles Lakers,L,,111,134,10,16,L 1,17505,,,False,,,HOU,1987
27,"Sat, Dec 27, 1986",,,Box Score,@,Utah Jazz,L,,96,103,10,17,L 2,12212,,,False,,,HOU,1987
28,"Tue, Dec 30, 1986",,,Box Score,@,Los Angeles Clippers,W,,105,102,11,17,W 1,8019,,,False,,,HOU,1987
29,"Fri, Jan 2, 1987",,,Box Score,@,Denver Nuggets,W,,114,111,12,17,W 2,15895,,,False,,,HOU,1987
30,"Sat, Jan 3, 1987",,,Box Score,,Seattle SuperSonics,W,,138,114,13,17,W 3,16016,,,False,,,HOU,1987
31,"Tue, Jan 6, 1987",,,Box Score,@,Golden State Warriors,L,,100,118,13,18,L 1,10431,,,False,,,HOU,1987
32,"Thu, Jan 8, 1987",,,Box Score,,Indiana Pacers,W,,110,96,14,18,W 1,16016,,,False,,,HOU,1987
33,"Sat, Jan 10, 1987",,,Box Score,,Dallas Mavericks,W,,106,96,15,18,W 2,16016,,,False,,,HOU,1987
34,"Tue, Jan 13, 1987",,,Box Score,,Phoenix Suns,W,,118,100,16,18,W 3,16016,,,False,,,HOU,1987
35,"Thu, Jan 15, 1987",,,Box Score,@,Chicago Bulls,W,,107,96,17,18,W 4,17038,,,False,,,HOU,1987
36,"Fri, Jan 16, 1987",,,Box Score,@,Detroit Pistons,W,,112,106,18,18,W 5,27768,,,False,,,HOU,1987
37,"Sun, Jan 18, 1987",,,Box Score,@,Boston Celtics,L,,99,122,18,19,L 1,14890,2:13,,False,,,HOU,1987
38,"Mon, Jan 19, 1987",,,Box Score,@,Cleveland Cavaliers,W,,127,103,19,19,W 1,10501,,,False,,,HOU,1987
39,"Wed, Jan 21, 1987",,,Box Score,@,San Antonio Spurs,W,,111,91,20,19,W 2,11256,,,False,,,HOU,1987
40,"Fri, Jan 23, 1987",,,Box Score,,New York Knicks,W,,109,95,21,19,W 3,16016,,,False,,,HOU,1987
41,"Sat, Jan 24, 1987",,,Box Score,,Washington Bullets,W,,115,92,22,19,W 4,16016,,,False,,,HOU,1987
42,"Tue, Jan 27, 1987",,,Box Score,,Utah Jazz,L,,88,92,22,20,L 1,16016,,,False,,,HOU,1987
43,"Thu, Jan 29, 1987",,,Box Score,,Milwaukee Bucks,L,,93,99,22,21,L 2,16016,,,False,,,HOU,1987
44,"Sun, Feb 1, 1987",,,Box Score,@,Atlanta Hawks,W,,106,104,23,21,W 1,15663,,,False,,,HOU,1987
45,"Tue, Feb 3, 1987",,,Box Score,,Denver Nuggets,L,,105,107,23,22,L 1,16016,,,False,,,HOU,1987
46,"Thu, Feb 5, 1987",,,Box Score,,Golden State Warriors,W,,120,110,24,22,W 1,16016,,,False,,,HOU,1987
47,"Tue, Feb 10, 1987",,,Box Score,,San Antonio Spurs,W,,115,92,25,22,W 2,16016,,,False,,,HOU,1987
48,"Thu, Feb 12, 1987",7:40p,,Box Score,@,New Jersey Nets,W,,121,99,26,22,W 3,9029,,,False,,,HOU,1987
49,"Sat, Feb 14, 1987",,,Box Score,@,Milwaukee Bucks,L,,101,116,26,23,L 1,11057,,,False,,,HOU,1987
50,"Mon, Feb 16, 1987",,,Box Score,,Dallas Mavericks,W,,105,100,27,23,W 1,16016,,,False,,,HOU,1987
51,"Thu, Feb 19, 1987",,,Box Score,,Boston Celtics,L,,92,99,27,24,L 1,16279,2:05,,False,,,HOU,1987
52,"Sat, Feb 21, 1987",,,Box Score,,Utah Jazz,W,,94,81,28,24,W 1,16279,,,False,,,HOU,1987
53,"Mon, Feb 23, 1987",,,Box Score,,Denver Nuggets,W,,124,108,29,24,W 2,16279,,,False,,,HOU,1987
54,"Tue, Feb 24, 1987",,,Box Score,@,Denver Nuggets,L,,105,134,29,25,L 1,13013,,,False,,,HOU,1987
55,"Thu, Feb 26, 1987",,,Box Score,@,Utah Jazz,W,,85,84,30,25,W 1,12212,,,False,,,HOU,1987
56,"Sun, Mar 1, 1987",,,Box Score,,Philadelphia 76ers,L,,97,102,30,26,L 1,16279,,,False,,,HOU,1987
57,"Mon, Mar 2, 1987",,,Box Score,@,San Antonio Spurs,W,,105,100,31,26,W 1,7947,,,False,,,HOU,1987
58,"Wed, Mar 4, 1987",,,Box Score,@,Sacramento Kings,W,OT,108,102,32,26,W 2,10333,,,False,,,HOU,1987
59,"Thu, Mar 5, 1987",,,Box Score,@,Golden State Warriors,L,,96,105,32,27,L 1,11998,,,False,,,HOU,1987
60,"Sat, Mar 7, 1987",,,Box Score,@,Seattle SuperSonics,L,,115,118,32,28,L 2,14474,,,False,,,HOU,1987
61,"Sun, Mar 8, 1987",,,Box Score,@,Portland Trail Blazers,L,,93,119,32,29,L 3,12666,,,False,,,HOU,1987
62,"Tue, Mar 10, 1987",,,Box Score,,Seattle SuperSonics,L,2OT,127,136,32,30,L 4,16279,,,False,,,HOU,1987
63,"Thu, Mar 12, 1987",,,Box Score,,San Antonio Spurs,W,,121,112,33,30,W 1,16279,,,False,,,HOU,1987
64,"Sat, Mar 14, 1987",,,Box Score,@,Dallas Mavericks,L,,109,118,33,31,L 1,17007,,,False,,,HOU,1987
65,"Mon, Mar 16, 1987",,,Box Score,,Chicago Bulls,W,,97,96,34,31,W 1,16279,,,False,,,HOU,1987
66,"Wed, Mar 18, 1987",,,Box Score,@,Phoenix Suns,W,,113,91,35,31,W 2,11971,,,False,,,HOU,1987
67,"Fri, Mar 20, 1987",,,Box Score,,Los Angeles Clippers,W,,126,98,36,31,W 3,16279,,,False,,,HOU,1987
68,"Sat, Mar 21, 1987",,,Box Score,@,Utah Jazz,L,,108,125,36,32,L 1,12212,,,False,,,HOU,1987
69,"Mon, Mar 23, 1987",,,Box Score,,Detroit Pistons,L,,110,114,36,33,L 2,16279,,,False,,,HOU,1987
70,"Tue, Mar 24, 1987",,,Box Score,@,San Antonio Spurs,L,,97,103,36,34,L 3,8702,,,False,,,HOU,1987
71,"Thu, Mar 26, 1987",,,Box Score,,Portland Trail Blazers,W,,119,104,37,34,W 1,16279,,,False,,,HOU,1987
72,"Sat, Mar 28, 1987",,,Box Score,,Los Angeles Lakers,L,,109,123,37,35,L 1,16279,,,False,,,HOU,1987
73,"Tue, Mar 31, 1987",,,Box Score,@,Los Angeles Lakers,L,,96,111,37,36,L 2,17505,,,False,,,HOU,1987
74,"Wed, Apr 1, 1987",,,Box Score,@,Phoenix Suns,L,,104,117,37,37,L 3,11122,,,False,,,HOU,1987
75,"Sat, Apr 4, 1987",,,Box Score,@,Sacramento Kings,L,,108,120,37,38,L 4,10333,,,False,,,HOU,1987
76,"Mon, Apr 6, 1987",,,Box Score,@,Portland Trail Blazers,W,,114,108,38,38,W 1,12666,,,False,,,HOU,1987
77,"Tue, Apr 7, 1987",,,Box Score,@,Los Angeles Clippers,W,,102,84,39,38,W 2,6732,,,False,,,HOU,1987
78,"Thu, Apr 9, 1987",,,Box Score,,Sacramento Kings,W,,112,102,40,38,W 3,16279,,,False,,,HOU,1987
79,"Sat, Apr 11, 1987",,,Box Score,,Denver Nuggets,W,,113,103,41,38,W 4,16279,,,False,,,HOU,1987
80,"Wed, Apr 15, 1987",,,Box Score,@,Dallas Mavericks,L,,107,113,41,39,L 1,17007,,,False,,,HOU,1987
81,"Fri, Apr 17, 1987",,,Box Score,,Dallas Mavericks,W,,121,99,42,39,W 1,16279,,,False,,,HOU,1987
82,"Sat, Apr 18, 1987",,,Box Score,@,Denver Nuggets,L,,117,126,42,40,L 1,17022,,,False,,,HOU,1987
1,"Fri, Apr 24, 1987",,Box Score,@,,Portland Trail Blazers,,,125,115,1,0,W 1,12666,2:08,,True,,W,HOU,1987
2,"Sun, Apr 26, 1987",,Box Score,@,,Portland Trail Blazers,,,98,111,1,1,L 1,12666,2:17,,True,,L,HOU,1987
3,"Tue, Apr 28, 1987",,Box Score,,,Portland Trail Blazers,,,117,108,2,1,W 1,16279,2:26,,True,,W,HOU,1987
4,"Thu, Apr 30, 1987",,Box Score,,,Portland Trail Blazers,,,113,101,3,1,W 2,16279,2:06,,True,,W,HOU,1987
5,"Sat, May 2, 1987",,Box Score,,,Seattle SuperSonics,OT,,106,111,3,2,L 1,16279,2:53,,True,,L,HOU,1987
6,"Tue, May 5, 1987",,Box Score,,,Seattle SuperSonics,,,97,99,3,3,L 2,16279,2:09,,True,,L,HOU,1987
7,"Thu, May 7, 1987",,Box Score,@,,Seattle SuperSonics,,,102,84,4,3,W 1,14587,2:07,,True,,W,HOU,1987
8,"Sat, May 9, 1987",,Box Score,@,,Seattle SuperSonics,,,102,117,4,4,L 1,14559,2:35,,True,,L,HOU,1987
9,"Tue, May 12, 1987",,Box Score,,,Seattle SuperSonics,,,112,107,5,4,W 1,16279,2:25,,True,,W,HOU,1987
10,"Thu, May 14, 1987",,Box Score,@,,Seattle SuperSonics,2OT,,125,128,5,5,L 1,14751,3:25,,True,,L,HOU,1987
