G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 31, 1952",,Box Score,,Boston Celtics,L,,68,83,0,1,L 1,5200,,,False,INO,1953
2,"Sat, Nov 1, 1952",,Box Score,@,Milwaukee Hawks,L,,71,73,0,2,L 2,,,,False,INO,1953
3,"Fri, Nov 7, 1952",,Box Score,,Rochester Royals,L,,63,65,0,3,L 3,,,,False,INO,1953
4,"Sat, Nov 8, 1952",,Box Score,@,Rochester Royals,L,4OT,96,99,0,4,L 4,,,,False,INO,1953
5,"Sun, Nov 9, 1952",,Box Score,@,Fort Wayne Pistons,L,,71,74,0,5,L 5,,,,False,INO,1953
6,"Tue, Nov 11, 1952",,Box Score,,Fort Wayne Pistons,W,,78,63,1,5,W 1,,,,False,INO,1953
7,"Fri, Nov 14, 1952",,Box Score,@,Philadelphia Warriors,W,,77,71,2,5,W 2,,,,False,INO,1953
8,"Sat, Nov 15, 1952",,Box Score,N,Philadelphia Warriors,W,,79,76,3,5,W 3,,,"at New York, NY",False,INO,1953
9,"Sun, Nov 16, 1952",,Box Score,@,Syracuse Nationals,L,,78,84,3,6,L 1,,,,False,INO,1953
10,"Tue, Nov 18, 1952",,Box Score,,New York Knicks,W,,100,90,4,6,W 1,,,,False,INO,1953
11,"Thu, Nov 20, 1952",,Box Score,N,New York Knicks,L,,67,72,4,7,L 1,,,"at Philadelphia, PA",False,INO,1953
12,"Sat, Nov 22, 1952",,Box Score,@,Boston Celtics,L,OT,91,96,4,8,L 2,3133,,,False,INO,1953
13,"Sun, Nov 23, 1952",,Box Score,@,Baltimore Bullets,W,,100,90,5,8,W 1,,,,False,INO,1953
14,"Tue, Nov 25, 1952",,Box Score,,Milwaukee Hawks,L,,66,78,5,9,L 1,,,,False,INO,1953
15,"Thu, Nov 27, 1952",,Box Score,@,Minneapolis Lakers,L,,69,90,5,10,L 2,,,,False,INO,1953
16,"Fri, Nov 28, 1952",,Box Score,,Minneapolis Lakers,L,,82,97,5,11,L 3,,,,False,INO,1953
