G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 31, 2000",8:00p,,Box Score,@,New York Knicks,W,,101,72,1,0,W 1,19763,,,False,PHI,2001
2,"Wed, Nov 1, 2000",7:00p,,Box Score,,Toronto Raptors,W,,104,98,2,0,W 2,19817,,,False,PHI,2001
3,"Fri, Nov 3, 2000",7:30p,,Box Score,@,Orlando Magic,W,,87,80,3,0,W 3,14233,,,False,PHI,2001
4,"Sat, Nov 4, 2000",7:30p,,Box Score,@,Miami Heat,W,,84,82,4,0,W 4,16029,,,False,PHI,2001
5,"Wed, Nov 8, 2000",7:00p,,Box Score,,Detroit Pistons,W,,103,94,5,0,W 5,15986,,,False,PHI,2001
6,"Thu, Nov 9, 2000",8:00p,,Box Score,@,Minnesota Timberwolves,W,,84,82,6,0,W 6,16119,,,False,PHI,2001
7,"Sat, Nov 11, 2000",8:00p,,Box Score,,Boston Celtics,W,,85,83,7,0,W 7,19258,2:28,,False,PHI,2001
8,"Wed, Nov 15, 2000",7:00p,,Box Score,,Cleveland Cavaliers,W,,107,98,8,0,W 8,16328,,,False,PHI,2001
9,"Fri, Nov 17, 2000",7:00p,,Box Score,,Miami Heat,W,,94,73,9,0,W 9,20720,,,False,PHI,2001
10,"Mon, Nov 20, 2000",7:00p,,Box Score,@,Boston Celtics,W,,114,90,10,0,W 10,15209,2:17,,False,PHI,2001
11,"Wed, Nov 22, 2000",7:30p,,Box Score,@,Charlotte Hornets,L,,73,88,10,1,L 1,15306,,,False,PHI,2001
12,"Fri, Nov 24, 2000",7:30p,,Box Score,@,Atlanta Hawks,W,,76,67,11,1,W 1,17601,,,False,PHI,2001
13,"Sat, Nov 25, 2000",8:30p,,Box Score,@,San Antonio Spurs,L,,76,96,11,2,L 1,33046,,,False,PHI,2001
14,"Wed, Nov 29, 2000",7:00p,,Box Score,,Washington Wizards,W,,93,87,12,2,W 1,16263,,,False,PHI,2001
