G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 18, 2017",8:30p,,Box Score,,Atlanta Hawks,L,,111,117,0,1,L 1,19709,2:15,,False,DAL,2018
2,"Fri, Oct 20, 2017",8:30p,,Box Score,,Sacramento Kings,L,,88,93,0,2,L 2,19273,2:06,,False,DAL,2018
3,"Sat, Oct 21, 2017",8:00p,,Box Score,@,Houston Rockets,L,,91,107,0,3,L 3,18055,2:07,,False,DAL,2018
4,"Mon, Oct 23, 2017",8:30p,,Box Score,,Golden State Warriors,L,,103,133,0,4,L 4,19875,2:13,,False,DAL,2018
5,"Wed, Oct 25, 2017",8:30p,,Box Score,,Memphis Grizzlies,W,,103,94,1,4,W 1,19674,2:15,,False,DAL,2018
6,"Thu, Oct 26, 2017",8:00p,,Box Score,@,Memphis Grizzlies,L,,91,96,1,5,L 1,15839,2:16,,False,DAL,2018
7,"Sat, Oct 28, 2017",8:30p,,Box Score,,Philadelphia 76ers,L,,110,112,1,6,L 2,19567,2:09,,False,DAL,2018
8,"Mon, Oct 30, 2017",9:00p,,Box Score,@,Utah Jazz,L,,89,104,1,7,L 3,16221,2:04,,False,DAL,2018
9,"Wed, Nov 1, 2017",10:30p,,Box Score,@,Los Angeles Clippers,L,,98,119,1,8,L 4,13487,2:15,,False,DAL,2018
10,"Fri, Nov 3, 2017",8:30p,,Box Score,,New Orleans Pelicans,L,,94,99,1,9,L 5,19894,2:24,,False,DAL,2018
11,"Sat, Nov 4, 2017",8:00p,,Box Score,@,Minnesota Timberwolves,L,,99,112,1,10,L 6,16837,2:05,,False,DAL,2018
12,"Tue, Nov 7, 2017",7:00p,,Box Score,@,Washington Wizards,W,,113,99,2,10,W 1,14505,2:09,,False,DAL,2018
13,"Sat, Nov 11, 2017",8:30p,,Box Score,,Cleveland Cavaliers,L,,104,111,2,11,L 1,20378,2:15,,False,DAL,2018
14,"Sun, Nov 12, 2017",7:00p,,Box Score,@,Oklahoma City Thunder,L,,99,112,2,12,L 2,18203,2:15,,False,DAL,2018
15,"Tue, Nov 14, 2017",8:30p,,Box Score,,San Antonio Spurs,L,,91,97,2,13,L 3,19535,2:11,,False,DAL,2018
16,"Fri, Nov 17, 2017",8:30p,,Box Score,,Minnesota Timberwolves,L,,87,111,2,14,L 4,19459,2:04,,False,DAL,2018
17,"Sat, Nov 18, 2017",9:00p,,Box Score,,Milwaukee Bucks,W,,111,79,3,14,W 1,19949,2:07,,False,DAL,2018
18,"Mon, Nov 20, 2017",8:30p,,Box Score,,Boston Celtics,L,OT,102,110,3,15,L 1,20302,2:25,,False,DAL,2018
19,"Wed, Nov 22, 2017",8:00p,,Box Score,@,Memphis Grizzlies,W,,95,94,4,15,W 1,16101,2:13,,False,DAL,2018
20,"Sat, Nov 25, 2017",8:30p,,Box Score,,Oklahoma City Thunder,W,,97,81,5,15,W 2,20340,2:03,,False,DAL,2018
21,"Mon, Nov 27, 2017",8:30p,,Box Score,@,San Antonio Spurs,L,,108,115,5,16,L 1,17918,2:05,,False,DAL,2018
22,"Wed, Nov 29, 2017",8:30p,,Box Score,,Brooklyn Nets,L,,104,109,5,17,L 2,19327,2:15,,False,DAL,2018
23,"Sat, Dec 2, 2017",2:00p,,Box Score,,Los Angeles Clippers,W,,108,82,6,17,W 1,19245,2:10,,False,DAL,2018
24,"Mon, Dec 4, 2017",8:30p,,Box Score,,Denver Nuggets,W,,122,105,7,17,W 2,19419,2:04,,False,DAL,2018
25,"Wed, Dec 6, 2017",7:30p,,Box Score,@,Boston Celtics,L,,90,97,7,18,L 1,18624,2:04,,False,DAL,2018
26,"Fri, Dec 8, 2017",8:00p,,Box Score,@,Milwaukee Bucks,L,,102,109,7,19,L 2,15889,2:17,,False,DAL,2018
27,"Sun, Dec 10, 2017",7:00p,,Box Score,@,Minnesota Timberwolves,L,,92,97,7,20,L 3,13094,2:13,,False,DAL,2018
28,"Tue, Dec 12, 2017",8:30p,,Box Score,,San Antonio Spurs,W,,95,89,8,20,W 1,19874,2:01,,False,DAL,2018
29,"Thu, Dec 14, 2017",10:30p,,Box Score,@,Golden State Warriors,L,,97,112,8,21,L 1,19596,2:10,,False,DAL,2018
30,"Sat, Dec 16, 2017",8:30p,,Box Score,@,San Antonio Spurs,L,,96,98,8,22,L 2,18418,2:04,,False,DAL,2018
31,"Mon, Dec 18, 2017",8:30p,,Box Score,,Phoenix Suns,L,,91,97,8,23,L 3,19245,2:17,,False,DAL,2018
32,"Wed, Dec 20, 2017",8:30p,,Box Score,,Detroit Pistons,W,,110,93,9,23,W 1,19580,2:07,,False,DAL,2018
33,"Fri, Dec 22, 2017",8:00p,,Box Score,@,Miami Heat,L,,101,113,9,24,L 1,19600,2:02,,False,DAL,2018
34,"Sat, Dec 23, 2017",7:30p,,Box Score,@,Atlanta Hawks,L,,107,112,9,25,L 2,13402,2:13,,False,DAL,2018
35,"Tue, Dec 26, 2017",7:00p,,Box Score,,Toronto Raptors,W,,98,93,10,25,W 1,20005,2:16,,False,DAL,2018
36,"Wed, Dec 27, 2017",7:00p,,Box Score,@,Indiana Pacers,W,,98,94,11,25,W 2,17923,1:59,,False,DAL,2018
37,"Fri, Dec 29, 2017",8:00p,,Box Score,@,New Orleans Pelicans,W,,128,120,12,25,W 3,16878,2:14,,False,DAL,2018
38,"Sun, Dec 31, 2017",7:00p,,Box Score,@,Oklahoma City Thunder,W,,116,113,13,25,W 4,18203,2:13,,False,DAL,2018
39,"Wed, Jan 3, 2018",8:30p,,Box Score,,Golden State Warriors,L,,122,125,13,26,L 1,20212,2:14,,False,DAL,2018
40,"Fri, Jan 5, 2018",8:30p,,Box Score,,Chicago Bulls,L,,124,127,13,27,L 2,20073,2:13,,False,DAL,2018
41,"Sun, Jan 7, 2018",7:00p,,Box Score,,New York Knicks,L,,96,100,13,28,L 3,20171,2:30,,False,DAL,2018
42,"Tue, Jan 9, 2018",8:30p,,Box Score,,Orlando Magic,W,,114,99,14,28,W 1,19306,2:08,,False,DAL,2018
43,"Wed, Jan 10, 2018",7:00p,,Box Score,@,Charlotte Hornets,W,,115,111,15,28,W 2,14462,2:16,,False,DAL,2018
44,"Sat, Jan 13, 2018",2:00p,,Box Score,,Los Angeles Lakers,L,OT,101,107,15,29,L 1,20209,2:25,,False,DAL,2018
45,"Tue, Jan 16, 2018",9:00p,,Box Score,@,Denver Nuggets,L,,102,105,15,30,L 2,14097,2:22,,False,DAL,2018
46,"Sat, Jan 20, 2018",10:00p,,Box Score,@,Portland Trail Blazers,L,,108,117,15,31,L 3,19464,2:13,,False,DAL,2018
47,"Mon, Jan 22, 2018",8:30p,,Box Score,,Washington Wizards,W,,98,75,16,31,W 1,19328,2:07,,False,DAL,2018
48,"Wed, Jan 24, 2018",8:00p,,Box Score,,Houston Rockets,L,,97,104,16,32,L 1,19378,2:06,,False,DAL,2018
49,"Fri, Jan 26, 2018",8:30p,,Box Score,,Portland Trail Blazers,L,,93,107,16,33,L 2,19876,2:03,,False,DAL,2018
50,"Sat, Jan 27, 2018",9:00p,,Box Score,@,Denver Nuggets,L,,89,91,16,34,L 3,19520,2:12,,False,DAL,2018
51,"Mon, Jan 29, 2018",8:30p,,Box Score,,Miami Heat,L,,88,95,16,35,L 4,19555,2:13,,False,DAL,2018
52,"Wed, Jan 31, 2018",10:30p,,Box Score,@,Phoenix Suns,L,,88,102,16,36,L 5,15923,2:15,,False,DAL,2018
53,"Sat, Feb 3, 2018",10:00p,,Box Score,@,Sacramento Kings,W,,106,99,17,36,W 1,17583,2:06,,False,DAL,2018
54,"Mon, Feb 5, 2018",10:30p,,Box Score,@,Los Angeles Clippers,L,,101,104,17,37,L 1,15127,2:18,,False,DAL,2018
55,"Thu, Feb 8, 2018",10:30p,,Box Score,@,Golden State Warriors,L,,103,121,17,38,L 2,19596,2:05,,False,DAL,2018
56,"Sat, Feb 10, 2018",8:30p,,Box Score,,Los Angeles Lakers,W,,130,123,18,38,W 1,20162,2:11,,False,DAL,2018
57,"Sun, Feb 11, 2018",7:00p,,Box Score,@,Houston Rockets,L,,97,104,18,39,L 1,18055,2:09,,False,DAL,2018
58,"Tue, Feb 13, 2018",8:30p,,Box Score,,Sacramento Kings,L,,109,114,18,40,L 2,19801,2:05,,False,DAL,2018
59,"Fri, Feb 23, 2018",10:30p,,Box Score,@,Los Angeles Lakers,L,,102,124,18,41,L 3,18997,2:13,,False,DAL,2018
60,"Sat, Feb 24, 2018",9:00p,,Box Score,@,Utah Jazz,L,,90,97,18,42,L 4,18306,2:13,,False,DAL,2018
61,"Mon, Feb 26, 2018",8:30p,,Box Score,,Indiana Pacers,W,,109,103,19,42,W 1,19536,2:19,,False,DAL,2018
62,"Wed, Feb 28, 2018",8:30p,,Box Score,,Oklahoma City Thunder,L,OT,110,111,19,43,L 1,20202,2:29,,False,DAL,2018
63,"Fri, Mar 2, 2018",8:00p,,Box Score,@,Chicago Bulls,L,,100,108,19,44,L 2,21017,2:05,,False,DAL,2018
64,"Sun, Mar 4, 2018",7:00p,,Box Score,,New Orleans Pelicans,L,,109,126,19,45,L 3,19798,2:05,,False,DAL,2018
65,"Tue, Mar 6, 2018",8:30p,,Box Score,,Denver Nuggets,W,,118,107,20,45,W 1,19504,2:05,,False,DAL,2018
66,"Sat, Mar 10, 2018",8:30p,,Box Score,,Memphis Grizzlies,W,,114,80,21,45,W 2,19579,2:05,,False,DAL,2018
67,"Sun, Mar 11, 2018",7:00p,,Box Score,,Houston Rockets,L,,82,105,21,46,L 1,20394,1:59,,False,DAL,2018
68,"Tue, Mar 13, 2018",7:30p,,Box Score,@,New York Knicks,W,,110,97,22,46,W 1,18597,2:04,,False,DAL,2018
69,"Fri, Mar 16, 2018",7:30p,,Box Score,@,Toronto Raptors,L,OT,115,122,22,47,L 1,19800,2:31,,False,DAL,2018
70,"Sat, Mar 17, 2018",7:30p,,Box Score,@,Brooklyn Nets,L,,106,114,22,48,L 2,13877,2:03,,False,DAL,2018
71,"Tue, Mar 20, 2018",8:00p,,Box Score,@,New Orleans Pelicans,L,,105,115,22,49,L 3,14484,1:57,,False,DAL,2018
72,"Thu, Mar 22, 2018",8:30p,,Box Score,,Utah Jazz,L,,112,119,22,50,L 4,19725,2:03,,False,DAL,2018
73,"Sat, Mar 24, 2018",8:30p,,Box Score,,Charlotte Hornets,L,,98,102,22,51,L 5,20085,2:06,,False,DAL,2018
74,"Tue, Mar 27, 2018",10:00p,,Box Score,@,Sacramento Kings,W,,103,97,23,51,W 1,17583,2:01,,False,DAL,2018
75,"Wed, Mar 28, 2018",10:30p,,Box Score,@,Los Angeles Lakers,L,,93,103,23,52,L 1,18997,2:06,,False,DAL,2018
76,"Fri, Mar 30, 2018",8:30p,,Box Score,,Minnesota Timberwolves,L,,92,93,23,53,L 2,20244,2:01,,False,DAL,2018
77,"Sun, Apr 1, 2018",6:00p,,Box Score,@,Cleveland Cavaliers,L,,87,98,23,54,L 3,20562,2:05,,False,DAL,2018
78,"Tue, Apr 3, 2018",8:30p,,Box Score,,Portland Trail Blazers,W,,115,109,24,54,W 1,19624,2:07,,False,DAL,2018
79,"Wed, Apr 4, 2018",7:00p,,Box Score,@,Orlando Magic,L,,100,105,24,55,L 1,18112,2:11,,False,DAL,2018
80,"Fri, Apr 6, 2018",7:00p,,Box Score,@,Detroit Pistons,L,OT,106,113,24,56,L 2,18768,2:13,,False,DAL,2018
81,"Sun, Apr 8, 2018",1:00p,,Box Score,@,Philadelphia 76ers,L,,97,109,24,57,L 3,20846,2:02,,False,DAL,2018
82,"Tue, Apr 10, 2018",8:30p,,Box Score,,Phoenix Suns,L,,97,124,24,58,L 4,20041,1:57,,False,DAL,2018
