G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Nov 3, 2004",8:00p,,Box Score,,New York Knicks,W,,99,93,1,0,W 1,17295,,,False,MIN,2005
2,"Thu, Nov 4, 2004",10:30p,,Box Score,@,Denver Nuggets,L,OT,92,94,1,1,L 1,19099,,,False,MIN,2005
3,"Sat, Nov 6, 2004",8:00p,,Box Score,,New Orleans Hornets,W,,99,92,2,1,W 1,15812,,,False,MIN,2005
4,"Tue, Nov 9, 2004",8:00p,,Box Score,,Indiana Pacers,L,,101,102,2,2,L 1,15409,,,False,MIN,2005
5,"Thu, Nov 11, 2004",8:30p,,Box Score,@,Houston Rockets,W,,96,91,3,2,W 1,15566,,,False,MIN,2005
6,"Tue, Nov 16, 2004",8:00p,,Box Score,,Miami Heat,W,,108,97,4,2,W 2,17347,,,False,MIN,2005
7,"Wed, Nov 17, 2004",7:30p,,Box Score,@,Detroit Pistons,L,,85,93,4,3,L 1,22076,,,False,MIN,2005
8,"Sat, Nov 20, 2004",8:00p,,Box Score,@,New Orleans Hornets,W,,99,94,5,3,W 1,15632,,,False,MIN,2005
9,"Mon, Nov 22, 2004",8:30p,,Box Score,@,Dallas Mavericks,W,,83,82,6,3,W 2,19939,,,False,MIN,2005
10,"Tue, Nov 23, 2004",8:00p,,Box Score,,Seattle SuperSonics,L,,92,103,6,4,L 1,16129,,,False,MIN,2005
11,"Thu, Nov 25, 2004",8:00p,,Box Score,@,Indiana Pacers,L,,102,106,6,5,L 2,17149,,,False,MIN,2005
12,"Fri, Nov 26, 2004",8:00p,,Box Score,,Memphis Grizzlies,W,,115,90,7,5,W 1,17985,,,False,MIN,2005
13,"Sun, Nov 28, 2004",9:00p,,Box Score,@,Sacramento Kings,W,,121,110,8,5,W 2,17317,,,False,MIN,2005
14,"Wed, Dec 1, 2004",10:30p,,Box Score,@,Golden State Warriors,W,,107,99,9,5,W 3,15706,,,False,MIN,2005
15,"Fri, Dec 3, 2004",9:00p,,Box Score,@,Phoenix Suns,W,,97,93,10,5,W 4,16915,,,False,MIN,2005
16,"Sat, Dec 4, 2004",10:30p,,Box Score,@,Los Angeles Clippers,W,OT,107,100,11,5,W 5,17587,,,False,MIN,2005
17,"Tue, Dec 7, 2004",8:00p,,Box Score,,Dallas Mavericks,L,,87,97,11,6,L 1,16235,,,False,MIN,2005
