G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 23, 2019",8:30p,,Box Score,@,Dallas Mavericks,L,,100,108,0,1,L 1,19816,2:24,,False,WAS,2020
2,"Fri, Oct 25, 2019",8:00p,,Box Score,@,Oklahoma City Thunder,W,,97,85,1,1,W 1,18203,2:04,,False,WAS,2020
3,"Sat, Oct 26, 2019",8:30p,,Box Score,@,San Antonio Spurs,L,,122,124,1,2,L 1,18354,2:09,,False,WAS,2020
4,"Wed, Oct 30, 2019",8:00p,,Box Score,,Houston Rockets,L,,158,159,1,3,L 2,20476,2:23,,False,WAS,2020
5,"Sat, Nov 2, 2019",8:00p,,Box Score,,Minnesota Timberwolves,L,,109,131,1,4,L 3,15150,2:07,,False,WAS,2020
6,"Mon, Nov 4, 2019",7:00p,,Box Score,,Detroit Pistons,W,,115,99,2,4,W 1,13052,2:12,,False,WAS,2020
7,"Wed, Nov 6, 2019",7:00p,,Box Score,@,Indiana Pacers,L,,106,121,2,5,L 1,16171,2:15,,False,WAS,2020
8,"Fri, Nov 8, 2019",7:00p,,Box Score,,Cleveland Cavaliers,L,,100,113,2,6,L 2,16946,2:13,,False,WAS,2020
9,"Wed, Nov 13, 2019",7:30p,,Box Score,@,Boston Celtics,L,,133,140,2,7,L 3,19156,2:17,,False,WAS,2020
10,"Fri, Nov 15, 2019",8:00p,,Box Score,@,Minnesota Timberwolves,W,,137,116,3,7,W 1,12716,2:19,,False,WAS,2020
11,"Sun, Nov 17, 2019",6:00p,,Box Score,@,Orlando Magic,L,,121,125,3,8,L 1,16344,2:05,,False,WAS,2020
12,"Wed, Nov 20, 2019",7:00p,,Box Score,,San Antonio Spurs,W,,138,132,4,8,W 1,14579,2:11,,False,WAS,2020
13,"Fri, Nov 22, 2019",7:00p,,Box Score,,Charlotte Hornets,W,,125,118,5,8,W 2,15053,2:03,,False,WAS,2020
14,"Sun, Nov 24, 2019",6:00p,,Box Score,,Sacramento Kings,L,,106,113,5,9,L 1,15885,2:08,,False,WAS,2020
15,"Tue, Nov 26, 2019",9:00p,,Box Score,@,Denver Nuggets,L,,104,117,5,10,L 2,18673,2:07,,False,WAS,2020
16,"Wed, Nov 27, 2019",9:00p,,Box Score,@,Phoenix Suns,W,,140,132,6,10,W 1,14123,2:12,,False,WAS,2020
17,"Fri, Nov 29, 2019",10:30p,,Box Score,@,Los Angeles Lakers,L,,103,125,6,11,L 1,18997,2:09,,False,WAS,2020
18,"Sun, Dec 1, 2019",10:30p,,Box Score,@,Los Angeles Clippers,L,,125,150,6,12,L 2,19068,2:14,,False,WAS,2020
19,"Tue, Dec 3, 2019",7:00p,,Box Score,,Orlando Magic,L,,120,127,6,13,L 3,13159,2:08,,False,WAS,2020
20,"Thu, Dec 5, 2019",7:00p,,Box Score,,Philadelphia 76ers,W,,119,113,7,13,W 1,16554,2:17,,False,WAS,2020
21,"Fri, Dec 6, 2019",8:00p,,Box Score,@,Miami Heat,L,,103,112,7,14,L 1,19600,2:07,,False,WAS,2020
22,"Sun, Dec 8, 2019",6:00p,,Box Score,,Los Angeles Clippers,L,,119,135,7,15,L 2,15946,2:20,,False,WAS,2020
23,"Tue, Dec 10, 2019",7:00p,,Box Score,@,Charlotte Hornets,L,,107,114,7,16,L 3,10626,2:21,,False,WAS,2020
24,"Sat, Dec 14, 2019",8:00p,,Box Score,@,Memphis Grizzlies,L,,111,128,7,17,L 4,15631,2:14,,False,WAS,2020
25,"Mon, Dec 16, 2019",7:00p,,Box Score,@,Detroit Pistons,W,,133,119,8,17,W 1,14632,2:25,,False,WAS,2020
26,"Wed, Dec 18, 2019",7:00p,,Box Score,,Chicago Bulls,L,OT,109,110,8,18,L 1,14987,2:40,,False,WAS,2020
27,"Fri, Dec 20, 2019",7:30p,,Box Score,@,Toronto Raptors,L,,118,122,8,19,L 2,19800,2:28,,False,WAS,2020
28,"Sat, Dec 21, 2019",7:00p,,Box Score,@,Philadelphia 76ers,L,,108,125,8,20,L 3,20529,2:18,,False,WAS,2020
29,"Mon, Dec 23, 2019",7:00p,,Box Score,@,New York Knicks,W,,121,115,9,20,W 1,19413,2:17,,False,WAS,2020
