G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 26, 2016",7:00p,,Box Score,@,Indiana Pacers,L,OT,121,130,0,1,L 1,17923,2:47,,False,DAL,2017
2,"Fri, Oct 28, 2016",8:30p,,Box Score,,Houston Rockets,L,,98,106,0,2,L 2,20163,2:14,,False,DAL,2017
3,"Sun, Oct 30, 2016",8:00p,,Box Score,@,Houston Rockets,L,,92,93,0,3,L 3,18055,2:28,,False,DAL,2017
4,"Wed, Nov 2, 2016",9:00p,,Box Score,@,Utah Jazz,L,,81,97,0,4,L 4,19318,2:15,,False,DAL,2017
5,"Fri, Nov 4, 2016",8:30p,,Box Score,,Portland Trail Blazers,L,,95,105,0,5,L 5,19475,2:14,,False,DAL,2017
6,"Sun, Nov 6, 2016",7:00p,,Box Score,,Milwaukee Bucks,W,OT,86,75,1,5,W 1,19345,2:26,,False,DAL,2017
7,"Tue, Nov 8, 2016",10:30p,,Box Score,@,Los Angeles Lakers,W,,109,97,2,5,W 2,18997,2:04,,False,DAL,2017
8,"Wed, Nov 9, 2016",10:30p,,Box Score,@,Golden State Warriors,L,,95,116,2,6,L 1,19596,2:15,,False,DAL,2017
9,"Mon, Nov 14, 2016",7:30p,,Box Score,@,New York Knicks,L,,77,93,2,7,L 2,19812,2:15,,False,DAL,2017
10,"Wed, Nov 16, 2016",7:30p,,Box Score,@,Boston Celtics,L,,83,90,2,8,L 3,18624,2:09,,False,DAL,2017
11,"Fri, Nov 18, 2016",8:30p,,Box Score,,Memphis Grizzlies,L,,64,80,2,9,L 4,19715,2:17,,False,DAL,2017
12,"Sat, Nov 19, 2016",7:00p,,Box Score,@,Orlando Magic,L,,87,95,2,10,L 5,18846,2:45,,False,DAL,2017
13,"Mon, Nov 21, 2016",8:30p,,Box Score,@,San Antonio Spurs,L,,91,96,2,11,L 6,18418,2:10,,False,DAL,2017
14,"Wed, Nov 23, 2016",8:30p,,Box Score,,Los Angeles Clippers,L,,104,124,2,12,L 7,20042,2:15,,False,DAL,2017
15,"Fri, Nov 25, 2016",7:30p,,Box Score,@,Cleveland Cavaliers,L,,90,128,2,13,L 8,20562,2:11,,False,DAL,2017
16,"Sun, Nov 27, 2016",7:00p,,Box Score,,New Orleans Pelicans,W,,91,81,3,13,W 1,19302,2:08,,False,DAL,2017
17,"Wed, Nov 30, 2016",8:30p,,Box Score,,San Antonio Spurs,L,,87,94,3,14,L 1,19245,2:10,,False,DAL,2017
18,"Thu, Dec 1, 2016",7:00p,,Box Score,@,Charlotte Hornets,L,,87,97,3,15,L 2,14471,2:19,,False,DAL,2017
19,"Sat, Dec 3, 2016",8:30p,,Box Score,,Chicago Bulls,W,,107,82,4,15,W 1,19857,2:10,,False,DAL,2017
20,"Mon, Dec 5, 2016",8:30p,,Box Score,,Charlotte Hornets,L,,101,109,4,16,L 1,19228,2:17,,False,DAL,2017
21,"Wed, Dec 7, 2016",8:30p,,Box Score,,Sacramento Kings,L,,89,120,4,17,L 2,19711,2:14,,False,DAL,2017
22,"Fri, Dec 9, 2016",8:30p,,Box Score,,Indiana Pacers,W,,111,103,5,17,W 1,19486,2:13,,False,DAL,2017
23,"Sat, Dec 10, 2016",8:00p,,Box Score,@,Houston Rockets,L,,87,109,5,18,L 1,15761,2:08,,False,DAL,2017
24,"Mon, Dec 12, 2016",8:30p,,Box Score,,Denver Nuggets,W,,112,92,6,18,W 1,19425,2:07,,False,DAL,2017
25,"Wed, Dec 14, 2016",8:30p,,Box Score,,Detroit Pistons,L,,85,95,6,19,L 1,19687,2:12,,False,DAL,2017
26,"Fri, Dec 16, 2016",10:30p,,Box Score,@,Utah Jazz,L,,100,103,6,20,L 2,18721,2:30,,False,DAL,2017
27,"Sun, Dec 18, 2016",4:00p,,Box Score,,Sacramento Kings,W,,99,79,7,20,W 1,19504,2:07,,False,DAL,2017
28,"Mon, Dec 19, 2016",9:00p,,Box Score,@,Denver Nuggets,L,,107,117,7,21,L 1,12581,2:13,,False,DAL,2017
29,"Wed, Dec 21, 2016",10:00p,,Box Score,@,Portland Trail Blazers,W,,96,95,8,21,W 1,19393,2:22,,False,DAL,2017
30,"Fri, Dec 23, 2016",10:30p,,Box Score,@,Los Angeles Clippers,W,,90,88,9,21,W 2,19060,2:15,,False,DAL,2017
31,"Mon, Dec 26, 2016",8:00p,,Box Score,@,New Orleans Pelicans,L,,104,111,9,22,L 1,15764,2:15,,False,DAL,2017
32,"Tue, Dec 27, 2016",8:30p,,Box Score,,Houston Rockets,L,,107,123,9,23,L 2,20425,2:20,,False,DAL,2017
33,"Thu, Dec 29, 2016",10:30p,,Box Score,@,Los Angeles Lakers,W,,101,89,10,23,W 1,18997,2:12,,False,DAL,2017
34,"Fri, Dec 30, 2016",10:30p,,Box Score,@,Golden State Warriors,L,,99,108,10,24,L 1,19596,2:02,,False,DAL,2017
35,"Tue, Jan 3, 2017",8:30p,,Box Score,,Washington Wizards,W,,113,105,11,24,W 1,19318,2:11,,False,DAL,2017
36,"Thu, Jan 5, 2017",8:30p,,Box Score,,Phoenix Suns,L,,95,102,11,25,L 1,19570,2:13,,False,DAL,2017
37,"Sat, Jan 7, 2017",8:30p,,Box Score,,Atlanta Hawks,L,,82,97,11,26,L 2,19655,2:11,,False,DAL,2017
38,"Mon, Jan 9, 2017",8:00p,,Box Score,@,Minnesota Timberwolves,L,,92,101,11,27,L 3,9625,2:15,,False,DAL,2017
39,"Thu, Jan 12, 2017",10:00p,,Box Score,@,Phoenix Suns,W,,113,108,12,27,W 1,19874,2:16,"at Mexico City, Mexico",False,DAL,2017
40,"Sun, Jan 15, 2017",2:00p,,Box Score,,Minnesota Timberwolves,W,,98,87,13,27,W 2,19655,1:59,,False,DAL,2017
41,"Tue, Jan 17, 2017",8:00p,,Box Score,@,Chicago Bulls,W,,99,98,14,27,W 3,21294,2:15,,False,DAL,2017
42,"Thu, Jan 19, 2017",7:30p,,Box Score,@,Miami Heat,L,,95,99,14,28,L 1,19600,2:25,,False,DAL,2017
43,"Fri, Jan 20, 2017",8:30p,,Box Score,,Utah Jazz,L,OT,107,112,14,29,L 2,19421,2:42,,False,DAL,2017
44,"Sun, Jan 22, 2017",3:30p,,Box Score,,Los Angeles Lakers,W,,122,73,15,29,W 1,19484,2:04,,False,DAL,2017
45,"Wed, Jan 25, 2017",8:30p,,Box Score,,New York Knicks,W,,103,95,16,29,W 2,19750,2:12,,False,DAL,2017
46,"Thu, Jan 26, 2017",8:00p,,Box Score,@,Oklahoma City Thunder,L,,98,109,16,30,L 1,18203,2:22,,False,DAL,2017
47,"Sun, Jan 29, 2017",7:00p,,Box Score,@,San Antonio Spurs,W,,105,101,17,30,W 1,18418,2:13,,False,DAL,2017
48,"Mon, Jan 30, 2017",8:30p,,Box Score,,Cleveland Cavaliers,W,,104,97,18,30,W 2,20202,2:06,,False,DAL,2017
49,"Wed, Feb 1, 2017",8:30p,,Box Score,,Philadelphia 76ers,W,,113,95,19,30,W 3,19263,2:12,,False,DAL,2017
50,"Fri, Feb 3, 2017",10:30p,,Box Score,@,Portland Trail Blazers,W,,108,104,20,30,W 4,19393,2:20,,False,DAL,2017
51,"Mon, Feb 6, 2017",9:00p,,Box Score,@,Denver Nuggets,L,,87,110,20,31,L 1,13047,2:11,,False,DAL,2017
52,"Tue, Feb 7, 2017",8:30p,,Box Score,,Portland Trail Blazers,L,,113,114,20,32,L 2,19326,2:19,,False,DAL,2017
53,"Thu, Feb 9, 2017",8:30p,,Box Score,,Utah Jazz,W,OT,112,105,21,32,W 1,19883,2:38,,False,DAL,2017
54,"Sat, Feb 11, 2017",9:00p,,Box Score,,Orlando Magic,W,,112,80,22,32,W 2,20052,1:57,,False,DAL,2017
55,"Mon, Feb 13, 2017",8:30p,,Box Score,,Boston Celtics,L,,98,111,22,33,L 1,20159,2:12,,False,DAL,2017
56,"Wed, Feb 15, 2017",7:30p,,Box Score,@,Detroit Pistons,L,,91,98,22,34,L 2,13549,2:08,,False,DAL,2017
57,"Fri, Feb 24, 2017",8:00p,,Box Score,@,Minnesota Timberwolves,L,,84,97,22,35,L 3,15948,2:05,,False,DAL,2017
58,"Sat, Feb 25, 2017",8:30p,,Box Score,,New Orleans Pelicans,W,,96,83,23,35,W 1,20411,2:12,,False,DAL,2017
59,"Mon, Feb 27, 2017",8:30p,,Box Score,,Miami Heat,W,,96,89,24,35,W 2,19539,2:11,,False,DAL,2017
60,"Wed, Mar 1, 2017",7:30p,,Box Score,@,Atlanta Hawks,L,,95,100,24,36,L 1,12483,2:13,,False,DAL,2017
61,"Fri, Mar 3, 2017",8:30p,,Box Score,,Memphis Grizzlies,W,,104,100,25,36,W 1,19480,2:18,,False,DAL,2017
62,"Sun, Mar 5, 2017",8:30p,,Box Score,,Oklahoma City Thunder,W,,104,89,26,36,W 2,20232,2:17,,False,DAL,2017
63,"Tue, Mar 7, 2017",8:30p,,Box Score,,Los Angeles Lakers,W,,122,111,27,36,W 3,20484,2:08,,False,DAL,2017
64,"Fri, Mar 10, 2017",9:00p,,Box Score,,Brooklyn Nets,W,,105,96,28,36,W 4,20022,2:13,,False,DAL,2017
65,"Sat, Mar 11, 2017",9:00p,,Box Score,,Phoenix Suns,L,,98,100,28,37,L 1,20324,2:13,,False,DAL,2017
66,"Mon, Mar 13, 2017",7:30p,,Box Score,@,Toronto Raptors,L,,78,100,28,38,L 2,19800,2:09,,False,DAL,2017
67,"Wed, Mar 15, 2017",7:00p,,Box Score,@,Washington Wizards,W,,112,107,29,38,W 1,17844,2:21,,False,DAL,2017
68,"Fri, Mar 17, 2017",7:00p,,Box Score,@,Philadelphia 76ers,L,,74,116,29,39,L 1,17642,2:18,,False,DAL,2017
69,"Sun, Mar 19, 2017",12:00p,,Box Score,@,Brooklyn Nets,W,,111,104,30,39,W 1,14045,2:21,,False,DAL,2017
70,"Tue, Mar 21, 2017",8:30p,,Box Score,,Golden State Warriors,L,,87,112,30,40,L 1,20453,2:07,,False,DAL,2017
71,"Thu, Mar 23, 2017",8:30p,,Box Score,,Los Angeles Clippers,W,,97,95,31,40,W 1,19703,2:24,,False,DAL,2017
72,"Sat, Mar 25, 2017",8:30p,,Box Score,,Toronto Raptors,L,,86,94,31,41,L 1,19934,2:13,,False,DAL,2017
73,"Mon, Mar 27, 2017",8:30p,,Box Score,,Oklahoma City Thunder,L,,91,92,31,42,L 2,19970,2:16,,False,DAL,2017
74,"Wed, Mar 29, 2017",8:00p,,Box Score,@,New Orleans Pelicans,L,,118,121,31,43,L 3,16000,2:14,,False,DAL,2017
75,"Fri, Mar 31, 2017",8:00p,,Box Score,@,Memphis Grizzlies,L,,90,99,31,44,L 4,17317,2:21,,False,DAL,2017
76,"Sun, Apr 2, 2017",3:30p,,Box Score,@,Milwaukee Bucks,W,,109,105,32,44,W 1,18717,2:10,,False,DAL,2017
77,"Tue, Apr 4, 2017",10:30p,,Box Score,@,Sacramento Kings,L,,87,98,32,45,L 1,17608,1:58,,False,DAL,2017
78,"Wed, Apr 5, 2017",10:30p,,Box Score,@,Los Angeles Clippers,L,,101,112,32,46,L 2,19060,2:28,,False,DAL,2017
79,"Fri, Apr 7, 2017",8:30p,,Box Score,,San Antonio Spurs,L,,89,102,32,47,L 3,20133,2:00,,False,DAL,2017
80,"Sun, Apr 9, 2017",6:00p,,Box Score,@,Phoenix Suns,L,,111,124,32,48,L 4,18055,2:04,,False,DAL,2017
81,"Tue, Apr 11, 2017",8:30p,,Box Score,,Denver Nuggets,L,,91,109,32,49,L 5,20333,1:56,,False,DAL,2017
82,"Wed, Apr 12, 2017",8:00p,,Box Score,@,Memphis Grizzlies,W,,100,93,33,49,W 1,16274,2:22,,False,DAL,2017
