G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
1,"Fri, Oct 31, 1986",,,Box Score,,Indiana Pacers,W,,108,104,1,0,W 1,10247,,,False,,,PHI,1987
2,"Sun, Nov 2, 1986",,,Box Score,,Atlanta Hawks,L,,113,122,1,1,L 1,11468,,,False,,,PHI,1987
3,"Tue, Nov 4, 1986",,,Box Score,@,Indiana Pacers,L,2OT,121,125,1,2,L 2,13887,,,False,,,PHI,1987
4,"Wed, Nov 5, 1986",,,Box Score,,Milwaukee Bucks,W,,107,101,2,2,W 1,14712,,,False,,,PHI,1987
5,"Fri, Nov 7, 1986",,,Box Score,,San Antonio Spurs,W,,114,97,3,2,W 2,12564,,,False,,,PHI,1987
6,"Sun, Nov 9, 1986",,,Box Score,@,Portland Trail Blazers,W,,125,119,4,2,W 3,12666,,,False,,,PHI,1987
7,"Tue, Nov 11, 1986",,,Box Score,@,Seattle SuperSonics,W,,121,114,5,2,W 4,12600,,,False,,,PHI,1987
8,"Thu, Nov 13, 1986",,,Box Score,@,Golden State Warriors,L,,104,112,5,3,L 1,15025,,,False,,,PHI,1987
9,"Fri, Nov 14, 1986",,,Box Score,@,Phoenix Suns,L,,97,127,5,4,L 2,14519,,,False,,,PHI,1987
10,"Sun, Nov 16, 1986",,,Box Score,@,Los Angeles Clippers,W,,103,90,6,4,W 1,9287,,,False,,,PHI,1987
11,"Wed, Nov 19, 1986",,,Box Score,,New York Knicks,W,,98,94,7,4,W 2,12468,,,False,,,PHI,1987
12,"Fri, Nov 21, 1986",,,Box Score,,Detroit Pistons,L,,110,120,7,5,L 1,12750,,,False,,,PHI,1987
13,"Sun, Nov 23, 1986",,,Box Score,,Houston Rockets,W,,114,104,8,5,W 1,13169,,,False,,,PHI,1987
14,"Tue, Nov 25, 1986",,,Box Score,,Boston Celtics,W,,102,100,9,5,W 2,17967,2:08,,False,,,PHI,1987
15,"Fri, Nov 28, 1986",,,Box Score,,Portland Trail Blazers,W,,116,112,10,5,W 3,17121,,,False,,,PHI,1987
16,"Wed, Dec 3, 1986",,,Box Score,,Milwaukee Bucks,W,OT,115,110,11,5,W 4,11127,,,False,,,PHI,1987
17,"Fri, Dec 5, 1986",,,Box Score,@,Boston Celtics,L,,106,108,11,6,L 1,14890,2:14,,False,,,PHI,1987
18,"Sat, Dec 6, 1986",,,Box Score,,New Jersey Nets,W,,105,100,12,6,W 1,14387,,,False,,,PHI,1987
19,"Wed, Dec 10, 1986",,,Box Score,,Indiana Pacers,W,,122,112,13,6,W 2,10049,,,False,,,PHI,1987
20,"Fri, Dec 12, 1986",7:44p,,Box Score,@,New Jersey Nets,L,,90,123,13,7,L 1,15086,2:14,,False,,,PHI,1987
21,"Sat, Dec 13, 1986",,,Box Score,@,Cleveland Cavaliers,L,,120,123,13,8,L 2,16096,,,False,,,PHI,1987
22,"Tue, Dec 16, 1986",,,Box Score,@,Milwaukee Bucks,L,,91,103,13,9,L 3,11052,,,False,,,PHI,1987
23,"Wed, Dec 17, 1986",,,Box Score,,Cleveland Cavaliers,L,,107,110,13,10,L 4,9531,,,False,,,PHI,1987
24,"Fri, Dec 19, 1986",,,Box Score,,Boston Celtics,W,,122,100,14,10,W 1,17967,2:08,,False,,,PHI,1987
25,"Sat, Dec 20, 1986",,,Box Score,,Detroit Pistons,L,,88,98,14,11,L 1,13253,,,False,,,PHI,1987
26,"Mon, Dec 22, 1986",,,Box Score,,Utah Jazz,L,,111,114,14,12,L 2,10127,,,False,,,PHI,1987
27,"Thu, Dec 25, 1986",,,Box Score,,Washington Bullets,L,,97,102,14,13,L 3,16655,,,False,,,PHI,1987
28,"Sat, Dec 27, 1986",,,Box Score,@,Sacramento Kings,W,,99,95,15,13,W 1,10333,,,False,,,PHI,1987
29,"Sun, Dec 28, 1986",,,Box Score,@,Los Angeles Lakers,L,,85,111,15,14,L 1,17505,,,False,,,PHI,1987
30,"Tue, Dec 30, 1986",,,Box Score,@,Denver Nuggets,W,,111,108,16,14,W 1,17022,,,False,,,PHI,1987
31,"Fri, Jan 2, 1987",,,Box Score,@,Utah Jazz,W,,104,99,17,14,W 2,12212,,,False,,,PHI,1987
32,"Mon, Jan 5, 1987",,,Box Score,,Los Angeles Clippers,W,,108,102,18,14,W 3,10111,,,False,,,PHI,1987
