G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 31, 2012",8:00p,,Box Score,,San Antonio Spurs,L,,95,99,0,1,L 1,15358,2:11,,False,NOH,2013
2,"Fri, Nov 2, 2012",8:00p,,Box Score,,Utah Jazz,W,,88,86,1,1,W 1,14147,2:11,,False,NOH,2013
3,"Sat, Nov 3, 2012",8:00p,,Box Score,@,Chicago Bulls,W,,89,82,2,1,W 2,21758,2:21,,False,NOH,2013
4,"Wed, Nov 7, 2012",8:00p,,Box Score,,Philadelphia 76ers,L,,62,77,2,2,L 1,12988,2:10,,False,NOH,2013
5,"Fri, Nov 9, 2012",8:00p,,Box Score,,Charlotte Bobcats,W,,107,99,3,2,W 1,12668,2:15,,False,NOH,2013
6,"Wed, Nov 14, 2012",8:00p,,Box Score,@,Houston Rockets,L,,96,100,3,3,L 1,14535,2:12,,False,NOH,2013
7,"Fri, Nov 16, 2012",8:00p,,Box Score,,Oklahoma City Thunder,L,,95,110,3,4,L 2,15458,2:06,,False,NOH,2013
8,"Sat, Nov 17, 2012",8:30p,,Box Score,@,Milwaukee Bucks,L,,113,117,3,5,L 3,14731,2:11,,False,NOH,2013
9,"Tue, Nov 20, 2012",8:00p,,Box Score,,New York Knicks,L,,80,102,3,6,L 4,13705,2:08,,False,NOH,2013
10,"Wed, Nov 21, 2012",7:00p,,Box Score,@,Indiana Pacers,L,OT,107,115,3,7,L 5,12633,2:37,,False,NOH,2013
11,"Fri, Nov 23, 2012",9:00p,,Box Score,@,Phoenix Suns,L,OT,108,111,3,8,L 6,14020,2:34,,False,NOH,2013
12,"Sun, Nov 25, 2012",8:00p,,Box Score,@,Denver Nuggets,L,,84,102,3,9,L 7,15402,2:03,,False,NOH,2013
13,"Mon, Nov 26, 2012",10:30p,,Box Score,@,Los Angeles Clippers,W,,105,98,4,9,W 1,19060,2:17,,False,NOH,2013
14,"Wed, Nov 28, 2012",8:00p,,Box Score,,Utah Jazz,L,,84,96,4,10,L 1,10693,2:12,,False,NOH,2013
15,"Sat, Dec 1, 2012",8:00p,,Box Score,,Oklahoma City Thunder,L,,79,100,4,11,L 2,14547,2:01,,False,NOH,2013
16,"Mon, Dec 3, 2012",8:00p,,Box Score,,Milwaukee Bucks,W,,102,81,5,11,W 1,12321,2:05,,False,NOH,2013
