G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Nov 3, 2004",7:00p,,Box Score,@,Cleveland Cavaliers,W,2OT,109,104,1,0,W 1,19730,,,False,IND,2005
2,"Fri, Nov 5, 2004",7:30p,,Box Score,@,Boston Celtics,W,,100,94,2,0,W 2,13702,2:24,,False,IND,2005
3,"Sat, Nov 6, 2004",8:00p,,Box Score,,Chicago Bulls,W,,100,90,3,0,W 3,18022,,,False,IND,2005
4,"Tue, Nov 9, 2004",8:00p,,Box Score,@,Minnesota Timberwolves,W,,102,101,4,0,W 4,15409,,,False,IND,2005
5,"Wed, Nov 10, 2004",7:00p,,Box Score,,Los Angeles Clippers,L,,68,102,4,1,L 1,14657,,,False,IND,2005
6,"Fri, Nov 12, 2004",7:00p,,Box Score,@,Philadelphia 76ers,L,OT,104,106,4,2,L 2,15729,,,False,IND,2005
7,"Sat, Nov 13, 2004",8:00p,,Box Score,,New York Knicks,W,,103,97,5,2,W 1,17548,,,False,IND,2005
8,"Wed, Nov 17, 2004",7:00p,,Box Score,,Atlanta Hawks,W,,93,86,6,2,W 2,14632,,,False,IND,2005
9,"Fri, Nov 19, 2004",8:00p,,Box Score,@,Detroit Pistons,W,,97,82,7,2,W 3,22076,,Malice at the Palace,False,IND,2005
10,"Sat, Nov 20, 2004",8:00p,,Box Score,,Orlando Magic,L,,83,86,7,3,L 1,17317,,,False,IND,2005
11,"Tue, Nov 23, 2004",7:00p,,Box Score,,Boston Celtics,W,,106,96,8,3,W 1,17135,2:18,,False,IND,2005
12,"Thu, Nov 25, 2004",8:00p,,Box Score,,Minnesota Timberwolves,W,,106,102,9,3,W 2,17149,,,False,IND,2005
13,"Fri, Nov 26, 2004",8:00p,,Box Score,,Charlotte Bobcats,W,,82,77,10,3,W 3,17441,,,False,IND,2005
