G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 17, 1967",,Box Score,@,Chicago Bulls,W,,107,105,1,0,W 1,,,,False,LAL,1968
2,"Wed, Oct 18, 1967",,Box Score,@,Philadelphia 76ers,L,,87,103,1,1,L 1,,,,False,LAL,1968
3,"Thu, Oct 19, 1967",,Box Score,@,St. Louis Hawks,L,,95,100,1,2,L 2,,,,False,LAL,1968
4,"Sat, Oct 21, 1967",,Box Score,@,New York Knicks,W,,114,106,2,2,W 1,,,,False,LAL,1968
5,"Wed, Oct 25, 1967",,Box Score,,Cincinnati Royals,W,,132,116,3,2,W 2,,,,False,LAL,1968
6,"Fri, Oct 27, 1967",,Box Score,,Chicago Bulls,W,,125,117,4,2,W 3,,,,False,LAL,1968
7,"Sun, Oct 29, 1967",,Box Score,,Baltimore Bullets,W,,118,105,5,2,W 4,,,,False,LAL,1968
8,"Wed, Nov 1, 1967",,Box Score,,New York Knicks,L,,113,129,5,3,L 1,,,,False,LAL,1968
9,"Fri, Nov 3, 1967",,Box Score,@,Boston Celtics,L,,104,105,5,4,L 2,9207,,,False,LAL,1968
10,"Sat, Nov 4, 1967",,Box Score,@,Cincinnati Royals,W,,106,104,6,4,W 1,,,,False,LAL,1968
11,"Sat, Nov 11, 1967",,Box Score,,Philadelphia 76ers,L,,111,115,6,5,L 1,,,,False,LAL,1968
12,"Sun, Nov 12, 1967",,Box Score,,Chicago Bulls,W,,97,96,7,5,W 1,,,,False,LAL,1968
13,"Wed, Nov 15, 1967",,Box Score,,Chicago Bulls,W,,124,115,8,5,W 2,,,,False,LAL,1968
14,"Fri, Nov 17, 1967",,Box Score,@,Baltimore Bullets,L,,107,116,8,6,L 1,,,,False,LAL,1968
15,"Sat, Nov 18, 1967",,Box Score,@,St. Louis Hawks,W,,127,107,9,6,W 1,,,,False,LAL,1968
16,"Tue, Nov 21, 1967",,Box Score,@,Seattle SuperSonics,L,,132,137,9,7,L 1,,,,False,LAL,1968
17,"Thu, Nov 23, 1967",,Box Score,,Detroit Pistons,W,,132,120,10,7,W 1,,,,False,LAL,1968
18,"Fri, Nov 24, 1967",,Box Score,@,San Francisco Warriors,L,OT,121,122,10,8,L 1,,,"at Oakland, CA",False,LAL,1968
19,"Sat, Nov 25, 1967",,Box Score,,San Francisco Warriors,L,,112,131,10,9,L 2,,,,False,LAL,1968
20,"Sun, Nov 26, 1967",,Box Score,,St. Louis Hawks,W,,109,105,11,9,W 1,,,,False,LAL,1968
21,"Tue, Nov 28, 1967",,Box Score,,St. Louis Hawks,W,,134,117,12,9,W 2,,,,False,LAL,1968
22,"Wed, Nov 29, 1967",,Box Score,@,Detroit Pistons,L,,123,127,12,10,L 1,,,,False,LAL,1968
23,"Fri, Dec 1, 1967",,Box Score,@,Boston Celtics,L,,119,123,12,11,L 2,12639,,,False,LAL,1968
24,"Sat, Dec 2, 1967",,Box Score,@,New York Knicks,W,,122,106,13,11,W 1,,,,False,LAL,1968
25,"Tue, Dec 5, 1967",,Box Score,@,Philadelphia 76ers,W,OT,128,122,14,11,W 2,,,,False,LAL,1968
26,"Wed, Dec 6, 1967",,Box Score,@,Baltimore Bullets,W,,136,125,15,11,W 3,,,,False,LAL,1968
27,"Fri, Dec 8, 1967",,Box Score,@,Detroit Pistons,W,,115,103,16,11,W 4,,,,False,LAL,1968
28,"Sat, Dec 9, 1967",,Box Score,@,San Diego Rockets,W,,127,109,17,11,W 5,,,,False,LAL,1968
29,"Sun, Dec 10, 1967",,Box Score,@,Seattle SuperSonics,L,,123,133,17,12,L 1,,,,False,LAL,1968
30,"Thu, Dec 14, 1967",,Box Score,,Chicago Bulls,L,,101,106,17,13,L 2,,,,False,LAL,1968
31,"Sun, Dec 17, 1967",,Box Score,,Boston Celtics,L,,117,123,17,14,L 3,10766,,,False,LAL,1968
32,"Wed, Dec 20, 1967",,Box Score,,New York Knicks,L,,131,138,17,15,L 4,,,,False,LAL,1968
