G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 31, 1997",,Box Score,,Milwaukee Bucks,L,,88,103,0,1,L 1,12199,,,False,PHI,1998
2,"Sat, Nov 1, 1997",,Box Score,@,Chicago Bulls,L,,74,94,0,2,L 2,24196,,,False,PHI,1998
3,"Wed, Nov 5, 1997",,Box Score,,Atlanta Hawks,L,,88,93,0,3,L 3,13624,,,False,PHI,1998
4,"Thu, Nov 6, 1997",,Box Score,@,Milwaukee Bucks,L,,93,100,0,4,L 4,13851,,,False,PHI,1998
5,"Sun, Nov 9, 1997",,Box Score,,Seattle SuperSonics,L,,105,112,0,5,L 5,16457,,,False,PHI,1998
6,"Wed, Nov 12, 1997",,Box Score,@,Houston Rockets,W,,114,100,1,5,W 1,16285,,,False,PHI,1998
7,"Thu, Nov 13, 1997",,Box Score,@,Dallas Mavericks,W,,99,98,2,5,W 2,11084,,,False,PHI,1998
8,"Sat, Nov 15, 1997",,Box Score,,Boston Celtics,L,,101,107,2,6,L 1,14127,2:20,,False,PHI,1998
9,"Wed, Nov 19, 1997",,Box Score,,Washington Wizards,W,,97,86,3,6,W 1,14170,,,False,PHI,1998
10,"Sat, Nov 22, 1997",,Box Score,,Orlando Magic,L,,94,108,3,7,L 1,14424,,,False,PHI,1998
11,"Wed, Nov 26, 1997",,Box Score,,Cleveland Cavaliers,L,,89,95,3,8,L 2,12711,,,False,PHI,1998
12,"Fri, Nov 28, 1997",,Box Score,,Los Angeles Lakers,W,,105,95,4,8,W 1,20714,,,False,PHI,1998
13,"Sun, Nov 30, 1997",,Box Score,@,Indiana Pacers,L,,89,101,4,9,L 1,13368,,,False,PHI,1998
14,"Wed, Dec 3, 1997",,Box Score,@,Miami Heat,L,,90,94,4,10,L 2,14312,,,False,PHI,1998
