G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 17, 2018",7:00p,,Box Score,,Miami Heat,W,,104,101,1,0,W 1,19191,2:28,,False,ORL,2019
2,"Fri, Oct 19, 2018",7:00p,,Box Score,,Charlotte Hornets,L,,88,120,1,1,L 1,17668,2:04,,False,ORL,2019
3,"Sat, Oct 20, 2018",7:30p,,Box Score,@,Philadelphia 76ers,L,,115,116,1,2,L 2,20300,2:14,,False,ORL,2019
4,"Mon, Oct 22, 2018",7:30p,,Box Score,@,Boston Celtics,W,,93,90,2,2,W 1,18624,1:58,,False,ORL,2019
5,"Thu, Oct 25, 2018",7:00p,,Box Score,,Portland Trail Blazers,L,,114,128,2,3,L 1,15114,2:00,,False,ORL,2019
6,"Sat, Oct 27, 2018",8:30p,,Box Score,@,Milwaukee Bucks,L,,91,113,2,4,L 2,17341,2:02,,False,ORL,2019
7,"Tue, Oct 30, 2018",7:00p,,Box Score,,Sacramento Kings,L,,99,107,2,5,L 3,15074,2:11,,False,ORL,2019
8,"Fri, Nov 2, 2018",7:00p,,Box Score,,Los Angeles Clippers,L,,95,120,2,6,L 4,15953,2:06,,False,ORL,2019
9,"Sun, Nov 4, 2018",7:00p,,Box Score,@,San Antonio Spurs,W,,117,110,3,6,W 1,18354,2:05,,False,ORL,2019
10,"Mon, Nov 5, 2018",7:00p,,Box Score,,Cleveland Cavaliers,W,,102,100,4,6,W 2,15009,2:08,,False,ORL,2019
11,"Wed, Nov 7, 2018",7:00p,,Box Score,,Detroit Pistons,L,,96,103,4,7,L 1,16103,2:06,,False,ORL,2019
12,"Fri, Nov 9, 2018",7:00p,,Box Score,,Washington Wizards,W,,117,108,5,7,W 1,16562,2:06,,False,ORL,2019
13,"Sun, Nov 11, 2018",7:30p,,Box Score,@,New York Knicks,W,,115,89,6,7,W 2,19812,2:04,,False,ORL,2019
14,"Mon, Nov 12, 2018",7:00p,,Box Score,@,Washington Wizards,L,,109,117,6,8,L 1,15346,2:09,,False,ORL,2019
15,"Wed, Nov 14, 2018",7:00p,,Box Score,,Philadelphia 76ers,W,,111,106,7,8,W 1,15921,2:13,,False,ORL,2019
16,"Sat, Nov 17, 2018",7:00p,,Box Score,,Los Angeles Lakers,W,,130,117,8,8,W 2,19249,2:10,,False,ORL,2019
17,"Sun, Nov 18, 2018",6:00p,,Box Score,,New York Knicks,W,,131,117,9,8,W 3,15898,2:19,,False,ORL,2019
18,"Tue, Nov 20, 2018",7:00p,,Box Score,,Toronto Raptors,L,,91,93,9,9,L 1,16016,2:04,,False,ORL,2019
19,"Fri, Nov 23, 2018",9:00p,,Box Score,@,Denver Nuggets,L,,87,112,9,10,L 2,19520,2:02,,False,ORL,2019
20,"Sun, Nov 25, 2018",3:30p,,Box Score,@,Los Angeles Lakers,W,,108,104,10,10,W 1,18997,2:10,,False,ORL,2019
21,"Mon, Nov 26, 2018",10:30p,,Box Score,@,Golden State Warriors,L,,110,116,10,11,L 1,19596,2:07,,False,ORL,2019
