G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 27, 2009",7:30p,,Box Score,,Boston Celtics,L,,89,95,0,1,L 1,20562,2:44,,False,CLE,2010
2,"Wed, Oct 28, 2009",7:00p,,Box Score,@,Toronto Raptors,L,,91,101,0,2,L 2,20152,2:38,,False,CLE,2010
3,"Fri, Oct 30, 2009",8:00p,,Box Score,@,Minnesota Timberwolves,W,,104,87,1,2,W 1,19356,2:09,,False,CLE,2010
4,"Sat, Oct 31, 2009",7:30p,,Box Score,,Charlotte Bobcats,W,,90,79,2,2,W 2,20562,2:11,,False,CLE,2010
5,"Tue, Nov 3, 2009",7:00p,,Box Score,,Washington Wizards,W,,102,90,3,2,W 3,20562,2:20,,False,CLE,2010
6,"Thu, Nov 5, 2009",8:00p,,Box Score,,Chicago Bulls,L,,85,86,3,3,L 1,20562,2:32,,False,CLE,2010
7,"Fri, Nov 6, 2009",8:00p,,Box Score,@,New York Knicks,W,,100,91,4,3,W 1,19763,2:19,,False,CLE,2010
8,"Wed, Nov 11, 2009",8:00p,,Box Score,@,Orlando Magic,W,,102,93,5,3,W 2,17461,2:23,,False,CLE,2010
9,"Thu, Nov 12, 2009",8:00p,,Box Score,@,Miami Heat,W,,111,104,6,3,W 3,19600,2:49,,False,CLE,2010
10,"Sat, Nov 14, 2009",7:30p,,Box Score,,Utah Jazz,W,,107,103,7,3,W 4,20562,2:16,,False,CLE,2010
11,"Tue, Nov 17, 2009",7:00p,,Box Score,,Golden State Warriors,W,,114,108,8,3,W 5,20562,2:12,,False,CLE,2010
12,"Wed, Nov 18, 2009",7:00p,,Box Score,@,Washington Wizards,L,,91,108,8,4,L 1,20173,2:30,,False,CLE,2010
13,"Fri, Nov 20, 2009",7:00p,,Box Score,@,Indiana Pacers,W,,105,95,9,4,W 1,18165,2:18,,False,CLE,2010
14,"Sat, Nov 21, 2009",7:30p,,Box Score,,Philadelphia 76ers,W,,97,91,10,4,W 2,20562,2:15,,False,CLE,2010
15,"Wed, Nov 25, 2009",8:00p,,Box Score,@,Detroit Pistons,W,,98,88,11,4,W 3,22076,2:26,,False,CLE,2010
16,"Fri, Nov 27, 2009",7:00p,,Box Score,@,Charlotte Bobcats,L,,87,94,11,5,L 1,19168,2:20,,False,CLE,2010
17,"Sat, Nov 28, 2009",7:30p,,Box Score,,Dallas Mavericks,W,,111,95,12,5,W 1,20562,2:12,,False,CLE,2010
18,"Wed, Dec 2, 2009",7:00p,,Box Score,,Phoenix Suns,W,,107,90,13,5,W 2,20562,2:08,,False,CLE,2010
19,"Fri, Dec 4, 2009",8:00p,,Box Score,,Chicago Bulls,W,,101,87,14,5,W 3,20562,2:30,,False,CLE,2010
20,"Sun, Dec 6, 2009",3:00p,,Box Score,@,Milwaukee Bucks,W,,101,86,15,5,W 4,16625,2:09,,False,CLE,2010
21,"Tue, Dec 8, 2009",8:00p,,Box Score,@,Memphis Grizzlies,L,OT,109,111,15,6,L 1,16325,2:47,,False,CLE,2010
22,"Wed, Dec 9, 2009",8:30p,,Box Score,@,Houston Rockets,L,,85,95,15,7,L 2,18200,2:22,,False,CLE,2010
23,"Fri, Dec 11, 2009",8:00p,,Box Score,,Portland Trail Blazers,W,,104,99,16,7,W 1,20562,2:30,,False,CLE,2010
24,"Sun, Dec 13, 2009",7:00p,,Box Score,@,Oklahoma City Thunder,W,,102,89,17,7,W 2,18203,2:17,,False,CLE,2010
25,"Tue, Dec 15, 2009",7:00p,,Box Score,,New Jersey Nets,W,,99,89,18,7,W 3,20562,2:22,,False,CLE,2010
26,"Wed, Dec 16, 2009",7:00p,,Box Score,@,Philadelphia 76ers,W,,108,101,19,7,W 4,19517,2:17,,False,CLE,2010
27,"Fri, Dec 18, 2009",8:00p,,Box Score,,Milwaukee Bucks,W,,85,82,20,7,W 5,20562,2:26,,False,CLE,2010
28,"Sun, Dec 20, 2009",7:30p,,Box Score,@,Dallas Mavericks,L,,95,102,20,8,L 1,20346,2:15,,False,CLE,2010
29,"Mon, Dec 21, 2009",9:00p,,Box Score,@,Phoenix Suns,W,,109,91,21,8,W 1,18221,2:16,,False,CLE,2010
30,"Wed, Dec 23, 2009",10:00p,,Box Score,@,Sacramento Kings,W,OT,117,104,22,8,W 2,16407,2:27,,False,CLE,2010
31,"Fri, Dec 25, 2009",5:00p,,Box Score,@,Los Angeles Lakers,W,,102,87,23,8,W 3,18997,2:42,,False,CLE,2010
32,"Sun, Dec 27, 2009",6:00p,,Box Score,,Houston Rockets,W,,108,83,24,8,W 4,20562,2:18,,False,CLE,2010
33,"Tue, Dec 29, 2009",7:00p,,Box Score,@,Atlanta Hawks,W,,95,84,25,8,W 5,20150,2:20,,False,CLE,2010
34,"Wed, Dec 30, 2009",7:00p,,Box Score,,Atlanta Hawks,W,,106,101,26,8,W 6,20562,2:21,,False,CLE,2010
35,"Sat, Jan 2, 2010",1:00p,,Box Score,@,New Jersey Nets,W,,94,86,27,8,W 7,17569,2:19,,False,CLE,2010
36,"Sun, Jan 3, 2010",6:00p,,Box Score,,Charlotte Bobcats,L,,88,91,27,9,L 1,20562,2:08,,False,CLE,2010
37,"Wed, Jan 6, 2010",7:00p,,Box Score,,Washington Wizards,W,,121,98,28,9,W 1,20562,2:11,,False,CLE,2010
38,"Fri, Jan 8, 2010",10:30p,,Box Score,@,Denver Nuggets,L,,97,99,28,10,L 1,19996,2:42,,False,CLE,2010
39,"Sun, Jan 10, 2010",9:00p,,Box Score,@,Portland Trail Blazers,W,,106,94,29,10,W 1,20614,2:29,,False,CLE,2010
40,"Mon, Jan 11, 2010",10:30p,,Box Score,@,Golden State Warriors,W,,117,114,30,10,W 2,19596,2:27,,False,CLE,2010
41,"Thu, Jan 14, 2010",10:30p,,Box Score,@,Utah Jazz,L,,96,97,30,11,L 1,19911,2:49,,False,CLE,2010
42,"Sat, Jan 16, 2010",10:30p,,Box Score,@,Los Angeles Clippers,W,,102,101,31,11,W 1,19277,2:20,,False,CLE,2010
43,"Tue, Jan 19, 2010",7:00p,,Box Score,,Toronto Raptors,W,,108,100,32,11,W 2,20562,2:23,,False,CLE,2010
44,"Thu, Jan 21, 2010",8:00p,,Box Score,,Los Angeles Lakers,W,,93,87,33,11,W 3,20562,2:33,,False,CLE,2010
45,"Sat, Jan 23, 2010",7:30p,,Box Score,,Oklahoma City Thunder,W,,100,99,34,11,W 4,20562,2:23,,False,CLE,2010
46,"Mon, Jan 25, 2010",7:30p,,Box Score,@,Miami Heat,W,,92,91,35,11,W 5,19600,2:32,,False,CLE,2010
47,"Wed, Jan 27, 2010",7:00p,,Box Score,,Minnesota Timberwolves,W,,109,95,36,11,W 6,20562,2:16,,False,CLE,2010
48,"Fri, Jan 29, 2010",7:00p,,Box Score,@,Indiana Pacers,W,,94,73,37,11,W 7,18165,2:15,,False,CLE,2010
49,"Sun, Jan 31, 2010",6:00p,,Box Score,,Los Angeles Clippers,W,,114,89,38,11,W 8,20562,2:13,,False,CLE,2010
50,"Tue, Feb 2, 2010",7:00p,,Box Score,,Memphis Grizzlies,W,,105,89,39,11,W 9,20562,2:13,,False,CLE,2010
51,"Thu, Feb 4, 2010",8:00p,,Box Score,,Miami Heat,W,,102,86,40,11,W 10,20562,2:25,,False,CLE,2010
52,"Sat, Feb 6, 2010",7:30p,,Box Score,,New York Knicks,W,,113,106,41,11,W 11,20562,2:03,,False,CLE,2010
53,"Tue, Feb 9, 2010",7:00p,,Box Score,,New Jersey Nets,W,,104,97,42,11,W 12,20562,2:13,,False,CLE,2010
54,"Thu, Feb 11, 2010",8:00p,,Box Score,,Orlando Magic,W,,115,106,43,11,W 13,20562,2:31,,False,CLE,2010
55,"Thu, Feb 18, 2010",8:00p,,Box Score,,Denver Nuggets,L,OT,116,118,43,12,L 1,20562,2:51,,False,CLE,2010
56,"Fri, Feb 19, 2010",7:00p,,Box Score,@,Charlotte Bobcats,L,,93,110,43,13,L 2,19568,2:14,,False,CLE,2010
57,"Sun, Feb 21, 2010",1:00p,,Box Score,@,Orlando Magic,L,,95,101,43,14,L 3,17461,2:34,,False,CLE,2010
58,"Tue, Feb 23, 2010",7:00p,,Box Score,,New Orleans Hornets,W,,105,95,44,14,W 1,20562,2:08,,False,CLE,2010
59,"Thu, Feb 25, 2010",8:00p,,Box Score,@,Boston Celtics,W,,108,88,45,14,W 2,18624,2:30,,False,CLE,2010
60,"Fri, Feb 26, 2010",7:00p,,Box Score,@,Toronto Raptors,W,OT,126,118,46,14,W 3,20107,2:42,,False,CLE,2010
61,"Mon, Mar 1, 2010",7:00p,,Box Score,,New York Knicks,W,,124,93,47,14,W 4,20562,2:09,,False,CLE,2010
62,"Wed, Mar 3, 2010",7:30p,,Box Score,@,New Jersey Nets,W,,111,92,48,14,W 5,17502,2:08,,False,CLE,2010
