G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Nov 2, 1999",,Box Score,@,San Antonio Spurs,L,,76,89,0,1,L 1,27288,,,False,PHI,2000
2,"Thu, Nov 4, 1999",,Box Score,@,Phoenix Suns,L,,80,84,0,2,L 2,19023,,,False,PHI,2000
3,"Fri, Nov 5, 1999",,Box Score,@,Los Angeles Clippers,L,,81,91,0,3,L 3,14271,,,False,PHI,2000
4,"Mon, Nov 8, 1999",,Box Score,,Seattle SuperSonics,W,,117,98,1,3,W 1,19402,,,False,PHI,2000
5,"Wed, Nov 10, 1999",,Box Score,@,Orlando Magic,L,,105,110,1,4,L 1,14056,,,False,PHI,2000
6,"Fri, Nov 12, 1999",,Box Score,,Chicago Bulls,W,,92,86,2,4,W 1,18120,,,False,PHI,2000
7,"Sun, Nov 14, 1999",,Box Score,@,Toronto Raptors,W,,93,90,3,4,W 2,16661,,,False,PHI,2000
8,"Tue, Nov 16, 1999",,Box Score,@,Washington Wizards,W,,95,73,4,4,W 3,14524,,,False,PHI,2000
9,"Wed, Nov 17, 1999",,Box Score,,Miami Heat,L,,93,98,4,5,L 1,15671,,,False,PHI,2000
10,"Fri, Nov 19, 1999",,Box Score,,Portland Trail Blazers,L,,91,97,4,6,L 2,20622,,,False,PHI,2000
11,"Sat, Nov 20, 1999",,Box Score,@,New Jersey Nets,W,,100,96,5,6,W 1,15118,,,False,PHI,2000
12,"Mon, Nov 22, 1999",,Box Score,,San Antonio Spurs,L,,91,94,5,7,L 1,16553,,,False,PHI,2000
13,"Wed, Nov 24, 1999",,Box Score,,Washington Wizards,L,,93,101,5,8,L 2,14616,,,False,PHI,2000
14,"Fri, Nov 26, 1999",,Box Score,,Cleveland Cavaliers,W,,106,83,6,8,W 1,16320,,,False,PHI,2000
15,"Sat, Nov 27, 1999",,Box Score,@,Milwaukee Bucks,W,,82,79,7,8,W 2,15216,,,False,PHI,2000
16,"Tue, Nov 30, 1999",,Box Score,,New York Knicks,W,,74,70,8,8,W 3,17420,,,False,PHI,2000
17,"Wed, Dec 1, 1999",,Box Score,@,Miami Heat,L,,83,90,8,9,L 1,14513,,,False,PHI,2000
18,"Fri, Dec 3, 1999",,Box Score,@,Cleveland Cavaliers,W,OT,102,100,9,9,W 1,14626,,,False,PHI,2000
