G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 26, 2016",7:30p,,Box Score,,Brooklyn Nets,W,,122,117,1,0,W 1,18624,2:21,,False,BOS,2017
2,"Thu, Oct 27, 2016",8:00p,,Box Score,@,Chicago Bulls,L,,99,105,1,1,L 1,21501,2:31,,False,BOS,2017
3,"Sat, Oct 29, 2016",7:00p,,Box Score,@,Charlotte Hornets,W,,104,98,2,1,W 1,18708,2:18,,False,BOS,2017
4,"Wed, Nov 2, 2016",8:00p,,Box Score,,Chicago Bulls,W,,107,100,3,1,W 2,18624,2:27,,False,BOS,2017
5,"Thu, Nov 3, 2016",8:00p,,Box Score,@,Cleveland Cavaliers,L,,122,128,3,2,L 1,20562,2:29,,False,BOS,2017
6,"Sun, Nov 6, 2016",7:30p,,Box Score,,Denver Nuggets,L,,107,123,3,3,L 2,17452,2:12,,False,BOS,2017
7,"Wed, Nov 9, 2016",7:00p,,Box Score,@,Washington Wizards,L,,93,118,3,4,L 3,12675,2:12,,False,BOS,2017
8,"Fri, Nov 11, 2016",7:30p,,Box Score,,New York Knicks,W,,115,87,4,4,W 1,18624,2:14,,False,BOS,2017
9,"Sat, Nov 12, 2016",7:00p,,Box Score,@,Indiana Pacers,W,,105,99,5,4,W 2,17923,2:24,,False,BOS,2017
10,"Mon, Nov 14, 2016",8:00p,,Box Score,@,New Orleans Pelicans,L,,105,106,5,5,L 1,15001,2:27,,False,BOS,2017
11,"Wed, Nov 16, 2016",7:30p,,Box Score,,Dallas Mavericks,W,,90,83,6,5,W 1,18624,2:09,,False,BOS,2017
12,"Fri, Nov 18, 2016",8:00p,,Box Score,,Golden State Warriors,L,,88,104,6,6,L 1,18624,2:08,,False,BOS,2017
13,"Sat, Nov 19, 2016",7:00p,,Box Score,@,Detroit Pistons,W,,94,92,7,6,W 1,16107,2:07,,False,BOS,2017
14,"Mon, Nov 21, 2016",8:00p,,Box Score,@,Minnesota Timberwolves,W,,99,93,8,6,W 2,13167,2:13,,False,BOS,2017
15,"Wed, Nov 23, 2016",7:30p,,Box Score,@,Brooklyn Nets,W,,111,92,9,6,W 3,16210,2:09,,False,BOS,2017
16,"Fri, Nov 25, 2016",1:00p,,Box Score,,San Antonio Spurs,L,,103,109,9,7,L 1,18624,2:09,,False,BOS,2017
17,"Mon, Nov 28, 2016",7:30p,,Box Score,@,Miami Heat,W,,112,104,10,7,W 1,19600,2:22,,False,BOS,2017
18,"Wed, Nov 30, 2016",7:30p,,Box Score,,Detroit Pistons,L,,114,121,10,8,L 1,17338,2:12,,False,BOS,2017
19,"Fri, Dec 2, 2016",7:30p,,Box Score,,Sacramento Kings,W,,97,92,11,8,W 1,18624,2:22,,False,BOS,2017
20,"Sat, Dec 3, 2016",7:30p,,Box Score,@,Philadelphia 76ers,W,,107,106,12,8,W 2,17063,2:24,,False,BOS,2017
21,"Mon, Dec 5, 2016",8:00p,,Box Score,@,Houston Rockets,L,,106,107,12,9,L 1,15730,2:16,,False,BOS,2017
22,"Wed, Dec 7, 2016",7:00p,,Box Score,@,Orlando Magic,W,,117,87,13,9,W 1,17009,2:15,,False,BOS,2017
23,"Fri, Dec 9, 2016",7:30p,,Box Score,,Toronto Raptors,L,,94,101,13,10,L 1,18624,2:12,,False,BOS,2017
24,"Sun, Dec 11, 2016",7:00p,,Box Score,@,Oklahoma City Thunder,L,,96,99,13,11,L 2,18203,2:18,,False,BOS,2017
25,"Wed, Dec 14, 2016",9:30p,,Box Score,@,San Antonio Spurs,L,,101,108,13,12,L 3,18418,2:14,,False,BOS,2017
26,"Fri, Dec 16, 2016",7:30p,,Box Score,,Charlotte Hornets,W,,96,88,14,12,W 1,18624,2:14,,False,BOS,2017
27,"Sun, Dec 18, 2016",6:00p,,Box Score,@,Miami Heat,W,,105,95,15,12,W 2,19600,2:26,,False,BOS,2017
28,"Tue, Dec 20, 2016",8:00p,,Box Score,@,Memphis Grizzlies,W,OT,112,109,16,12,W 3,16519,2:53,,False,BOS,2017
29,"Thu, Dec 22, 2016",7:00p,,Box Score,@,Indiana Pacers,W,,109,102,17,12,W 4,17577,2:21,,False,BOS,2017
30,"Fri, Dec 23, 2016",7:30p,,Box Score,,Oklahoma City Thunder,L,,112,117,17,13,L 1,18624,2:19,,False,BOS,2017
31,"Sun, Dec 25, 2016",12:00p,,Box Score,@,New York Knicks,W,,119,114,18,13,W 1,19812,2:28,,False,BOS,2017
32,"Tue, Dec 27, 2016",7:30p,,Box Score,,Memphis Grizzlies,W,,113,103,19,13,W 2,18624,2:17,,False,BOS,2017
33,"Thu, Dec 29, 2016",8:00p,,Box Score,@,Cleveland Cavaliers,L,,118,124,19,14,L 1,20562,2:24,,False,BOS,2017
34,"Fri, Dec 30, 2016",7:30p,,Box Score,,Miami Heat,W,,117,114,20,14,W 1,18624,2:16,,False,BOS,2017
35,"Tue, Jan 3, 2017",7:30p,,Box Score,,Utah Jazz,W,,115,104,21,14,W 2,18624,2:08,,False,BOS,2017
36,"Fri, Jan 6, 2017",7:30p,,Box Score,,Philadelphia 76ers,W,,110,106,22,14,W 3,18624,2:27,,False,BOS,2017
37,"Sat, Jan 7, 2017",7:30p,,Box Score,,New Orleans Pelicans,W,,117,108,23,14,W 4,18624,2:07,,False,BOS,2017
38,"Tue, Jan 10, 2017",7:30p,,Box Score,@,Toronto Raptors,L,,106,114,23,15,L 1,19800,2:21,,False,BOS,2017
39,"Wed, Jan 11, 2017",8:00p,,Box Score,,Washington Wizards,W,,117,108,24,15,W 1,18624,2:05,,False,BOS,2017
40,"Fri, Jan 13, 2017",8:00p,,Box Score,@,Atlanta Hawks,W,,103,101,25,15,W 2,18216,2:15,,False,BOS,2017
