G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Nov 3, 2012",7:30p,,Box Score,,Toronto Raptors,W,,107,100,1,0,W 1,17732,2:26,,False,BRK,2013
2,"Mon, Nov 5, 2012",7:30p,,Box Score,,Minnesota Timberwolves,L,,96,107,1,1,L 1,14017,2:47,,False,BRK,2013
3,"Wed, Nov 7, 2012",7:30p,,Box Score,@,Miami Heat,L,,73,103,1,2,L 2,19627,2:03,,False,BRK,2013
4,"Fri, Nov 9, 2012",7:00p,,Box Score,@,Orlando Magic,W,,107,68,2,2,W 1,17532,2:05,,False,BRK,2013
5,"Sun, Nov 11, 2012",3:00p,,Box Score,,Orlando Magic,W,,82,74,3,2,W 2,16523,2:15,,False,BRK,2013
6,"Tue, Nov 13, 2012",7:30p,,Box Score,,Cleveland Cavaliers,W,,114,101,4,2,W 3,17032,2:12,,False,BRK,2013
7,"Thu, Nov 15, 2012",8:00p,,Box Score,,Boston Celtics,W,,102,97,5,2,W 4,17732,2:37,,False,BRK,2013
8,"Sun, Nov 18, 2012",6:00p,,Box Score,@,Sacramento Kings,W,,99,90,6,2,W 5,11965,2:12,,False,BRK,2013
9,"Tue, Nov 20, 2012",10:30p,,Box Score,@,Los Angeles Lakers,L,,90,95,6,3,L 1,18997,2:20,,False,BRK,2013
10,"Wed, Nov 21, 2012",10:30p,,Box Score,@,Golden State Warriors,L,,93,102,6,4,L 2,18374,2:12,,False,BRK,2013
11,"Fri, Nov 23, 2012",7:30p,,Box Score,,Los Angeles Clippers,W,,86,76,7,4,W 1,17732,2:17,,False,BRK,2013
12,"Sun, Nov 25, 2012",3:00p,,Box Score,,Portland Trail Blazers,W,,98,85,8,4,W 2,16542,2:12,,False,BRK,2013
13,"Mon, Nov 26, 2012",7:00p,,Box Score,,New York Knicks,W,OT,96,89,9,4,W 3,17732,2:50,,False,BRK,2013
14,"Wed, Nov 28, 2012",7:30p,,Box Score,@,Boston Celtics,W,,95,83,10,4,W 4,18624,2:24,,False,BRK,2013
15,"Fri, Nov 30, 2012",7:00p,,Box Score,@,Orlando Magic,W,,98,86,11,4,W 5,17103,2:02,,False,BRK,2013
16,"Sat, Dec 1, 2012",7:30p,,Box Score,@,Miami Heat,L,,89,102,11,5,L 1,19961,2:19,,False,BRK,2013
17,"Tue, Dec 4, 2012",7:30p,,Box Score,,Oklahoma City Thunder,L,,111,117,11,6,L 2,17732,2:25,,False,BRK,2013
18,"Fri, Dec 7, 2012",7:30p,,Box Score,,Golden State Warriors,L,,102,109,11,7,L 3,17732,2:09,,False,BRK,2013
19,"Sun, Dec 9, 2012",6:00p,,Box Score,,Milwaukee Bucks,L,,88,97,11,8,L 4,16390,2:16,,False,BRK,2013
20,"Tue, Dec 11, 2012",7:00p,,Box Score,,New York Knicks,L,,97,100,11,9,L 5,17732,2:41,,False,BRK,2013
21,"Wed, Dec 12, 2012",7:00p,,Box Score,@,Toronto Raptors,W,,94,88,12,9,W 1,18847,2:19,,False,BRK,2013
22,"Fri, Dec 14, 2012",7:30p,,Box Score,,Detroit Pistons,W,2OT,107,105,13,9,W 2,15797,3:17,,False,BRK,2013
23,"Sat, Dec 15, 2012",8:00p,,Box Score,@,Chicago Bulls,L,,82,83,13,10,L 1,21866,2:21,,False,BRK,2013
24,"Tue, Dec 18, 2012",7:30p,,Box Score,,Utah Jazz,L,,90,92,13,11,L 2,15835,2:06,,False,BRK,2013
25,"Wed, Dec 19, 2012",7:00p,,Box Score,@,New York Knicks,L,,86,100,13,12,L 3,19033,2:16,,False,BRK,2013
26,"Sun, Dec 23, 2012",3:00p,,Box Score,,Philadelphia 76ers,W,,95,92,14,12,W 1,17732,2:09,,False,BRK,2013
27,"Tue, Dec 25, 2012",12:00p,,Box Score,,Boston Celtics,L,,76,93,14,13,L 1,17732,2:27,,False,BRK,2013
28,"Wed, Dec 26, 2012",8:00p,,Box Score,@,Milwaukee Bucks,L,,93,108,14,14,L 2,13102,2:05,,False,BRK,2013
29,"Fri, Dec 28, 2012",7:30p,,Box Score,,Charlotte Bobcats,W,,97,81,15,14,W 1,17732,2:12,,False,BRK,2013
30,"Sat, Dec 29, 2012",7:30p,,Box Score,,Cleveland Cavaliers,W,,103,100,16,14,W 2,17732,2:14,,False,BRK,2013
31,"Mon, Dec 31, 2012",7:00p,,Box Score,@,San Antonio Spurs,L,,73,104,16,15,L 1,18581,1:58,,False,BRK,2013
32,"Wed, Jan 2, 2013",8:00p,,Box Score,@,Oklahoma City Thunder,W,,110,93,17,15,W 1,18203,2:07,,False,BRK,2013
33,"Fri, Jan 4, 2013",7:00p,,Box Score,@,Washington Wizards,W,2OT,115,113,18,15,W 2,16006,3:00,,False,BRK,2013
34,"Sat, Jan 5, 2013",7:30p,,Box Score,,Sacramento Kings,W,,113,93,19,15,W 3,17732,2:02,,False,BRK,2013
35,"Tue, Jan 8, 2013",7:00p,,Box Score,@,Philadelphia 76ers,W,,109,89,20,15,W 4,16167,2:00,,False,BRK,2013
36,"Fri, Jan 11, 2013",7:30p,,Box Score,,Phoenix Suns,W,,99,79,21,15,W 5,16272,2:10,,False,BRK,2013
37,"Sun, Jan 13, 2013",6:00p,,Box Score,,Indiana Pacers,W,,97,86,22,15,W 6,16499,2:06,,False,BRK,2013
38,"Tue, Jan 15, 2013",7:30p,,Box Score,,Toronto Raptors,W,,113,106,23,15,W 7,16236,2:13,,False,BRK,2013
39,"Wed, Jan 16, 2013",7:30p,,Box Score,@,Atlanta Hawks,L,,95,109,23,16,L 1,15029,2:05,,False,BRK,2013
40,"Fri, Jan 18, 2013",7:30p,,Box Score,,Atlanta Hawks,W,,94,89,24,16,W 1,17732,2:17,,False,BRK,2013
41,"Mon, Jan 21, 2013",3:30p,,Box Score,@,New York Knicks,W,,88,85,25,16,W 2,19033,2:16,,False,BRK,2013
42,"Wed, Jan 23, 2013",8:00p,,Box Score,@,Minnesota Timberwolves,W,,91,83,26,16,W 3,15785,2:04,,False,BRK,2013
43,"Fri, Jan 25, 2013",8:00p,,Box Score,@,Memphis Grizzlies,L,,77,101,26,17,L 1,16911,2:04,,False,BRK,2013
44,"Sat, Jan 26, 2013",8:00p,,Box Score,@,Houston Rockets,L,,106,119,26,18,L 2,18236,2:09,,False,BRK,2013
45,"Mon, Jan 28, 2013",7:30p,,Box Score,,Orlando Magic,W,,97,77,27,18,W 1,16480,1:58,,False,BRK,2013
46,"Wed, Jan 30, 2013",8:00p,,Box Score,,Miami Heat,L,,85,105,27,19,L 1,17732,2:21,,False,BRK,2013
47,"Fri, Feb 1, 2013",7:30p,,Box Score,,Chicago Bulls,W,,93,89,28,19,W 1,17732,2:15,,False,BRK,2013
48,"Tue, Feb 5, 2013",7:30p,,Box Score,,Los Angeles Lakers,L,,83,92,28,20,L 1,17732,2:13,,False,BRK,2013
49,"Wed, Feb 6, 2013",7:30p,,Box Score,@,Detroit Pistons,W,,93,90,29,20,W 1,12576,2:22,,False,BRK,2013
50,"Fri, Feb 8, 2013",7:00p,,Box Score,@,Washington Wizards,L,,74,89,29,21,L 1,19614,2:07,,False,BRK,2013
51,"Sun, Feb 10, 2013",8:00p,,Box Score,,San Antonio Spurs,L,,86,111,29,22,L 2,17014,2:14,,False,BRK,2013
52,"Mon, Feb 11, 2013",7:00p,,Box Score,@,Indiana Pacers,W,OT,89,84,30,22,W 1,11672,2:32,,False,BRK,2013
53,"Wed, Feb 13, 2013",7:30p,,Box Score,,Denver Nuggets,W,,119,108,31,22,W 2,17251,2:09,,False,BRK,2013
54,"Tue, Feb 19, 2013",7:30p,,Box Score,,Milwaukee Bucks,W,OT,113,111,32,22,W 3,17334,2:24,,False,BRK,2013
55,"Wed, Feb 20, 2013",8:00p,,Box Score,@,Milwaukee Bucks,W,,97,94,33,22,W 4,14563,2:21,,False,BRK,2013
56,"Fri, Feb 22, 2013",7:30p,,Box Score,,Houston Rockets,L,,96,106,33,23,L 1,17732,2:08,,False,BRK,2013
57,"Sun, Feb 24, 2013",7:00p,,Box Score,,Memphis Grizzlies,L,,72,76,33,24,L 2,17098,2:26,,False,BRK,2013
58,"Tue, Feb 26, 2013",8:00p,,Box Score,@,New Orleans Hornets,W,,101,97,34,24,W 1,12651,2:14,,False,BRK,2013
59,"Fri, Mar 1, 2013",8:00p,,Box Score,,Dallas Mavericks,L,,90,98,34,25,L 1,17732,2:08,,False,BRK,2013
60,"Sat, Mar 2, 2013",8:00p,,Box Score,@,Chicago Bulls,L,,85,96,34,26,L 2,22414,2:12,,False,BRK,2013
61,"Wed, Mar 6, 2013",7:00p,,Box Score,@,Charlotte Bobcats,W,,99,78,35,26,W 1,13382,2:06,,False,BRK,2013
62,"Fri, Mar 8, 2013",7:30p,,Box Score,,Washington Wizards,W,,95,78,36,26,W 2,17732,2:08,,False,BRK,2013
63,"Sat, Mar 9, 2013",7:00p,,Box Score,@,Atlanta Hawks,W,,93,80,37,26,W 3,17282,2:05,,False,BRK,2013
64,"Mon, Mar 11, 2013",7:00p,,Box Score,@,Philadelphia 76ers,L,,97,106,37,27,L 1,16789,2:05,,False,BRK,2013
65,"Tue, Mar 12, 2013",7:30p,,Box Score,,New Orleans Hornets,W,,108,98,38,27,W 1,17732,2:11,,False,BRK,2013
66,"Sun, Mar 17, 2013",8:00p,,Box Score,,Atlanta Hawks,L,,93,105,38,28,L 1,17732,2:01,,False,BRK,2013
67,"Mon, Mar 18, 2013",7:30p,,Box Score,@,Detroit Pistons,W,,119,82,39,28,W 1,16072,2:06,,False,BRK,2013
68,"Wed, Mar 20, 2013",8:00p,,Box Score,@,Dallas Mavericks,W,,113,96,40,28,W 2,19962,2:17,,False,BRK,2013
69,"Sat, Mar 23, 2013",10:30p,,Box Score,@,Los Angeles Clippers,L,,95,101,40,29,L 1,19506,2:19,,False,BRK,2013
70,"Sun, Mar 24, 2013",9:00p,,Box Score,@,Phoenix Suns,W,,102,100,41,29,W 1,14800,2:23,,False,BRK,2013
71,"Wed, Mar 27, 2013",10:30p,,Box Score,@,Portland Trail Blazers,W,,111,93,42,29,W 2,20127,2:13,,False,BRK,2013
72,"Fri, Mar 29, 2013",9:00p,,Box Score,@,Denver Nuggets,L,,87,109,42,30,L 1,19155,2:18,,False,BRK,2013
73,"Sat, Mar 30, 2013",9:00p,,Box Score,@,Utah Jazz,L,,107,116,42,31,L 2,18008,2:08,,False,BRK,2013
74,"Wed, Apr 3, 2013",7:00p,,Box Score,@,Cleveland Cavaliers,W,,113,95,43,31,W 1,14863,2:04,,False,BRK,2013
75,"Thu, Apr 4, 2013",7:00p,,Box Score,,Chicago Bulls,L,,90,92,43,32,L 1,17732,2:37,,False,BRK,2013
76,"Sat, Apr 6, 2013",7:30p,,Box Score,,Charlotte Bobcats,W,,105,96,44,32,W 1,17444,2:15,,False,BRK,2013
77,"Tue, Apr 9, 2013",7:30p,,Box Score,,Philadelphia 76ers,W,,104,83,45,32,W 2,17192,1:55,,False,BRK,2013
78,"Wed, Apr 10, 2013",8:00p,,Box Score,@,Boston Celtics,W,,101,93,46,32,W 3,18624,2:24,,False,BRK,2013
79,"Fri, Apr 12, 2013",7:00p,,Box Score,@,Indiana Pacers,W,,117,109,47,32,W 4,18165,2:18,,False,BRK,2013
80,"Sun, Apr 14, 2013",3:30p,,Box Score,@,Toronto Raptors,L,,87,93,47,33,L 1,17617,2:24,,False,BRK,2013
81,"Mon, Apr 15, 2013",7:30p,,Box Score,,Washington Wizards,W,,106,101,48,33,W 1,16774,2:05,,False,BRK,2013
82,"Wed, Apr 17, 2013",8:00p,,Box Score,,Detroit Pistons,W,,103,99,49,33,W 2,16868,2:10,,False,BRK,2013
1,"Sat, Apr 20, 2013",8:00p,,Box Score,,Chicago Bulls,W,,106,89,1,0,W 1,17732,2:17,,True,BRK,2013
2,"Mon, Apr 22, 2013",8:00p,,Box Score,,Chicago Bulls,L,,82,90,1,1,L 1,17732,2:34,,True,BRK,2013
3,"Thu, Apr 25, 2013",8:30p,,Box Score,@,Chicago Bulls,L,,76,79,1,2,L 2,21672,2:22,,True,BRK,2013
4,"Sat, Apr 27, 2013",2:00p,,Box Score,@,Chicago Bulls,L,3OT,134,142,1,3,L 3,21758,3:57,,True,BRK,2013
5,"Mon, Apr 29, 2013",7:00p,,Box Score,,Chicago Bulls,W,,110,91,2,3,W 1,17732,2:31,,True,BRK,2013
6,"Thu, May 2, 2013",8:00p,,Box Score,@,Chicago Bulls,W,,95,92,3,3,W 2,21810,2:38,,True,BRK,2013
7,"Sat, May 4, 2013",8:00p,,Box Score,,Chicago Bulls,L,,93,99,3,4,L 1,17732,2:22,,True,BRK,2013
