G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 18, 1974",,Box Score,,Atlanta Hawks,W,OT,120,115,1,0,W 1,,,,False,CHI,1975
2,"Sat, Oct 19, 1974",,Box Score,,Milwaukee Bucks,W,,87,70,2,0,W 2,,,,False,CHI,1975
3,"Tue, Oct 22, 1974",,Box Score,@,Milwaukee Bucks,L,,90,92,2,1,L 1,,,,False,CHI,1975
4,"Wed, Oct 23, 1974",,Box Score,@,Kansas City-Omaha Kings,L,,98,99,2,2,L 2,,,"at Omaha, NE",False,CHI,1975
5,"Fri, Oct 25, 1974",,Box Score,,Kansas City-Omaha Kings,L,,91,112,2,3,L 3,,,,False,CHI,1975
6,"Sat, Oct 26, 1974",,Box Score,@,Buffalo Braves,L,,104,105,2,4,L 4,,,,False,CHI,1975
7,"Tue, Oct 29, 1974",,Box Score,,Washington Bullets,L,,80,96,2,5,L 5,,,,False,CHI,1975
8,"Wed, Oct 30, 1974",,Box Score,@,Boston Celtics,W,,105,104,3,5,W 1,7964,,,False,CHI,1975
9,"Sat, Nov 2, 1974",,Box Score,@,New York Knicks,W,,95,90,4,5,W 2,,,,False,CHI,1975
10,"Sun, Nov 3, 1974",,Box Score,@,Kansas City-Omaha Kings,W,,86,79,5,5,W 3,,,,False,CHI,1975
11,"Wed, Nov 6, 1974",,Box Score,@,Philadelphia 76ers,L,,90,105,5,6,L 1,,,,False,CHI,1975
12,"Sat, Nov 9, 1974",,Box Score,@,Washington Bullets,L,,89,96,5,7,L 2,,,,False,CHI,1975
13,"Tue, Nov 12, 1974",,Box Score,@,New Orleans Jazz,W,,88,79,6,7,W 1,,,,False,CHI,1975
14,"Thu, Nov 14, 1974",,Box Score,@,Houston Rockets,L,,96,105,6,8,L 1,,,,False,CHI,1975
15,"Fri, Nov 15, 1974",,Box Score,@,Phoenix Suns,W,,102,95,7,8,W 1,,,,False,CHI,1975
16,"Sun, Nov 17, 1974",,Box Score,@,Los Angeles Lakers,W,,96,76,8,8,W 2,,,,False,CHI,1975
17,"Tue, Nov 19, 1974",,Box Score,@,Portland Trail Blazers,L,OT,92,98,8,9,L 1,,,,False,CHI,1975
18,"Fri, Nov 22, 1974",,Box Score,@,Seattle SuperSonics,W,,93,89,9,9,W 1,,,,False,CHI,1975
19,"Sun, Nov 24, 1974",,Box Score,,Buffalo Braves,W,,91,89,10,9,W 2,,,,False,CHI,1975
20,"Tue, Nov 26, 1974",,Box Score,,Kansas City-Omaha Kings,L,,90,93,10,10,L 1,,,,False,CHI,1975
21,"Sat, Nov 30, 1974",,Box Score,@,Milwaukee Bucks,L,2OT,99,101,10,11,L 2,,,,False,CHI,1975
