G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 2, 1990",,Box Score,@,Detroit Pistons,L,,104,115,0,1,L 1,21454,,,False,MIL,1991
2,"Sat, Nov 3, 1990",,Box Score,,Minnesota Timberwolves,W,,111,93,1,1,W 1,15102,,,False,MIL,1991
3,"Tue, Nov 6, 1990",,Box Score,@,Miami Heat,W,,106,94,2,1,W 2,15008,,,False,MIL,1991
4,"Thu, Nov 8, 1990",,Box Score,,Philadelphia 76ers,W,,141,111,3,1,W 3,12476,,,False,MIL,1991
5,"Fri, Nov 9, 1990",,Box Score,@,Washington Bullets,W,,108,100,4,1,W 4,8829,,,False,MIL,1991
6,"Tue, Nov 13, 1990",,Box Score,,Boston Celtics,W,,119,91,5,1,W 5,15321,2:00,,False,MIL,1991
7,"Wed, Nov 14, 1990",,Box Score,@,New Jersey Nets,L,,95,112,5,2,L 1,6424,,,False,MIL,1991
8,"Fri, Nov 16, 1990",,Box Score,@,Cleveland Cavaliers,L,,94,99,5,3,L 2,14430,,,False,MIL,1991
9,"Sat, Nov 17, 1990",,Box Score,,New Jersey Nets,W,,111,99,6,3,W 1,14276,,,False,MIL,1991
10,"Mon, Nov 19, 1990",,Box Score,,Utah Jazz,W,,114,104,7,3,W 2,13568,,,False,MIL,1991
11,"Wed, Nov 21, 1990",,Box Score,,Atlanta Hawks,W,,105,93,8,3,W 3,15279,,,False,MIL,1991
12,"Sat, Nov 24, 1990",,Box Score,@,New York Knicks,W,,107,97,9,3,W 4,17101,,,False,MIL,1991
13,"Tue, Nov 27, 1990",,Box Score,,Indiana Pacers,W,,112,98,10,3,W 5,13492,,,False,MIL,1991
14,"Wed, Nov 28, 1990",,Box Score,@,Charlotte Hornets,L,OT,111,118,10,4,L 1,23901,,,False,MIL,1991
15,"Fri, Nov 30, 1990",,Box Score,,New York Knicks,W,,103,97,11,4,W 1,15294,,,False,MIL,1991
16,"Sun, Dec 2, 1990",,Box Score,@,Indiana Pacers,L,,103,107,11,5,L 1,8717,,,False,MIL,1991
17,"Tue, Dec 4, 1990",,Box Score,@,Philadelphia 76ers,L,OT,108,109,11,6,L 2,10795,,,False,MIL,1991
18,"Wed, Dec 5, 1990",,Box Score,,Cleveland Cavaliers,W,OT,113,109,12,6,W 1,13941,,,False,MIL,1991
19,"Fri, Dec 7, 1990",,Box Score,@,Atlanta Hawks,W,,104,103,13,6,W 2,9586,,,False,MIL,1991
20,"Sun, Dec 9, 1990",,Box Score,,Seattle SuperSonics,W,,105,99,14,6,W 3,14327,,,False,MIL,1991
21,"Tue, Dec 11, 1990",,Box Score,,Chicago Bulls,W,,99,87,15,6,W 4,18633,,,False,MIL,1991
22,"Wed, Dec 12, 1990",,Box Score,@,Boston Celtics,L,,111,129,15,7,L 1,14890,1:51,,False,MIL,1991
23,"Sat, Dec 15, 1990",,Box Score,,Los Angeles Clippers,W,,98,92,16,7,W 1,16764,,,False,MIL,1991
24,"Tue, Dec 18, 1990",,Box Score,,Detroit Pistons,W,,106,101,17,7,W 2,15439,,,False,MIL,1991
25,"Fri, Dec 21, 1990",,Box Score,@,Dallas Mavericks,L,,89,103,17,8,L 1,17007,,,False,MIL,1991
26,"Sat, Dec 22, 1990",,Box Score,@,San Antonio Spurs,W,,114,98,18,8,W 1,15908,,,False,MIL,1991
27,"Wed, Dec 26, 1990",,Box Score,,Golden State Warriors,W,,126,119,19,8,W 2,18633,,,False,MIL,1991
28,"Sat, Dec 29, 1990",,Box Score,@,New York Knicks,W,,109,100,20,8,W 3,17077,,,False,MIL,1991
29,"Sun, Dec 30, 1990",,Box Score,,Portland Trail Blazers,W,,117,112,21,8,W 4,18633,,,False,MIL,1991
30,"Wed, Jan 2, 1991",,Box Score,@,Charlotte Hornets,W,,106,91,22,8,W 5,23901,,,False,MIL,1991
31,"Thu, Jan 3, 1991",,Box Score,,Dallas Mavericks,W,,97,87,23,8,W 6,15671,,,False,MIL,1991
32,"Sat, Jan 5, 1991",,Box Score,,Phoenix Suns,W,,88,86,24,8,W 7,18633,,,False,MIL,1991
33,"Tue, Jan 8, 1991",,Box Score,,Washington Bullets,W,,99,96,25,8,W 8,16645,,,False,MIL,1991
34,"Wed, Jan 9, 1991",,Box Score,@,Boston Celtics,L,,102,110,25,9,L 1,14890,2:08,,False,MIL,1991
35,"Fri, Jan 11, 1991",,Box Score,,Philadelphia 76ers,L,,105,120,25,10,L 2,18633,,,False,MIL,1991
36,"Sat, Jan 12, 1991",,Box Score,@,Indiana Pacers,L,,110,118,25,11,L 3,12049,,,False,MIL,1991
37,"Mon, Jan 14, 1991",,Box Score,@,Chicago Bulls,L,,97,110,25,12,L 4,18676,,,False,MIL,1991
38,"Wed, Jan 16, 1991",,Box Score,,Indiana Pacers,W,,126,119,26,12,W 1,14627,,,False,MIL,1991
39,"Fri, Jan 18, 1991",,Box Score,,Orlando Magic,W,,125,106,27,12,W 2,17246,,,False,MIL,1991
40,"Sun, Jan 20, 1991",,Box Score,@,Portland Trail Blazers,L,,112,116,27,13,L 1,12884,,,False,MIL,1991
41,"Tue, Jan 22, 1991",,Box Score,@,Seattle SuperSonics,L,,101,132,27,14,L 2,9469,,,False,MIL,1991
42,"Wed, Jan 23, 1991",,Box Score,@,Sacramento Kings,L,,91,95,27,15,L 3,17014,,,False,MIL,1991
43,"Fri, Jan 25, 1991",,Box Score,@,Golden State Warriors,L,,98,127,27,16,L 4,16025,,,False,MIL,1991
44,"Sat, Jan 26, 1991",,Box Score,@,Los Angeles Clippers,L,,98,99,27,17,L 5,15350,,,False,MIL,1991
45,"Tue, Jan 29, 1991",,Box Score,,Denver Nuggets,L,,122,126,27,18,L 6,15993,,,False,MIL,1991
46,"Fri, Feb 1, 1991",,Box Score,,Sacramento Kings,W,,117,112,28,18,W 1,18075,,,False,MIL,1991
47,"Sun, Feb 3, 1991",,Box Score,,Charlotte Hornets,W,,120,111,29,18,W 2,17112,,,False,MIL,1991
48,"Mon, Feb 4, 1991",,Box Score,@,Cleveland Cavaliers,W,,103,96,30,18,W 3,12580,,,False,MIL,1991
49,"Wed, Feb 6, 1991",,Box Score,,Houston Rockets,L,,109,111,30,19,L 1,15381,,,False,MIL,1991
50,"Thu, Feb 14, 1991",,Box Score,,Detroit Pistons,L,,94,102,30,20,L 2,16945,,,False,MIL,1991
51,"Fri, Feb 15, 1991",,Box Score,@,Charlotte Hornets,W,OT,106,103,31,20,W 1,23901,,,False,MIL,1991
52,"Sun, Feb 17, 1991",,Box Score,@,Orlando Magic,W,OT,111,103,32,20,W 2,15077,,,False,MIL,1991
53,"Tue, Feb 19, 1991",,Box Score,,Miami Heat,W,,116,90,33,20,W 3,15587,,,False,MIL,1991
54,"Thu, Feb 21, 1991",,Box Score,@,Houston Rockets,L,,90,92,33,21,L 1,14668,,,False,MIL,1991
55,"Sat, Feb 23, 1991",,Box Score,,Cleveland Cavaliers,W,,118,103,34,21,W 1,18633,,,False,MIL,1991
56,"Tue, Feb 26, 1991",,Box Score,@,Miami Heat,W,,119,106,35,21,W 2,15008,,,False,MIL,1991
57,"Thu, Feb 28, 1991",,Box Score,@,New Jersey Nets,L,,93,98,35,22,L 1,8870,,,False,MIL,1991
