G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 31, 2012",7:30p,,Box Score,,Houston Rockets,L,,96,105,0,1,L 1,16646,2:25,,False,DET,2013
2,"Fri, Nov 2, 2012",10:00p,,Box Score,@,Phoenix Suns,L,,89,92,0,2,L 2,15107,2:18,,False,DET,2013
3,"Sun, Nov 4, 2012",9:30p,,Box Score,@,Los Angeles Lakers,L,,79,108,0,3,L 3,18997,2:16,,False,DET,2013
4,"Tue, Nov 6, 2012",9:00p,,Box Score,@,Denver Nuggets,L,,97,109,0,4,L 4,19155,2:17,,False,DET,2013
5,"Wed, Nov 7, 2012",10:00p,,Box Score,@,Sacramento Kings,L,,103,105,0,5,L 5,10185,2:22,,False,DET,2013
6,"Fri, Nov 9, 2012",8:00p,,Box Score,@,Oklahoma City Thunder,L,,94,105,0,6,L 6,18203,2:16,,False,DET,2013
7,"Sat, Nov 10, 2012",8:00p,,Box Score,@,Houston Rockets,L,,82,96,0,7,L 7,15037,2:08,,False,DET,2013
8,"Mon, Nov 12, 2012",7:30p,,Box Score,,Oklahoma City Thunder,L,,90,92,0,8,L 8,12784,2:32,,False,DET,2013
9,"Wed, Nov 14, 2012",7:00p,,Box Score,@,Philadelphia 76ers,W,,94,76,1,8,W 1,11879,2:16,,False,DET,2013
10,"Fri, Nov 16, 2012",7:30p,,Box Score,,Orlando Magic,L,,106,110,1,9,L 1,11594,2:13,,False,DET,2013
11,"Sun, Nov 18, 2012",7:30p,,Box Score,,Boston Celtics,W,,103,83,2,9,W 1,12214,2:15,,False,DET,2013
12,"Wed, Nov 21, 2012",7:00p,,Box Score,@,Orlando Magic,L,,74,90,2,10,L 1,17199,2:11,,False,DET,2013
13,"Fri, Nov 23, 2012",7:30p,,Box Score,,Toronto Raptors,W,,91,90,3,10,W 1,12778,2:27,,False,DET,2013
14,"Sun, Nov 25, 2012",1:00p,,Box Score,@,New York Knicks,L,,100,121,3,11,L 1,19033,2:14,,False,DET,2013
15,"Mon, Nov 26, 2012",7:30p,,Box Score,,Portland Trail Blazers,W,,108,101,4,11,W 1,10212,2:16,,False,DET,2013
16,"Wed, Nov 28, 2012",7:30p,,Box Score,,Phoenix Suns,W,,117,77,5,11,W 2,10517,2:14,,False,DET,2013
