G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Oct 31, 1953",,Box Score,N,Rochester Royals,L,,68,72,0,1,L 1,,,"at New York, NY",False,BLB,1954
2,"Sun, Nov 1, 1953",,Box Score,,Rochester Royals,L,,72,80,0,2,L 2,,,,False,BLB,1954
3,"Wed, Nov 4, 1953",,Box Score,,Minneapolis Lakers,L,,75,77,0,3,L 3,,,,False,BLB,1954
4,"Sat, Nov 7, 1953",,Box Score,N,Syracuse Nationals,L,,77,88,0,4,L 4,,,"at Philadelphia, PA",False,BLB,1954
5,"Sun, Nov 8, 1953",,Box Score,,Philadelphia Warriors,L,,75,85,0,5,L 5,,,,False,BLB,1954
6,"Sat, Nov 14, 1953",,Box Score,,New York Knicks,W,,88,83,1,5,W 1,,,,False,BLB,1954
7,"Sun, Nov 15, 1953",,Box Score,@,New York Knicks,L,,79,91,1,6,L 1,,,,False,BLB,1954
8,"Wed, Nov 18, 1953",,Box Score,,Milwaukee Hawks,W,,104,74,2,6,W 1,,,,False,BLB,1954
9,"Thu, Nov 19, 1953",,Box Score,N,New York Knicks,L,,85,96,2,7,L 1,,,"at Philadelphia, PA",False,BLB,1954
10,"Sat, Nov 21, 1953",,Box Score,N,Philadelphia Warriors,L,,83,103,2,8,L 2,,,"at Raleigh, NC",False,BLB,1954
11,"Tue, Nov 24, 1953",,Box Score,@,Philadelphia Warriors,L,,80,83,2,9,L 3,,,,False,BLB,1954
12,"Wed, Nov 25, 1953",,Box Score,N,Syracuse Nationals,W,,66,58,3,9,W 1,,,"at Boston, MA",False,BLB,1954
13,"Thu, Nov 26, 1953",,Box Score,,Rochester Royals,L,OT,75,80,3,10,L 1,,,,False,BLB,1954
14,"Sat, Nov 28, 1953",,Box Score,,Fort Wayne Pistons,L,,81,92,3,11,L 2,,,,False,BLB,1954
15,"Sun, Nov 29, 1953",,Box Score,@,Syracuse Nationals,L,,82,101,3,12,L 3,,,,False,BLB,1954
16,"Sat, Dec 5, 1953",,Box Score,@,Rochester Royals,L,,65,72,3,13,L 4,,,,False,BLB,1954
17,"Sun, Dec 6, 1953",,Box Score,,Boston Celtics,L,OT,95,102,3,14,L 5,,,,False,BLB,1954
18,"Wed, Dec 9, 1953",,Box Score,,Syracuse Nationals,W,,92,77,4,14,W 1,,,,False,BLB,1954
19,"Thu, Dec 10, 1953",,Box Score,N,Philadelphia Warriors,L,,77,83,4,15,L 1,,,"at New York, NY",False,BLB,1954
20,"Sat, Dec 12, 1953",,Box Score,@,Boston Celtics,L,,75,106,4,16,L 2,7020,,,False,BLB,1954
21,"Sun, Dec 13, 1953",,Box Score,,Milwaukee Hawks,L,,70,73,4,17,L 3,,,,False,BLB,1954
22,"Thu, Dec 17, 1953",,Box Score,,Minneapolis Lakers,W,,75,64,5,17,W 1,,,,False,BLB,1954
23,"Sat, Dec 19, 1953",,Box Score,,New York Knicks,L,,63,65,5,18,L 1,,,,False,BLB,1954
24,"Sun, Dec 20, 1953",,Box Score,@,New York Knicks,L,,67,75,5,19,L 2,,,,False,BLB,1954
25,"Wed, Dec 23, 1953",,Box Score,,Syracuse Nationals,L,,72,76,5,20,L 3,,,,False,BLB,1954
26,"Fri, Dec 25, 1953",,Box Score,N,Minneapolis Lakers,W,,88,78,6,20,W 1,,,"at Saint Paul, MN",False,BLB,1954
27,"Tue, Dec 29, 1953",,Box Score,@,Rochester Royals,L,,77,96,6,21,L 1,,,,False,BLB,1954
28,"Wed, Dec 30, 1953",,Box Score,,New York Knicks,W,,86,79,7,21,W 1,,,,False,BLB,1954
29,"Fri, Jan 1, 1954",,Box Score,@,Milwaukee Hawks,L,,52,62,7,22,L 1,,,,False,BLB,1954
30,"Sat, Jan 2, 1954",,Box Score,,Boston Celtics,L,,77,92,7,23,L 2,,,,False,BLB,1954
31,"Sun, Jan 3, 1954",,Box Score,@,Boston Celtics,L,,72,90,7,24,L 3,5150,,"at New Haven, CT",False,BLB,1954
32,"Mon, Jan 4, 1954",,Box Score,N,Boston Celtics,L,,73,77,7,25,L 4,6000,,"at Amherst, MA",False,BLB,1954
33,"Wed, Jan 6, 1954",,Box Score,,Fort Wayne Pistons,L,,78,90,7,26,L 5,,,,False,BLB,1954
34,"Thu, Jan 7, 1954",,Box Score,@,New York Knicks,L,,70,82,7,27,L 6,,,,False,BLB,1954
35,"Sat, Jan 9, 1954",,Box Score,,Philadelphia Warriors,W,,95,90,8,27,W 1,,,,False,BLB,1954
