G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Thu, Oct 19, 2017",8:00p,,Box Score,,New York Knicks,W,,105,84,1,0,W 1,18203,2:20,,False,OKC,2018
2,"Sat, Oct 21, 2017",9:00p,,Box Score,@,Utah Jazz,L,,87,96,1,1,L 1,18300,2:06,,False,OKC,2018
3,"Sun, Oct 22, 2017",7:00p,,Box Score,,Minnesota Timberwolves,L,,113,115,1,2,L 2,18203,2:15,,False,OKC,2018
4,"Wed, Oct 25, 2017",8:00p,,Box Score,,Indiana Pacers,W,,114,96,2,2,W 1,18203,2:18,,False,OKC,2018
5,"Fri, Oct 27, 2017",8:00p,,Box Score,@,Minnesota Timberwolves,L,,116,119,2,3,L 1,17620,2:25,,False,OKC,2018
6,"Sat, Oct 28, 2017",8:00p,,Box Score,@,Chicago Bulls,W,,101,69,3,3,W 1,21706,1:56,,False,OKC,2018
7,"Tue, Oct 31, 2017",8:00p,,Box Score,@,Milwaukee Bucks,W,,110,91,4,3,W 2,16713,2:09,,False,OKC,2018
8,"Fri, Nov 3, 2017",9:30p,,Box Score,,Boston Celtics,L,,94,101,4,4,L 1,18203,2:21,,False,OKC,2018
9,"Sun, Nov 5, 2017",9:00p,,Box Score,@,Portland Trail Blazers,L,,99,103,4,5,L 2,19393,2:25,,False,OKC,2018
10,"Tue, Nov 7, 2017",10:00p,,Box Score,@,Sacramento Kings,L,,86,94,4,6,L 3,17583,2:13,,False,OKC,2018
11,"Thu, Nov 9, 2017",10:30p,,Box Score,@,Denver Nuggets,L,,94,102,4,7,L 4,19520,2:19,,False,OKC,2018
12,"Fri, Nov 10, 2017",9:00p,,Box Score,,Los Angeles Clippers,W,,120,111,5,7,W 1,18203,2:26,,False,OKC,2018
13,"Sun, Nov 12, 2017",7:00p,,Box Score,,Dallas Mavericks,W,,112,99,6,7,W 2,18203,2:15,,False,OKC,2018
14,"Wed, Nov 15, 2017",8:00p,,Box Score,,Chicago Bulls,W,,92,79,7,7,W 3,18203,2:10,,False,OKC,2018
15,"Fri, Nov 17, 2017",8:00p,,Box Score,@,San Antonio Spurs,L,,101,104,7,8,L 1,18418,2:24,,False,OKC,2018
16,"Mon, Nov 20, 2017",8:00p,,Box Score,@,New Orleans Pelicans,L,,107,114,7,9,L 2,16765,2:30,,False,OKC,2018
17,"Wed, Nov 22, 2017",8:00p,,Box Score,,Golden State Warriors,W,,108,91,8,9,W 1,18203,2:13,,False,OKC,2018
18,"Fri, Nov 24, 2017",8:00p,,Box Score,,Detroit Pistons,L,,98,99,8,10,L 1,18203,2:03,,False,OKC,2018
19,"Sat, Nov 25, 2017",8:30p,,Box Score,@,Dallas Mavericks,L,,81,97,8,11,L 2,20340,2:03,,False,OKC,2018
20,"Wed, Nov 29, 2017",7:00p,,Box Score,@,Orlando Magic,L,,108,121,8,12,L 3,17797,2:16,,False,OKC,2018
21,"Fri, Dec 1, 2017",8:00p,,Box Score,,Minnesota Timberwolves,W,,111,107,9,12,W 1,18203,2:15,,False,OKC,2018
22,"Sun, Dec 3, 2017",7:00p,,Box Score,,San Antonio Spurs,W,,90,87,10,12,W 2,18203,2:19,,False,OKC,2018
23,"Tue, Dec 5, 2017",8:00p,,Box Score,,Utah Jazz,W,,100,94,11,12,W 3,18203,2:10,,False,OKC,2018
24,"Thu, Dec 7, 2017",10:00p,,Box Score,@,Brooklyn Nets,L,,95,100,11,13,L 1,20562,2:15,"at Mexico City, Mexico",False,OKC,2018
25,"Sat, Dec 9, 2017",9:00p,,Box Score,@,Memphis Grizzlies,W,OT,102,101,12,13,W 1,17794,2:29,,False,OKC,2018
26,"Mon, Dec 11, 2017",8:00p,,Box Score,,Charlotte Hornets,L,,103,116,12,14,L 1,18203,2:04,,False,OKC,2018
27,"Wed, Dec 13, 2017",7:00p,,Box Score,@,Indiana Pacers,W,,100,95,13,14,W 1,17923,2:14,,False,OKC,2018
28,"Fri, Dec 15, 2017",7:00p,,Box Score,@,Philadelphia 76ers,W,3OT,119,117,14,14,W 2,20612,3:03,,False,OKC,2018
29,"Sat, Dec 16, 2017",7:30p,,Box Score,@,New York Knicks,L,,96,111,14,15,L 1,19812,2:20,,False,OKC,2018
30,"Mon, Dec 18, 2017",8:00p,,Box Score,,Denver Nuggets,W,,95,94,15,15,W 1,18203,2:03,,False,OKC,2018
31,"Wed, Dec 20, 2017",8:00p,,Box Score,,Utah Jazz,W,,107,79,16,15,W 2,18203,2:08,,False,OKC,2018
32,"Fri, Dec 22, 2017",8:00p,,Box Score,,Atlanta Hawks,W,,120,117,17,15,W 3,18203,2:18,,False,OKC,2018
33,"Sat, Dec 23, 2017",8:00p,,Box Score,@,Utah Jazz,W,,103,89,18,15,W 4,18306,2:04,,False,OKC,2018
34,"Mon, Dec 25, 2017",8:00p,,Box Score,,Houston Rockets,W,,112,107,19,15,W 5,18203,2:14,,False,OKC,2018
35,"Wed, Dec 27, 2017",8:00p,,Box Score,,Toronto Raptors,W,,124,107,20,15,W 6,18203,2:19,,False,OKC,2018
36,"Fri, Dec 29, 2017",8:00p,,Box Score,,Milwaukee Bucks,L,,95,97,20,16,L 1,18203,2:12,,False,OKC,2018
37,"Sun, Dec 31, 2017",7:00p,,Box Score,,Dallas Mavericks,L,,113,116,20,17,L 2,18203,2:13,,False,OKC,2018
38,"Wed, Jan 3, 2018",10:30p,,Box Score,@,Los Angeles Lakers,W,,133,96,21,17,W 1,18997,2:07,,False,OKC,2018
39,"Thu, Jan 4, 2018",10:30p,,Box Score,@,Los Angeles Clippers,W,,127,117,22,17,W 2,19068,2:23,,False,OKC,2018
40,"Sun, Jan 7, 2018",8:00p,,Box Score,@,Phoenix Suns,L,,100,114,22,18,L 1,18055,2:04,,False,OKC,2018
