G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 1, 1991",,Box Score,,Dallas Mavericks,W,,140,99,1,0,W 1,16057,,,False,SAS,1992
2,"Sun, Nov 3, 1991",,Box Score,@,Seattle SuperSonics,W,,106,98,2,0,W 2,12863,,,False,SAS,1992
3,"Tue, Nov 5, 1991",,Box Score,@,Denver Nuggets,L,,96,97,2,1,L 1,13976,,,False,SAS,1992
4,"Wed, Nov 6, 1991",,Box Score,,Portland Trail Blazers,W,,119,93,3,1,W 1,16057,,,False,SAS,1992
5,"Fri, Nov 8, 1991",,Box Score,,Cleveland Cavaliers,W,OT,107,101,4,1,W 2,16057,,,False,SAS,1992
6,"Wed, Nov 13, 1991",,Box Score,,Los Angeles Clippers,W,,107,93,5,1,W 3,16057,,,False,SAS,1992
7,"Sat, Nov 16, 1991",,Box Score,,New York Knicks,W,,106,89,6,1,W 4,16057,2:03,,False,SAS,1992
8,"Wed, Nov 20, 1991",,Box Score,,Minnesota Timberwolves,W,,113,106,7,1,W 5,16057,,,False,SAS,1992
9,"Fri, Nov 22, 1991",,Box Score,@,Los Angeles Lakers,L,,96,98,7,2,L 1,17505,,,False,SAS,1992
10,"Sun, Nov 24, 1991",,Box Score,@,Portland Trail Blazers,L,,111,116,7,3,L 2,12888,,,False,SAS,1992
11,"Wed, Nov 27, 1991",,Box Score,,New Jersey Nets,W,,106,100,8,3,W 1,16057,,,False,SAS,1992
12,"Fri, Nov 29, 1991",,Box Score,@,Atlanta Hawks,W,,88,85,9,3,W 2,14630,,,False,SAS,1992
13,"Sat, Nov 30, 1991",,Box Score,,Seattle SuperSonics,W,,119,101,10,3,W 3,16057,,,False,SAS,1992
14,"Tue, Dec 3, 1991",,Box Score,@,Sacramento Kings,L,,94,99,10,4,L 1,17014,,,False,SAS,1992
15,"Wed, Dec 4, 1991",,Box Score,@,Los Angeles Clippers,L,,81,92,10,5,L 2,11393,,,False,SAS,1992
16,"Fri, Dec 6, 1991",,Box Score,,Utah Jazz,L,,92,93,10,6,L 3,16057,,,False,SAS,1992
17,"Sun, Dec 8, 1991",,Box Score,@,Milwaukee Bucks,L,,83,102,10,7,L 4,14581,,,False,SAS,1992
18,"Tue, Dec 10, 1991",,Box Score,@,Indiana Pacers,L,,102,109,10,8,L 5,11223,,,False,SAS,1992
19,"Wed, Dec 11, 1991",,Box Score,@,Minnesota Timberwolves,W,,98,85,11,8,W 1,18247,,,False,SAS,1992
20,"Fri, Dec 13, 1991",,Box Score,,Phoenix Suns,L,,107,112,11,9,L 1,16057,,,False,SAS,1992
21,"Sat, Dec 14, 1991",,Box Score,@,Houston Rockets,W,,107,100,12,9,W 1,16027,,,False,SAS,1992
22,"Tue, Dec 17, 1991",,Box Score,@,Dallas Mavericks,W,,98,87,13,9,W 2,15125,,,False,SAS,1992
23,"Wed, Dec 18, 1991",,Box Score,,Washington Bullets,L,,93,96,13,10,L 1,16057,,,False,SAS,1992
24,"Fri, Dec 20, 1991",,Box Score,@,Phoenix Suns,L,,91,116,13,11,L 2,14496,,,False,SAS,1992
25,"Mon, Dec 23, 1991",,Box Score,,Sacramento Kings,W,,101,90,14,11,W 1,16057,,,False,SAS,1992
26,"Thu, Dec 26, 1991",,Box Score,@,New York Knicks,W,,118,89,15,11,W 2,19763,2:05,,False,SAS,1992
27,"Fri, Dec 27, 1991",,Box Score,@,Cleveland Cavaliers,L,,97,103,15,12,L 1,20273,,,False,SAS,1992
28,"Sun, Dec 29, 1991",,Box Score,@,Orlando Magic,W,,96,87,16,12,W 1,15151,,,False,SAS,1992
29,"Mon, Dec 30, 1991",,Box Score,@,Washington Bullets,L,,84,94,16,13,L 1,16430,,,False,SAS,1992
30,"Sat, Jan 4, 1992",,Box Score,,Houston Rockets,L,2OT,110,112,16,14,L 2,16057,,,False,SAS,1992
31,"Mon, Jan 6, 1992",,Box Score,,Detroit Pistons,W,,100,90,17,14,W 1,16057,,,False,SAS,1992
32,"Wed, Jan 8, 1992",,Box Score,,Los Angeles Lakers,W,,103,87,18,14,W 2,16057,,,False,SAS,1992
33,"Fri, Jan 10, 1992",,Box Score,@,Golden State Warriors,W,,128,120,19,14,W 3,15025,,,False,SAS,1992
34,"Sat, Jan 11, 1992",,Box Score,@,Denver Nuggets,W,,96,85,20,14,W 4,17022,,,False,SAS,1992
35,"Tue, Jan 14, 1992",,Box Score,,Golden State Warriors,L,,123,124,20,15,L 1,16057,,,False,SAS,1992
36,"Thu, Jan 16, 1992",,Box Score,@,Minnesota Timberwolves,W,,125,111,21,15,W 1,18674,,,False,SAS,1992
37,"Fri, Jan 17, 1992",,Box Score,@,Chicago Bulls,L,,96,102,21,16,L 1,18676,,,False,SAS,1992
38,"Sun, Jan 19, 1992",,Box Score,@,Boston Celtics,L,,89,98,21,17,L 2,14890,2:03,,False,SAS,1992
39,"Tue, Jan 21, 1992",,Box Score,,Los Angeles Clippers,W,,114,100,22,17,W 1,16057,,,False,SAS,1992
40,"Wed, Jan 22, 1992",,Box Score,@,Utah Jazz,L,,98,100,22,18,L 1,19911,,,False,SAS,1992
41,"Fri, Jan 24, 1992",,Box Score,,Milwaukee Bucks,W,,115,86,23,18,W 1,16057,,,False,SAS,1992
42,"Tue, Jan 28, 1992",,Box Score,,Chicago Bulls,W,,109,104,24,18,W 2,16057,,,False,SAS,1992
43,"Wed, Jan 29, 1992",,Box Score,@,Dallas Mavericks,W,,108,93,25,18,W 3,15218,,,False,SAS,1992
44,"Fri, Jan 31, 1992",,Box Score,,Minnesota Timberwolves,W,,103,101,26,18,W 4,16057,,,False,SAS,1992
45,"Tue, Feb 4, 1992",,Box Score,,Portland Trail Blazers,W,,95,88,27,18,W 5,16057,,,False,SAS,1992
46,"Thu, Feb 6, 1992",,Box Score,,Indiana Pacers,L,,106,117,27,19,L 1,16057,,,False,SAS,1992
47,"Tue, Feb 11, 1992",,Box Score,,Boston Celtics,W,,100,84,28,19,W 1,16057,1:59,,False,SAS,1992
48,"Thu, Feb 13, 1992",,Box Score,@,Golden State Warriors,L,,94,109,28,20,L 1,15025,,,False,SAS,1992
49,"Fri, Feb 14, 1992",,Box Score,@,Seattle SuperSonics,L,,91,108,28,21,L 2,12126,,,False,SAS,1992
50,"Sun, Feb 16, 1992",,Box Score,@,Sacramento Kings,W,,112,106,29,21,W 1,17014,,,False,SAS,1992
51,"Mon, Feb 17, 1992",,Box Score,@,Los Angeles Clippers,L,,110,124,29,22,L 1,14404,,,False,SAS,1992
52,"Wed, Feb 19, 1992",,Box Score,,Minnesota Timberwolves,W,,113,103,30,22,W 1,16057,,,False,SAS,1992
53,"Fri, Feb 21, 1992",,Box Score,,Philadelphia 76ers,W,,100,90,31,22,W 2,16057,,,False,SAS,1992
54,"Sun, Feb 23, 1992",,Box Score,@,Houston Rockets,L,,83,90,31,23,L 1,15021,,,False,SAS,1992
55,"Tue, Feb 25, 1992",,Box Score,,Miami Heat,W,,123,101,32,23,W 1,16057,,,False,SAS,1992
56,"Thu, Feb 27, 1992",,Box Score,,Golden State Warriors,W,,124,103,33,23,W 2,16057,,,False,SAS,1992
57,"Sat, Feb 29, 1992",,Box Score,,Denver Nuggets,W,,115,112,34,23,W 3,16057,,,False,SAS,1992
58,"Tue, Mar 3, 1992",,Box Score,@,Minnesota Timberwolves,W,,103,102,35,23,W 4,18707,,,False,SAS,1992
59,"Wed, Mar 4, 1992",,Box Score,@,Utah Jazz,L,,93,102,35,24,L 1,19911,,,False,SAS,1992
60,"Sat, Mar 7, 1992",,Box Score,,Phoenix Suns,W,,122,109,36,24,W 1,16057,,,False,SAS,1992
