G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 23, 2019",7:30p,,Box Score,,Boston Celtics,W,,107,93,1,0,W 1,20422,2:38,,False,PHI,2020
2,"Sat, Oct 26, 2019",7:00p,,Box Score,@,Detroit Pistons,W,,117,111,2,0,W 2,16207,2:25,,False,PHI,2020
3,"Mon, Oct 28, 2019",7:30p,,Box Score,@,Atlanta Hawks,W,,105,103,3,0,W 3,14094,2:35,,False,PHI,2020
4,"Wed, Oct 30, 2019",7:00p,,Box Score,,Minnesota Timberwolves,W,,117,95,4,0,W 4,20204,2:22,,False,PHI,2020
5,"Sat, Nov 2, 2019",10:00p,,Box Score,@,Portland Trail Blazers,W,,129,128,5,0,W 5,19669,2:14,,False,PHI,2020
6,"Mon, Nov 4, 2019",9:00p,,Box Score,@,Phoenix Suns,L,,109,114,5,1,L 1,14285,2:22,,False,PHI,2020
7,"Wed, Nov 6, 2019",9:00p,,Box Score,@,Utah Jazz,L,,104,106,5,2,L 2,18306,2:20,,False,PHI,2020
8,"Fri, Nov 8, 2019",9:00p,,Box Score,@,Denver Nuggets,L,,97,100,5,3,L 3,19520,2:12,,False,PHI,2020
9,"Sun, Nov 10, 2019",6:00p,,Box Score,,Charlotte Hornets,W,,114,106,6,3,W 1,20311,2:07,,False,PHI,2020
10,"Tue, Nov 12, 2019",7:00p,,Box Score,,Cleveland Cavaliers,W,,98,97,7,3,W 2,20294,2:11,,False,PHI,2020
11,"Wed, Nov 13, 2019",7:00p,,Box Score,@,Orlando Magic,L,,97,112,7,4,L 1,15113,2:18,,False,PHI,2020
12,"Fri, Nov 15, 2019",8:00p,,Box Score,@,Oklahoma City Thunder,L,OT,119,127,7,5,L 2,18203,2:36,,False,PHI,2020
13,"Sun, Nov 17, 2019",3:00p,,Box Score,@,Cleveland Cavaliers,W,,114,95,8,5,W 1,19432,2:17,,False,PHI,2020
14,"Wed, Nov 20, 2019",7:00p,,Box Score,,New York Knicks,W,,109,104,9,5,W 2,20384,2:23,,False,PHI,2020
15,"Fri, Nov 22, 2019",8:00p,,Box Score,,San Antonio Spurs,W,,115,104,10,5,W 3,20927,2:11,,False,PHI,2020
16,"Sat, Nov 23, 2019",7:30p,,Box Score,,Miami Heat,W,,113,86,11,5,W 4,21017,2:08,,False,PHI,2020
17,"Mon, Nov 25, 2019",7:30p,,Box Score,@,Toronto Raptors,L,,96,101,11,6,L 1,19800,2:13,,False,PHI,2020
18,"Wed, Nov 27, 2019",7:00p,,Box Score,,Sacramento Kings,W,,97,91,12,6,W 1,20592,2:07,,False,PHI,2020
19,"Fri, Nov 29, 2019",7:30p,,Box Score,@,New York Knicks,W,,101,95,13,6,W 2,18109,2:34,,False,PHI,2020
20,"Sat, Nov 30, 2019",7:00p,,Box Score,,Indiana Pacers,W,,119,116,14,6,W 3,20517,2:17,,False,PHI,2020
21,"Mon, Dec 2, 2019",7:00p,,Box Score,,Utah Jazz,W,,103,94,15,6,W 4,20208,2:18,,False,PHI,2020
22,"Thu, Dec 5, 2019",7:00p,,Box Score,@,Washington Wizards,L,,113,119,15,7,L 1,16554,2:17,,False,PHI,2020
