G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
1,"Fri, Oct 25, 1985",8:15p,,Box Score,@,New Jersey Nets,L,OT,109,113,0,1,L 1,13095,2:38,,False,,,BOS,1986
2,"Sat, Oct 26, 1985",,,Box Score,@,Cleveland Cavaliers,W,,105,100,1,1,W 1,20900,2:10,,False,,,BOS,1986
3,"Wed, Oct 30, 1985",,,Box Score,,Milwaukee Bucks,W,,117,106,2,1,W 2,14890,2:14,,False,,,BOS,1986
4,"Fri, Nov 1, 1985",,,Box Score,,Atlanta Hawks,W,,109,105,3,1,W 3,14890,2:25,,False,,,BOS,1986
5,"Sat, Nov 2, 1985",,,Box Score,@,Washington Bullets,W,,88,73,4,1,W 4,17488,1:58,,False,,,BOS,1986
6,"Fri, Nov 8, 1985",,,Box Score,,Phoenix Suns,W,,125,101,5,1,W 5,14890,2:13,,False,,,BOS,1986
7,"Sat, Nov 9, 1985",,,Box Score,@,Detroit Pistons,W,,124,105,6,1,W 6,25148,2:16,,False,,,BOS,1986
8,"Wed, Nov 13, 1985",,,Box Score,,Indiana Pacers,W,,118,114,7,1,W 7,14890,2:08,,False,,,BOS,1986
9,"Fri, Nov 15, 1985",,,Box Score,,Washington Bullets,W,,118,114,8,1,W 8,14890,2:05,,False,,,BOS,1986
10,"Sat, Nov 16, 1985",,,Box Score,@,Indiana Pacers,L,,109,111,8,2,L 1,16904,2:02,,False,,,BOS,1986
11,"Wed, Nov 20, 1985",,,Box Score,,Utah Jazz,W,OT,115,106,9,2,W 1,14890,2:15,,False,,,BOS,1986
12,"Fri, Nov 22, 1985",,,Box Score,,Philadelphia 76ers,W,,110,103,10,2,W 2,14890,2:08,,False,,,BOS,1986
13,"Sat, Nov 23, 1985",,,Box Score,@,New York Knicks,W,,113,104,11,2,W 3,19591,1:57,,False,,,BOS,1986
14,"Tue, Nov 26, 1985",,,Box Score,@,Philadelphia 76ers,W,,98,91,12,2,W 4,17921,1:57,,False,,,BOS,1986
15,"Wed, Nov 27, 1985",,,Box Score,,Detroit Pistons,W,,132,124,13,2,W 5,14890,2:06,,False,,,BOS,1986
16,"Fri, Nov 29, 1985",,,Box Score,,New York Knicks,W,,94,88,14,2,W 6,14890,2:07,,False,,,BOS,1986
17,"Sat, Nov 30, 1985",,,Box Score,@,Atlanta Hawks,W,,102,97,15,2,W 7,13101,2:01,,False,,,BOS,1986
18,"Tue, Dec 3, 1985",,,Box Score,@,Milwaukee Bucks,W,,112,109,16,2,W 8,11052,2:05,,False,,,BOS,1986
19,"Wed, Dec 4, 1985",7:42p,,Box Score,@,New Jersey Nets,W,,130,111,17,2,W 9,15169,1:58,,False,,,BOS,1986
20,"Fri, Dec 6, 1985",,,Box Score,,Portland Trail Blazers,L,,103,121,17,3,L 1,14890,2:09,,False,,,BOS,1986
21,"Tue, Dec 10, 1985",,,Box Score,,Atlanta Hawks,W,,114,110,18,3,W 1,14493,2:10,"at Hartford, CT",False,,,BOS,1986
22,"Wed, Dec 11, 1985",,,Box Score,,Sacramento Kings,W,,118,101,19,3,W 2,14890,1:54,,False,,,BOS,1986
23,"Sat, Dec 14, 1985",,,Box Score,@,Cleveland Cavaliers,L,,99,109,19,4,L 1,15349,2:01,,False,,,BOS,1986
24,"Sun, Dec 15, 1985",,,Box Score,,Chicago Bulls,W,,109,104,20,4,W 1,14890,2:09,,False,,,BOS,1986
25,"Tue, Dec 17, 1985",,,Box Score,@,Chicago Bulls,L,,108,116,20,5,L 1,13786,2:04,,False,,,BOS,1986
26,"Wed, Dec 18, 1985",,,Box Score,,Dallas Mavericks,W,,137,117,21,5,W 1,14890,1:54,,False,,,BOS,1986
27,"Sat, Dec 21, 1985",,,Box Score,@,Philadelphia 76ers,L,,102,108,21,6,L 1,17941,2:11,,False,,,BOS,1986
28,"Wed, Dec 25, 1985",,,Box Score,@,New York Knicks,L,2OT,104,113,21,7,L 2,17480,2:52,,False,,,BOS,1986
29,"Sat, Dec 28, 1985",,,Box Score,@,Utah Jazz,W,,110,108,22,7,W 1,12702,2:15,,False,,,BOS,1986
30,"Mon, Dec 30, 1985",,,Box Score,@,Los Angeles Clippers,W,,125,103,23,7,W 2,14977,1:59,,False,,,BOS,1986
31,"Thu, Jan 2, 1986",,,Box Score,@,Indiana Pacers,W,,122,104,24,7,W 3,14974,2:00,,False,,,BOS,1986
32,"Fri, Jan 3, 1986",,,Box Score,,New Jersey Nets,W,,129,117,25,7,W 4,14890,1:58,,False,,,BOS,1986
33,"Tue, Jan 7, 1986",,,Box Score,@,Detroit Pistons,L,,109,113,25,8,L 1,17421,2:20,,False,,,BOS,1986
34,"Wed, Jan 8, 1986",,,Box Score,,Cleveland Cavaliers,W,,126,95,26,8,W 1,14890,2:00,,False,,,BOS,1986
35,"Fri, Jan 10, 1986",,,Box Score,,Atlanta Hawks,W,,115,108,27,8,W 2,14890,2:00,,False,,,BOS,1986
36,"Wed, Jan 15, 1986",,,Box Score,,Denver Nuggets,W,,123,100,28,8,W 3,14890,1:51,,False,,,BOS,1986
37,"Fri, Jan 17, 1986",,,Box Score,@,Indiana Pacers,W,,123,105,29,8,W 4,16904,1:54,,False,,,BOS,1986
38,"Sat, Jan 18, 1986",,,Box Score,@,Atlanta Hawks,W,OT,125,122,30,8,W 5,16522,2:28,,False,,,BOS,1986
39,"Wed, Jan 22, 1986",,,Box Score,,Los Angeles Lakers,W,,110,95,31,8,W 6,14890,2:01,,False,,,BOS,1986
40,"Fri, Jan 24, 1986",,,Box Score,,Golden State Warriors,W,,135,114,32,8,W 7,14890,1:57,,False,,,BOS,1986
41,"Sun, Jan 26, 1986",,,Box Score,,Philadelphia 76ers,W,,105,103,33,8,W 8,14890,2:27,,False,,,BOS,1986
42,"Thu, Jan 30, 1986",,,Box Score,@,Chicago Bulls,W,,101,91,34,8,W 9,15207,2:07,,False,,,BOS,1986
43,"Fri, Jan 31, 1986",,,Box Score,@,Washington Bullets,W,,97,88,35,8,W 10,19123,1:51,,False,,,BOS,1986
44,"Sun, Feb 2, 1986",,,Box Score,,Seattle SuperSonics,W,,114,101,36,8,W 11,14890,2:10,,False,,,BOS,1986
45,"Tue, Feb 4, 1986",,,Box Score,@,Milwaukee Bucks,W,,112,93,37,8,W 12,11052,1:56,,False,,,BOS,1986
46,"Wed, Feb 5, 1986",,,Box Score,,Washington Bullets,W,,103,88,38,8,W 13,14890,1:56,,False,,,BOS,1986
47,"Tue, Feb 11, 1986",,,Box Score,@,Sacramento Kings,L,,100,105,38,9,L 1,10333,2:16,,False,,,BOS,1986
48,"Thu, Feb 13, 1986",,,Box Score,@,Seattle SuperSonics,W,,107,98,39,9,W 1,14230,2:06,,False,,,BOS,1986
49,"Fri, Feb 14, 1986",,,Box Score,@,Portland Trail Blazers,W,OT,120,119,40,9,W 2,12666,2:22,,False,,,BOS,1986
50,"Sun, Feb 16, 1986",,,Box Score,@,Los Angeles Lakers,W,,105,99,41,9,W 3,17505,2:19,,False,,,BOS,1986
51,"Mon, Feb 17, 1986",,,Box Score,@,Phoenix Suns,L,,101,108,41,10,L 1,14519,2:14,,False,,,BOS,1986
52,"Wed, Feb 19, 1986",,,Box Score,@,Golden State Warriors,W,,115,100,42,10,W 1,15011,2:02,,False,,,BOS,1986
53,"Thu, Feb 20, 1986",,,Box Score,@,Denver Nuggets,L,,100,102,42,11,L 1,17022,2:11,,False,,,BOS,1986
54,"Sun, Feb 23, 1986",,,Box Score,,Indiana Pacers,W,,113,98,43,11,W 1,15124,1:57,"at Hartford, CT",False,,,BOS,1986
55,"Tue, Feb 25, 1986",,,Box Score,@,New York Knicks,W,,91,74,44,11,W 2,18329,1:51,,False,,,BOS,1986
56,"Wed, Feb 26, 1986",,,Box Score,,San Antonio Spurs,W,,120,100,45,11,W 3,14890,1:54,,False,,,BOS,1986
57,"Fri, Feb 28, 1986",,,Box Score,,Los Angeles Clippers,W,,124,108,46,11,W 4,14890,2:00,,False,,,BOS,1986
58,"Sun, Mar 2, 1986",,,Box Score,,Detroit Pistons,W,,129,109,47,11,W 5,14890,2:04,,False,,,BOS,1986
59,"Tue, Mar 4, 1986",,,Box Score,@,Chicago Bulls,W,,106,94,48,11,W 6,14172,1:49,,False,,,BOS,1986
60,"Wed, Mar 5, 1986",,,Box Score,,Chicago Bulls,W,,108,97,49,11,W 7,14890,2:06,,False,,,BOS,1986
61,"Fri, Mar 7, 1986",,,Box Score,,New York Knicks,W,,115,108,50,11,W 8,14890,2:10,,False,,,BOS,1986
62,"Sat, Mar 8, 1986",,,Box Score,@,Washington Bullets,L,OT,108,110,50,12,L 1,19123,2:20,,False,,,BOS,1986
63,"Mon, Mar 10, 1986",,,Box Score,@,Dallas Mavericks,L,,115,116,50,13,L 2,17007,2:14,,False,,,BOS,1986
64,"Tue, Mar 11, 1986",,,Box Score,@,Houston Rockets,W,,116,104,51,13,W 1,16016,1:58,,False,,,BOS,1986
65,"Thu, Mar 13, 1986",,,Box Score,@,San Antonio Spurs,W,,135,119,52,13,W 2,14180,2:04,,False,,,BOS,1986
66,"Fri, Mar 14, 1986",,,Box Score,@,Atlanta Hawks,W,,121,114,53,13,W 3,16522,2:08,,False,,,BOS,1986
67,"Sun, Mar 16, 1986",,,Box Score,,Philadelphia 76ers,W,,118,101,54,13,W 4,14890,2:01,,False,,,BOS,1986
68,"Tue, Mar 18, 1986",,,Box Score,,Cleveland Cavaliers,W,,126,96,55,13,W 5,15134,1:52,"at Hartford, CT",False,,,BOS,1986
69,"Wed, Mar 19, 1986",,,Box Score,,Indiana Pacers,W,,127,108,56,13,W 6,14890,1:57,,False,,,BOS,1986
70,"Fri, Mar 21, 1986",,,Box Score,,Chicago Bulls,W,,126,105,57,13,W 7,14890,2:00,,False,,,BOS,1986
71,"Mon, Mar 24, 1986",,,Box Score,,Houston Rockets,W,,114,107,58,13,W 8,14890,2:13,,False,,,BOS,1986
72,"Wed, Mar 26, 1986",,,Box Score,,Milwaukee Bucks,W,,121,115,59,13,W 9,14890,2:10,,False,,,BOS,1986
73,"Fri, Mar 28, 1986",,,Box Score,,Washington Bullets,W,,116,97,60,13,W 10,14890,1:56,,False,,,BOS,1986
74,"Sun, Mar 30, 1986",,,Box Score,,New Jersey Nets,W,,122,117,61,13,W 11,14890,2:02,,False,,,BOS,1986
