G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Oct 12, 1971",,Box Score,@,Chicago Bulls,W,,114,100,1,0,W 1,,,,False,PHI,1972
2,"Thu, Oct 14, 1971",,Box Score,@,Houston Rockets,W,,105,94,2,0,W 2,,,,False,PHI,1972
3,"Sat, Oct 16, 1971",,Box Score,@,Atlanta Hawks,W,,104,102,3,0,W 3,,,,False,PHI,1972
4,"Wed, Oct 20, 1971",,Box Score,,Seattle SuperSonics,W,,100,93,4,0,W 4,,,,False,PHI,1972
5,"Sat, Oct 23, 1971",,Box Score,,Milwaukee Bucks,L,,88,110,4,1,L 1,,,,False,PHI,1972
6,"Sun, Oct 24, 1971",,Box Score,@,Cleveland Cavaliers,W,,111,93,5,1,W 1,,,,False,PHI,1972
7,"Wed, Oct 27, 1971",,Box Score,,Cleveland Cavaliers,W,,120,106,6,1,W 2,,,,False,PHI,1972
8,"Fri, Oct 29, 1971",,Box Score,,Phoenix Suns,L,2OT,135,137,6,2,L 1,,,,False,PHI,1972
9,"Sat, Oct 30, 1971",,Box Score,@,New York Knicks,W,,108,101,7,2,W 1,,,,False,PHI,1972
10,"Wed, Nov 3, 1971",,Box Score,@,Cincinnati Royals,L,,100,124,7,3,L 1,,,,False,PHI,1972
11,"Sat, Nov 6, 1971",,Box Score,,Atlanta Hawks,W,,101,96,8,3,W 1,,,,False,PHI,1972
12,"Wed, Nov 10, 1971",,Box Score,,Los Angeles Lakers,L,,103,143,8,4,L 1,,,,False,PHI,1972
13,"Fri, Nov 12, 1971",,Box Score,,Detroit Pistons,W,,115,101,9,4,W 1,,,,False,PHI,1972
14,"Sat, Nov 13, 1971",,Box Score,@,Baltimore Bullets,L,,105,111,9,5,L 1,,,,False,PHI,1972
15,"Sun, Nov 14, 1971",,Box Score,N,Milwaukee Bucks,L,,114,125,9,6,L 2,,,"at Madison, WI",False,PHI,1972
16,"Wed, Nov 17, 1971",,Box Score,,Houston Rockets,L,,112,118,9,7,L 3,,,,False,PHI,1972
17,"Fri, Nov 19, 1971",,Box Score,,Chicago Bulls,L,,104,148,9,8,L 4,,,,False,PHI,1972
18,"Sun, Nov 21, 1971",,Box Score,@,Seattle SuperSonics,L,,117,127,9,9,L 5,,,,False,PHI,1972
19,"Tue, Nov 23, 1971",,Box Score,@,Phoenix Suns,L,,107,128,9,10,L 6,,,,False,PHI,1972
20,"Wed, Nov 24, 1971",,Box Score,@,Houston Rockets,L,,108,109,9,11,L 7,,,,False,PHI,1972
21,"Thu, Nov 25, 1971",,Box Score,@,Golden State Warriors,W,,112,111,10,11,W 1,,,"at Oakland, CA",False,PHI,1972
22,"Sat, Nov 27, 1971",,Box Score,,Portland Trail Blazers,W,,116,93,11,11,W 2,,,,False,PHI,1972
23,"Sun, Nov 28, 1971",,Box Score,@,Cleveland Cavaliers,L,,120,124,11,12,L 1,,,,False,PHI,1972
24,"Wed, Dec 1, 1971",,Box Score,,Seattle SuperSonics,W,,102,98,12,12,W 1,,,,False,PHI,1972
25,"Fri, Dec 3, 1971",,Box Score,,Los Angeles Lakers,L,,116,131,12,13,L 1,,,,False,PHI,1972
26,"Sat, Dec 4, 1971",,Box Score,@,Atlanta Hawks,L,,109,126,12,14,L 2,,,,False,PHI,1972
27,"Wed, Dec 8, 1971",,Box Score,@,Cincinnati Royals,W,,115,109,13,14,W 1,,,,False,PHI,1972
28,"Fri, Dec 10, 1971",,Box Score,,Cincinnati Royals,L,OT,106,113,13,15,L 1,,,,False,PHI,1972
29,"Sat, Dec 11, 1971",,Box Score,@,Detroit Pistons,W,,118,111,14,15,W 1,,,,False,PHI,1972
30,"Tue, Dec 14, 1971",,Box Score,@,Buffalo Braves,L,,110,117,14,16,L 1,,,,False,PHI,1972
