G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 1, 1991",,Box Score,,Phoenix Suns,L,,95,99,0,1,L 1,12863,,,False,SEA,1992
2,"Sun, Nov 3, 1991",,Box Score,,San Antonio Spurs,L,,98,106,0,2,L 2,12863,,,False,SEA,1992
3,"Tue, Nov 5, 1991",,Box Score,,Sacramento Kings,W,,98,87,1,2,W 1,9343,,,False,SEA,1992
4,"Thu, Nov 7, 1991",,Box Score,@,Utah Jazz,W,,103,95,2,2,W 2,18700,,,False,SEA,1992
5,"Sat, Nov 9, 1991",,Box Score,,Indiana Pacers,W,,118,111,3,2,W 3,11930,,,False,SEA,1992
6,"Thu, Nov 14, 1991",,Box Score,@,Cleveland Cavaliers,L,OT,109,115,3,3,L 1,10838,,,False,SEA,1992
7,"Fri, Nov 15, 1991",,Box Score,@,Indiana Pacers,W,,124,108,4,3,W 1,10877,,,False,SEA,1992
8,"Sun, Nov 17, 1991",,Box Score,@,Minnesota Timberwolves,W,,101,91,5,3,W 2,19006,,,False,SEA,1992
9,"Tue, Nov 19, 1991",,Box Score,@,Washington Bullets,W,,113,106,6,3,W 3,7015,,,False,SEA,1992
10,"Wed, Nov 20, 1991",,Box Score,@,Detroit Pistons,W,,91,86,7,3,W 4,21454,,,False,SEA,1992
11,"Fri, Nov 22, 1991",,Box Score,,Chicago Bulls,L,OT,109,112,7,4,L 1,38067,,,False,SEA,1992
12,"Sun, Nov 24, 1991",,Box Score,@,Los Angeles Clippers,L,,86,89,7,5,L 2,9196,,,False,SEA,1992
13,"Tue, Nov 26, 1991",,Box Score,,Golden State Warriors,W,OT,136,130,8,5,W 1,11743,,,False,SEA,1992
14,"Fri, Nov 29, 1991",,Box Score,@,Denver Nuggets,L,,90,101,8,6,L 1,10613,,,False,SEA,1992
15,"Sat, Nov 30, 1991",,Box Score,@,San Antonio Spurs,L,,101,119,8,7,L 2,16057,,,False,SEA,1992
16,"Tue, Dec 3, 1991",,Box Score,,Washington Bullets,W,,91,90,9,7,W 1,10957,,,False,SEA,1992
17,"Fri, Dec 6, 1991",,Box Score,,Minnesota Timberwolves,W,,96,94,10,7,W 2,9796,,,False,SEA,1992
18,"Sat, Dec 7, 1991",,Box Score,,Dallas Mavericks,W,,104,101,11,7,W 3,12313,,,False,SEA,1992
19,"Tue, Dec 10, 1991",,Box Score,@,Chicago Bulls,L,,103,108,11,8,L 1,18061,,,False,SEA,1992
20,"Wed, Dec 11, 1991",,Box Score,@,New York Knicks,L,,87,96,11,9,L 2,14934,2:05,,False,SEA,1992
21,"Fri, Dec 13, 1991",,Box Score,@,Boston Celtics,L,,97,117,11,10,L 3,14890,2:09,,False,SEA,1992
22,"Sat, Dec 14, 1991",,Box Score,@,Philadelphia 76ers,L,,95,104,11,11,L 4,12395,,,False,SEA,1992
23,"Tue, Dec 17, 1991",,Box Score,,Los Angeles Clippers,W,,116,99,12,11,W 1,10357,,,False,SEA,1992
24,"Thu, Dec 19, 1991",,Box Score,,Denver Nuggets,W,,119,106,13,11,W 2,10663,,,False,SEA,1992
25,"Sat, Dec 21, 1991",,Box Score,,Golden State Warriors,W,,120,112,14,11,W 3,14180,,,False,SEA,1992
26,"Sun, Dec 22, 1991",,Box Score,@,Portland Trail Blazers,L,,87,96,14,12,L 1,12888,,,False,SEA,1992
27,"Thu, Dec 26, 1991",,Box Score,@,Sacramento Kings,W,OT,115,106,15,12,W 1,17014,,,False,SEA,1992
28,"Fri, Dec 27, 1991",,Box Score,,Boston Celtics,L,,87,110,15,13,L 1,37175,1:55,,False,SEA,1992
29,"Thu, Jan 2, 1992",,Box Score,,Miami Heat,W,OT,113,109,16,13,W 1,10787,,,False,SEA,1992
30,"Sat, Jan 4, 1992",,Box Score,,Philadelphia 76ers,L,,93,112,16,14,L 1,14166,,,False,SEA,1992
31,"Tue, Jan 7, 1992",,Box Score,@,Denver Nuggets,W,,106,99,17,14,W 1,8877,,,False,SEA,1992
32,"Wed, Jan 8, 1992",,Box Score,,Orlando Magic,L,,103,104,17,15,L 1,9958,,,False,SEA,1992
33,"Fri, Jan 10, 1992",,Box Score,@,Dallas Mavericks,W,,94,82,18,15,W 1,,,,False,SEA,1992
34,"Sat, Jan 11, 1992",,Box Score,@,Houston Rockets,L,,115,119,18,16,L 1,15458,,,False,SEA,1992
35,"Mon, Jan 13, 1992",,Box Score,@,Los Angeles Clippers,L,,94,98,18,17,L 2,10087,,,False,SEA,1992
36,"Tue, Jan 14, 1992",,Box Score,,Charlotte Hornets,L,OT,116,117,18,18,L 3,9132,,,False,SEA,1992
37,"Thu, Jan 16, 1992",,Box Score,,Los Angeles Clippers,W,,101,98,19,18,W 1,10408,,,False,SEA,1992
38,"Sat, Jan 18, 1992",,Box Score,,Los Angeles Lakers,W,,112,108,20,18,W 2,14533,,,False,SEA,1992
39,"Mon, Jan 20, 1992",,Box Score,@,Los Angeles Lakers,L,,110,116,20,19,L 1,17236,,,False,SEA,1992
40,"Tue, Jan 21, 1992",,Box Score,,Atlanta Hawks,L,,119,128,20,20,L 2,11436,,,False,SEA,1992
41,"Thu, Jan 23, 1992",,Box Score,,Portland Trail Blazers,L,,109,113,20,21,L 3,14457,,,False,SEA,1992
42,"Sat, Jan 25, 1992",,Box Score,,Utah Jazz,L,,103,104,20,22,L 4,14084,,,False,SEA,1992
43,"Tue, Jan 28, 1992",,Box Score,@,Orlando Magic,W,,102,97,21,22,W 1,15151,,,False,SEA,1992
44,"Wed, Jan 29, 1992",,Box Score,@,Miami Heat,L,,114,119,21,23,L 1,14728,,,False,SEA,1992
45,"Fri, Jan 31, 1992",,Box Score,@,Charlotte Hornets,W,,122,105,22,23,W 1,23698,,,False,SEA,1992
46,"Sun, Feb 2, 1992",,Box Score,@,Milwaukee Bucks,L,,106,122,22,24,L 1,17832,,,False,SEA,1992
47,"Mon, Feb 3, 1992",,Box Score,@,Atlanta Hawks,W,,112,110,23,24,W 1,9951,,,False,SEA,1992
48,"Wed, Feb 5, 1992",,Box Score,@,New Jersey Nets,W,,95,85,24,24,W 2,9328,,,False,SEA,1992
49,"Tue, Feb 11, 1992",,Box Score,,Houston Rockets,W,,105,99,25,24,W 3,12676,,,False,SEA,1992
50,"Fri, Feb 14, 1992",,Box Score,,San Antonio Spurs,W,,108,91,26,24,W 4,12126,,,False,SEA,1992
51,"Sat, Feb 15, 1992",,Box Score,@,Golden State Warriors,L,,122,140,26,25,L 1,15025,,,False,SEA,1992
52,"Mon, Feb 17, 1992",,Box Score,,Phoenix Suns,W,,98,96,27,25,W 1,11144,,,False,SEA,1992
53,"Thu, Feb 20, 1992",,Box Score,,Los Angeles Lakers,W,,105,103,28,25,W 2,30847,,,False,SEA,1992
54,"Sat, Feb 22, 1992",,Box Score,,Portland Trail Blazers,W,,113,104,29,25,W 3,38610,,,False,SEA,1992
55,"Mon, Feb 24, 1992",,Box Score,@,Minnesota Timberwolves,W,,106,91,30,25,W 4,18082,,,False,SEA,1992
56,"Thu, Feb 27, 1992",,Box Score,@,Utah Jazz,W,OT,130,124,31,25,W 5,19911,,,False,SEA,1992
57,"Sat, Feb 29, 1992",,Box Score,@,Sacramento Kings,L,,110,115,31,26,L 1,17014,,,False,SEA,1992
58,"Sun, Mar 1, 1992",,Box Score,,Cleveland Cavaliers,W,,113,107,32,26,W 1,13647,,,False,SEA,1992
59,"Tue, Mar 3, 1992",,Box Score,,Denver Nuggets,W,,111,92,33,26,W 2,9865,,,False,SEA,1992
60,"Thu, Mar 5, 1992",,Box Score,@,Phoenix Suns,L,,105,118,33,27,L 1,14496,,,False,SEA,1992
61,"Sat, Mar 7, 1992",,Box Score,,New Jersey Nets,W,,109,98,34,27,W 1,13419,,,False,SEA,1992
62,"Sun, Mar 8, 1992",,Box Score,@,Portland Trail Blazers,L,,97,109,34,28,L 1,12888,,,False,SEA,1992
63,"Tue, Mar 10, 1992",,Box Score,,Detroit Pistons,L,,92,98,34,29,L 2,13098,,,False,SEA,1992
64,"Wed, Mar 11, 1992",,Box Score,@,Los Angeles Clippers,W,,104,96,35,29,W 1,10912,,,False,SEA,1992
65,"Sun, Mar 15, 1992",,Box Score,,Dallas Mavericks,W,,109,100,36,29,W 2,12163,,,False,SEA,1992
