G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 3, 1995",,Box Score,@,Chicago Bulls,L,,91,105,0,1,L 1,23862,2:15,,False,CHH,1996
2,"Sat, Nov 4, 1995",,Box Score,,Philadelphia 76ers,W,,119,108,1,1,W 1,24042,2:19,,False,CHH,1996
3,"Tue, Nov 7, 1995",,Box Score,,Detroit Pistons,W,,108,96,2,1,W 2,24042,,,False,CHH,1996
4,"Wed, Nov 8, 1995",,Box Score,@,Washington Bullets,L,,96,110,2,2,L 1,12911,2:02,,False,CHH,1996
5,"Fri, Nov 10, 1995",,Box Score,@,Philadelphia 76ers,L,,90,104,2,3,L 2,14082,,,False,CHH,1996
6,"Sat, Nov 11, 1995",,Box Score,,Toronto Raptors,W,OT,123,117,3,3,W 1,24042,,,False,CHH,1996
7,"Tue, Nov 14, 1995",,Box Score,@,Atlanta Hawks,L,,104,111,3,4,L 1,9998,,,False,CHH,1996
8,"Wed, Nov 15, 1995",,Box Score,@,New Jersey Nets,L,,79,90,3,5,L 2,13357,,,False,CHH,1996
9,"Fri, Nov 17, 1995",,Box Score,,Seattle SuperSonics,L,,96,98,3,6,L 3,24042,,,False,CHH,1996
10,"Sat, Nov 18, 1995",,Box Score,@,San Antonio Spurs,L,,107,109,3,7,L 4,15750,2:12,,False,CHH,1996
11,"Wed, Nov 22, 1995",,Box Score,,Boston Celtics,L,,124,129,3,8,L 5,24042,2:26,,False,CHH,1996
12,"Fri, Nov 24, 1995",,Box Score,,Vancouver Grizzlies,W,,116,104,4,8,W 1,24042,,,False,CHH,1996
13,"Sun, Nov 26, 1995",,Box Score,@,Boston Celtics,W,,111,109,5,8,W 2,17215,2:19,,False,CHH,1996
14,"Tue, Nov 28, 1995",,Box Score,@,Milwaukee Bucks,W,,106,98,6,8,W 3,13685,,,False,CHH,1996
15,"Wed, Nov 29, 1995",,Box Score,,New York Knicks,W,,115,105,7,8,W 4,24042,,,False,CHH,1996
16,"Fri, Dec 1, 1995",,Box Score,@,Miami Heat,L,OT,101,108,7,9,L 1,15200,,,False,CHH,1996
17,"Sat, Dec 2, 1995",,Box Score,@,Houston Rockets,L,,98,113,7,10,L 2,16285,,,False,CHH,1996
18,"Wed, Dec 6, 1995",,Box Score,,Cleveland Cavaliers,W,,94,82,8,10,W 1,24042,,,False,CHH,1996
19,"Fri, Dec 8, 1995",,Box Score,@,Orlando Magic,L,,95,105,8,11,L 1,17248,,,False,CHH,1996
20,"Sat, Dec 9, 1995",,Box Score,,Minnesota Timberwolves,W,,114,108,9,11,W 1,24042,,,False,CHH,1996
21,"Mon, Dec 11, 1995",,Box Score,@,Utah Jazz,L,,100,110,9,12,L 1,19775,,,False,CHH,1996
22,"Tue, Dec 12, 1995",,Box Score,@,Phoenix Suns,W,,115,100,10,12,W 1,19023,,,False,CHH,1996
23,"Thu, Dec 14, 1995",,Box Score,@,Portland Trail Blazers,L,,109,116,10,13,L 1,20374,,,False,CHH,1996
24,"Sat, Dec 16, 1995",,Box Score,@,Los Angeles Clippers,W,,109,99,11,13,W 1,9158,,,False,CHH,1996
25,"Tue, Dec 19, 1995",,Box Score,@,Golden State Warriors,L,,99,102,11,14,L 1,15025,,,False,CHH,1996
26,"Thu, Dec 21, 1995",,Box Score,,Boston Celtics,W,,107,97,12,14,W 1,24042,2:16,,False,CHH,1996
27,"Sat, Dec 23, 1995",,Box Score,,Miami Heat,W,,87,75,13,14,W 2,24042,,,False,CHH,1996
28,"Wed, Dec 27, 1995",,Box Score,,Los Angeles Clippers,L,,107,116,13,15,L 1,24042,,,False,CHH,1996
29,"Fri, Dec 29, 1995",,Box Score,,Portland Trail Blazers,W,,102,99,14,15,W 1,24042,,,False,CHH,1996
30,"Sat, Dec 30, 1995",,Box Score,@,Detroit Pistons,L,OT,100,102,14,16,L 1,17346,,,False,CHH,1996
31,"Thu, Jan 4, 1996",,Box Score,,Chicago Bulls,L,,93,117,14,17,L 2,24042,,,False,CHH,1996
32,"Sat, Jan 6, 1996",,Box Score,,Atlanta Hawks,W,,96,90,15,17,W 1,24042,,,False,CHH,1996
33,"Tue, Jan 9, 1996",,Box Score,@,Toronto Raptors,W,,92,91,16,17,W 2,20326,,,False,CHH,1996
34,"Thu, Jan 11, 1996",,Box Score,,Detroit Pistons,L,,93,95,16,18,L 1,24042,,,False,CHH,1996
35,"Sat, Jan 13, 1996",,Box Score,@,Dallas Mavericks,W,,103,83,17,18,W 1,17502,,,False,CHH,1996
36,"Wed, Jan 17, 1996",,Box Score,,New Jersey Nets,L,,93,97,17,19,L 1,24042,,,False,CHH,1996
37,"Fri, Jan 19, 1996",,Box Score,@,Miami Heat,W,,114,106,18,19,W 1,14893,,,False,CHH,1996
38,"Sat, Jan 20, 1996",,Box Score,,Golden State Warriors,L,,102,110,18,20,L 1,24042,,,False,CHH,1996
39,"Wed, Jan 24, 1996",,Box Score,,Washington Bullets,W,,127,113,19,20,W 1,24042,,,False,CHH,1996
40,"Fri, Jan 26, 1996",,Box Score,@,New Jersey Nets,L,,107,115,19,21,L 1,18149,,,False,CHH,1996
41,"Sat, Jan 27, 1996",,Box Score,,Philadelphia 76ers,W,,110,105,20,21,W 1,24042,,,False,CHH,1996
42,"Mon, Jan 29, 1996",,Box Score,,Cleveland Cavaliers,W,,88,86,21,21,W 2,24042,,,False,CHH,1996
43,"Thu, Feb 1, 1996",,Box Score,,Houston Rockets,L,,111,116,21,22,L 1,24042,,,False,CHH,1996
44,"Sun, Feb 4, 1996",,Box Score,@,Atlanta Hawks,L,,104,106,21,23,L 2,12480,,,False,CHH,1996
45,"Tue, Feb 6, 1996",,Box Score,,San Antonio Spurs,L,,102,109,21,24,L 3,24042,,,False,CHH,1996
46,"Thu, Feb 8, 1996",,Box Score,,Sacramento Kings,W,,115,105,22,24,W 1,24042,,,False,CHH,1996
47,"Tue, Feb 13, 1996",,Box Score,@,Cleveland Cavaliers,L,,100,110,22,25,L 1,17771,,,False,CHH,1996
48,"Wed, Feb 14, 1996",,Box Score,,New York Knicks,W,,120,100,23,25,W 1,24042,,,False,CHH,1996
49,"Fri, Feb 16, 1996",,Box Score,,Denver Nuggets,W,,107,100,24,25,W 2,24042,,,False,CHH,1996
50,"Sun, Feb 18, 1996",,Box Score,,Milwaukee Bucks,W,,122,99,25,25,W 3,24042,,,False,CHH,1996
51,"Wed, Feb 21, 1996",,Box Score,,Washington Bullets,W,,96,92,26,25,W 4,24042,,,False,CHH,1996
52,"Fri, Feb 23, 1996",,Box Score,@,Washington Bullets,W,,100,94,27,25,W 5,18756,,,False,CHH,1996
53,"Sat, Feb 24, 1996",,Box Score,,Indiana Pacers,L,,90,104,27,26,L 1,24042,,,False,CHH,1996
54,"Tue, Feb 27, 1996",,Box Score,@,Milwaukee Bucks,W,,88,84,28,26,W 1,13298,,,False,CHH,1996
55,"Wed, Feb 28, 1996",,Box Score,@,Boston Celtics,L,OT,116,121,28,27,L 1,18005,2:41,,False,CHH,1996
56,"Fri, Mar 1, 1996",,Box Score,@,Minnesota Timberwolves,L,,101,105,28,28,L 2,18522,,,False,CHH,1996
57,"Sun, Mar 3, 1996",,Box Score,@,Indiana Pacers,L,,100,103,28,29,L 3,16716,,,False,CHH,1996
58,"Tue, Mar 5, 1996",,Box Score,,Orlando Magic,L,,97,123,28,30,L 4,24042,,,False,CHH,1996
59,"Thu, Mar 7, 1996",,Box Score,,Dallas Mavericks,W,,119,105,29,30,W 1,24042,,,False,CHH,1996
60,"Fri, Mar 8, 1996",,Box Score,@,Orlando Magic,L,OT,112,117,29,31,L 1,17248,,,False,CHH,1996
61,"Wed, Mar 13, 1996",,Box Score,,Utah Jazz,W,,91,85,30,31,W 1,24042,,,False,CHH,1996
62,"Fri, Mar 15, 1996",,Box Score,,Toronto Raptors,W,,113,101,31,31,W 2,24042,,,False,CHH,1996
63,"Sun, Mar 17, 1996",,Box Score,,Phoenix Suns,W,,103,102,32,31,W 3,24041,2:14,,False,CHH,1996
64,"Tue, Mar 19, 1996",,Box Score,,Indiana Pacers,W,,102,94,33,31,W 4,24042,,,False,CHH,1996
65,"Wed, Mar 20, 1996",,Box Score,@,Toronto Raptors,L,,89,107,33,32,L 1,22033,2:02,,False,CHH,1996
66,"Fri, Mar 22, 1996",,Box Score,,Atlanta Hawks,L,,92,117,33,33,L 2,24042,1:58,,False,CHH,1996
67,"Sun, Mar 24, 1996",,Box Score,@,Los Angeles Lakers,W,,103,94,34,33,W 1,17505,2:05,,False,CHH,1996
68,"Tue, Mar 26, 1996",,Box Score,@,Denver Nuggets,W,2OT,119,112,35,33,W 2,16026,2:56,,False,CHH,1996
69,"Wed, Mar 27, 1996",,Box Score,@,Seattle SuperSonics,L,,95,132,35,34,L 1,17072,2:05,,False,CHH,1996
70,"Fri, Mar 29, 1996",,Box Score,@,Sacramento Kings,L,OT,101,107,35,35,L 2,17317,2:39,,False,CHH,1996
71,"Sun, Mar 31, 1996",,Box Score,@,Vancouver Grizzlies,W,,121,88,36,35,W 1,18147,2:05,,False,CHH,1996
72,"Tue, Apr 2, 1996",,Box Score,,Los Angeles Lakers,W,,102,97,37,35,W 2,24042,2:17,,False,CHH,1996
73,"Wed, Apr 3, 1996",,Box Score,@,Detroit Pistons,L,,83,98,37,36,L 1,17459,,,False,CHH,1996
74,"Fri, Apr 5, 1996",,Box Score,,Chicago Bulls,L,,92,126,37,37,L 2,24042,,,False,CHH,1996
75,"Sat, Apr 6, 1996",,Box Score,@,Cleveland Cavaliers,W,,93,89,38,37,W 1,20562,,,False,CHH,1996
76,"Mon, Apr 8, 1996",,Box Score,@,Chicago Bulls,W,,98,97,39,37,W 2,23590,,,False,CHH,1996
77,"Wed, Apr 10, 1996",,Box Score,,Miami Heat,L,,95,116,39,38,L 1,24042,,,False,CHH,1996
78,"Sun, Apr 14, 1996",,Box Score,@,Philadelphia 76ers,W,,94,78,40,38,W 1,10079,,,False,CHH,1996
79,"Mon, Apr 15, 1996",,Box Score,@,Indiana Pacers,L,,87,90,40,39,L 1,16538,,,False,CHH,1996
80,"Thu, Apr 18, 1996",,Box Score,,Milwaukee Bucks,L,,103,111,40,40,L 2,24042,,,False,CHH,1996
81,"Fri, Apr 19, 1996",,Box Score,@,New York Knicks,W,,115,108,41,40,W 1,19763,,,False,CHH,1996
82,"Sun, Apr 21, 1996",,Box Score,,Orlando Magic,L,,100,103,41,41,L 1,24042,,,False,CHH,1996
