G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Nov 1, 1952",,Box Score,@,New York Knicks,L,,53,69,0,1,L 1,,,,False,BLB,1953
2,"Wed, Nov 5, 1952",,Box Score,,Minneapolis Lakers,L,,75,97,0,2,L 2,,,,False,BLB,1953
3,"Sat, Nov 8, 1952",,Box Score,,New York Knicks,L,,62,92,0,3,L 3,,,,False,BLB,1953
4,"Wed, Nov 12, 1952",,Box Score,,Milwaukee Hawks,W,,107,90,1,3,W 1,,,,False,BLB,1953
5,"Sat, Nov 15, 1952",,Box Score,,Syracuse Nationals,W,OT,97,91,2,3,W 2,,,,False,BLB,1953
6,"Sun, Nov 16, 1952",,Box Score,N,Philadelphia Warriors,L,,79,81,2,4,L 1,,,"at Boston, MA",False,BLB,1953
7,"Wed, Nov 19, 1952",,Box Score,,Philadelphia Warriors,W,,106,89,3,4,W 1,,,,False,BLB,1953
8,"Thu, Nov 20, 1952",,Box Score,@,Philadelphia Warriors,L,,99,106,3,5,L 1,,,,False,BLB,1953
9,"Sat, Nov 22, 1952",,Box Score,N,Philadelphia Warriors,W,,96,95,4,5,W 1,,,"at Raleigh, NC",False,BLB,1953
10,"Sun, Nov 23, 1952",,Box Score,,Indianapolis Olympians,L,,90,100,4,6,L 1,,,,False,BLB,1953
11,"Tue, Nov 25, 1952",,Box Score,@,Rochester Royals,L,,89,106,4,7,L 2,,,,False,BLB,1953
12,"Wed, Nov 26, 1952",,Box Score,,New York Knicks,L,,92,94,4,8,L 3,,,,False,BLB,1953
13,"Thu, Nov 27, 1952",,Box Score,N,New York Knicks,L,,92,104,4,9,L 4,,,"at Philadelphia, PA",False,BLB,1953
14,"Sat, Nov 29, 1952",,Box Score,,Syracuse Nationals,L,,74,87,4,10,L 5,,,,False,BLB,1953
15,"Sun, Nov 30, 1952",,Box Score,@,Fort Wayne Pistons,L,2OT,95,100,4,11,L 6,,,,False,BLB,1953
16,"Mon, Dec 1, 1952",,Box Score,N,Minneapolis Lakers,L,,67,89,4,12,L 7,,,"at Saint Paul, MN",False,BLB,1953
17,"Wed, Dec 3, 1952",,Box Score,,Milwaukee Hawks,W,,98,87,5,12,W 1,,,,False,BLB,1953
18,"Sat, Dec 6, 1952",,Box Score,,Fort Wayne Pistons,L,,91,103,5,13,L 1,,,,False,BLB,1953
19,"Wed, Dec 10, 1952",,Box Score,,Rochester Royals,L,OT,97,99,5,14,L 2,,,,False,BLB,1953
20,"Thu, Dec 11, 1952",,Box Score,N,Boston Celtics,L,,88,94,5,15,L 3,,,"at Philadelphia, PA",False,BLB,1953
21,"Sun, Dec 14, 1952",,Box Score,,Boston Celtics,L,,73,83,5,16,L 4,,,,False,BLB,1953
22,"Sat, Dec 20, 1952",,Box Score,,New York Knicks,L,OT,99,102,5,17,L 5,,,,False,BLB,1953
23,"Sun, Dec 21, 1952",,Box Score,@,New York Knicks,L,,77,102,5,18,L 6,,,,False,BLB,1953
24,"Thu, Dec 25, 1952",,Box Score,@,Syracuse Nationals,L,,92,102,5,19,L 7,,,,False,BLB,1953
25,"Sat, Dec 27, 1952",,Box Score,,Syracuse Nationals,L,OT,76,81,5,20,L 8,,,,False,BLB,1953
26,"Wed, Dec 31, 1952",,Box Score,@,Minneapolis Lakers,L,,56,82,5,21,L 9,,,,False,BLB,1953
27,"Thu, Jan 1, 1953",,Box Score,@,Milwaukee Hawks,W,OT,83,81,6,21,W 1,,,,False,BLB,1953
28,"Fri, Jan 2, 1953",,Box Score,@,Indianapolis Olympians,L,,66,73,6,22,L 1,,,,False,BLB,1953
29,"Sat, Jan 3, 1953",,Box Score,,Philadelphia Warriors,W,,81,77,7,22,W 1,,,,False,BLB,1953
30,"Sun, Jan 4, 1953",,Box Score,@,Syracuse Nationals,L,,68,93,7,23,L 1,,,,False,BLB,1953
31,"Fri, Jan 9, 1953",,Box Score,N,Boston Celtics,W,,94,90,8,23,W 1,3243,,"at Worcester, MA",False,BLB,1953
32,"Sat, Jan 10, 1953",,Box Score,,Boston Celtics,W,,126,105,9,23,W 2,3500,,,False,BLB,1953
33,"Sun, Jan 11, 1953",,Box Score,@,Boston Celtics,L,,87,131,9,24,L 1,2805,,,False,BLB,1953
34,"Wed, Jan 14, 1953",,Box Score,,Minneapolis Lakers,L,2OT,104,112,9,25,L 2,,,,False,BLB,1953
35,"Sat, Jan 17, 1953",,Box Score,,Indianapolis Olympians,W,,82,66,10,25,W 1,,,,False,BLB,1953
36,"Sun, Jan 18, 1953",,Box Score,@,Syracuse Nationals,L,,84,103,10,26,L 1,,,,False,BLB,1953
37,"Wed, Jan 21, 1953",,Box Score,,Rochester Royals,L,,82,89,10,27,L 2,,,,False,BLB,1953
38,"Sun, Jan 25, 1953",,Box Score,,Philadelphia Warriors,W,,82,68,11,27,W 1,,,,False,BLB,1953
39,"Wed, Jan 28, 1953",,Box Score,,Milwaukee Hawks,L,,83,84,11,28,L 1,,,,False,BLB,1953
40,"Thu, Jan 29, 1953",,Box Score,N,Milwaukee Hawks,L,,67,70,11,29,L 2,,,"at Philadelphia, PA",False,BLB,1953
41,"Sat, Jan 31, 1953",,Box Score,,Indianapolis Olympians,W,,97,90,12,29,W 1,,,,False,BLB,1953
42,"Sun, Feb 1, 1953",,Box Score,@,Syracuse Nationals,L,,79,94,12,30,L 1,,,,False,BLB,1953
43,"Mon, Feb 2, 1953",,Box Score,N,Syracuse Nationals,L,,77,98,12,31,L 2,,,"at Buffalo, NY",False,BLB,1953
44,"Tue, Feb 3, 1953",,Box Score,@,Rochester Royals,L,,82,109,12,32,L 3,,,,False,BLB,1953
45,"Wed, Feb 4, 1953",,Box Score,N,Philadelphia Warriors,L,,88,96,12,33,L 4,,,"at Boston, MA",False,BLB,1953
46,"Sat, Feb 7, 1953",,Box Score,,Boston Celtics,L,OT,98,101,12,34,L 5,,,,False,BLB,1953
47,"Sun, Feb 8, 1953",,Box Score,@,Fort Wayne Pistons,L,,78,89,12,35,L 6,,,,False,BLB,1953
48,"Tue, Feb 10, 1953",,Box Score,@,Indianapolis Olympians,L,,83,88,12,36,L 7,,,,False,BLB,1953
49,"Wed, Feb 11, 1953",,Box Score,,New York Knicks,L,,80,86,12,37,L 8,,,,False,BLB,1953
50,"Thu, Feb 12, 1953",,Box Score,N,Milwaukee Hawks,L,,85,92,12,38,L 9,,,"at Philadelphia, PA",False,BLB,1953
51,"Fri, Feb 13, 1953",,Box Score,N,New York Knicks,L,,96,106,12,39,L 10,,,"at Boston, MA",False,BLB,1953
52,"Sat, Feb 14, 1953",,Box Score,,Fort Wayne Pistons,L,,88,102,12,40,L 11,,,,False,BLB,1953
53,"Sun, Feb 15, 1953",,Box Score,N,Philadelphia Warriors,L,,75,95,12,41,L 12,,,"at Milwaukee, WI",False,BLB,1953
54,"Tue, Feb 17, 1953",,Box Score,N,Minneapolis Lakers,W,,74,70,13,41,W 1,,,"at Moorhead, MN",False,BLB,1953
55,"Thu, Feb 19, 1953",,Box Score,@,Fort Wayne Pistons,L,OT,79,83,13,42,L 1,,,,False,BLB,1953
56,"Fri, Feb 20, 1953",,Box Score,@,Indianapolis Olympians,L,,58,59,13,43,L 2,,,,False,BLB,1953
57,"Sat, Feb 21, 1953",,Box Score,,Boston Celtics,L,,86,90,13,44,L 3,1774,,,False,BLB,1953
58,"Wed, Feb 25, 1953",,Box Score,,Minneapolis Lakers,L,,72,85,13,45,L 4,,,,False,BLB,1953
59,"Thu, Feb 26, 1953",,Box Score,N,Boston Celtics,L,,81,82,13,46,L 5,3500,,"at Philadelphia, PA",False,BLB,1953
60,"Sat, Feb 28, 1953",,Box Score,,Syracuse Nationals,W,,77,74,14,46,W 1,,,,False,BLB,1953
