G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
37,"Tue, Jan 20, 1987",,,Box Score,,Milwaukee Bucks,W,,103,90,20,17,W 1,13674,,,False,,,CHI,1987
38,"Fri, Jan 23, 1987",,,Box Score,,Cleveland Cavaliers,W,,117,96,21,17,W 2,15906,,,False,,,CHI,1987
39,"Sat, Jan 24, 1987",,,Box Score,@,Cleveland Cavaliers,L,,84,114,21,18,L 1,20103,,,False,,,CHI,1987
40,"Tue, Jan 27, 1987",,,Box Score,,Boston Celtics,L,,97,105,21,19,L 2,18106,2:02,,False,,,CHI,1987
41,"Wed, Jan 28, 1987",,,Box Score,@,Boston Celtics,L,,103,132,21,20,L 3,14890,1:58,,False,,,CHI,1987
42,"Fri, Jan 30, 1987",,,Box Score,@,Philadelphia 76ers,L,,112,121,21,21,L 4,17967,,,False,,,CHI,1987
43,"Sun, Feb 1, 1987",,,Box Score,@,Detroit Pistons,L,,92,94,21,22,L 5,38873,,,False,,,CHI,1987
44,"Tue, Feb 3, 1987",,,Box Score,,Washington Bullets,W,,98,91,22,22,W 1,12947,,,False,,,CHI,1987
45,"Thu, Feb 5, 1987",,,Box Score,@,Milwaukee Bucks,L,,105,120,22,23,L 1,11052,,,False,,,CHI,1987
46,"Tue, Feb 10, 1987",,,Box Score,,Philadelphia 76ers,W,,104,99,23,23,W 1,17234,,,False,,,CHI,1987
47,"Fri, Feb 13, 1987",,,Box Score,,Seattle SuperSonics,W,,106,98,24,23,W 2,16251,,,False,,,CHI,1987
48,"Sat, Feb 14, 1987",,,Box Score,@,New York Knicks,W,,112,108,25,23,W 3,19591,,,False,,,CHI,1987
49,"Mon, Feb 16, 1987",,,Box Score,,Sacramento Kings,L,OT,120,124,25,24,L 1,13771,,,False,,,CHI,1987
50,"Fri, Feb 20, 1987",,,Box Score,,Los Angeles Lakers,L,,100,110,25,25,L 2,18079,,,False,,,CHI,1987
51,"Sun, Feb 22, 1987",,,Box Score,,Cleveland Cavaliers,W,,102,98,26,25,W 1,17102,,,False,,,CHI,1987
52,"Tue, Feb 24, 1987",,,Box Score,,Atlanta Hawks,W,,113,103,27,25,W 2,17815,,,False,,,CHI,1987
53,"Thu, Feb 26, 1987",,,Box Score,,New Jersey Nets,W,,128,113,28,25,W 3,14098,,,False,,,CHI,1987
54,"Sat, Feb 28, 1987",,,Box Score,,Milwaukee Bucks,W,,107,104,29,25,W 4,18122,,,False,,,CHI,1987
55,"Sun, Mar 1, 1987",1:12p,,Box Score,@,New Jersey Nets,L,,95,105,29,26,L 1,14826,2:11,,False,,,CHI,1987
56,"Tue, Mar 3, 1987",,,Box Score,,Los Angeles Clippers,W,,114,80,30,26,W 1,11915,,,False,,,CHI,1987
57,"Wed, Mar 4, 1987",,,Box Score,@,Detroit Pistons,W,OT,125,120,31,26,W 2,30281,,,False,,,CHI,1987
58,"Fri, Mar 6, 1987",,,Box Score,,New York Knicks,L,,109,110,31,27,L 1,18217,,,False,,,CHI,1987
59,"Sun, Mar 8, 1987",,,Box Score,,Dallas Mavericks,W,OT,115,105,32,27,W 1,17855,,,False,,,CHI,1987
60,"Mon, Mar 9, 1987",,,Box Score,@,Atlanta Hawks,L,,103,108,32,28,L 1,16522,,,False,,,CHI,1987
61,"Wed, Mar 11, 1987",,,Box Score,@,Philadelphia 76ers,L,,108,117,32,29,L 2,15308,,,False,,,CHI,1987
62,"Fri, Mar 13, 1987",,,Box Score,,Detroit Pistons,L,,99,100,32,30,L 3,18122,,,False,,,CHI,1987
63,"Sat, Mar 14, 1987",,,Box Score,@,Washington Bullets,L,OT,105,106,32,31,L 4,19411,,,False,,,CHI,1987
64,"Mon, Mar 16, 1987",,,Box Score,@,Houston Rockets,L,,96,97,32,32,L 5,16279,,,False,,,CHI,1987
65,"Tue, Mar 17, 1987",,,Box Score,@,Dallas Mavericks,L,,96,114,32,33,L 6,17007,,,False,,,CHI,1987
66,"Thu, Mar 19, 1987",,,Box Score,@,Los Angeles Clippers,W,,114,97,33,33,W 1,15371,,,False,,,CHI,1987
67,"Sat, Mar 21, 1987",,,Box Score,@,Sacramento Kings,W,,112,97,34,33,W 2,10333,,,False,,,CHI,1987
68,"Sun, Mar 22, 1987",,,Box Score,@,Portland Trail Blazers,L,,113,115,34,34,L 1,12666,,,False,,,CHI,1987
69,"Tue, Mar 24, 1987",,,Box Score,,Philadelphia 76ers,W,,93,91,35,34,W 1,18122,,,False,,,CHI,1987
70,"Thu, Mar 26, 1987",7:40p,,Box Score,@,New Jersey Nets,L,,107,109,35,35,L 1,15011,2:12,,False,,,CHI,1987
71,"Fri, Mar 27, 1987",,,Box Score,,Boston Celtics,L,,106,111,35,36,L 2,18122,1:55,,False,,,CHI,1987
72,"Sun, Mar 29, 1987",,,Box Score,,New York Knicks,W,,115,96,36,36,W 1,17516,,,False,,,CHI,1987
73,"Tue, Mar 31, 1987",,,Box Score,,Washington Bullets,W,,101,75,37,36,W 2,18122,,,False,,,CHI,1987
74,"Wed, Apr 1, 1987",,,Box Score,@,Indiana Pacers,L,,94,99,37,37,L 1,16912,,,False,,,CHI,1987
75,"Fri, Apr 3, 1987",,,Box Score,@,Washington Bullets,L,,118,122,37,38,L 2,19411,,,False,,,CHI,1987
76,"Sat, Apr 4, 1987",,,Box Score,@,Atlanta Hawks,L,,97,110,37,39,L 3,16522,,,False,,,CHI,1987
77,"Tue, Apr 7, 1987",,,Box Score,,Detroit Pistons,W,,116,86,38,39,W 1,15172,,,False,,,CHI,1987
78,"Fri, Apr 10, 1987",,,Box Score,@,Philadelphia 76ers,L,OT,96,98,38,40,L 1,17967,,,False,,,CHI,1987
79,"Sun, Apr 12, 1987",,,Box Score,,Indiana Pacers,W,,116,95,39,40,W 1,17219,,,False,,,CHI,1987
80,"Mon, Apr 13, 1987",,,Box Score,@,Milwaukee Bucks,W,,114,107,40,40,W 2,11052,,,False,,,CHI,1987
81,"Thu, Apr 16, 1987",,,Box Score,,Atlanta Hawks,L,,114,117,40,41,L 1,18122,,,False,,,CHI,1987
82,"Fri, Apr 17, 1987",,,Box Score,@,Boston Celtics,L,,105,108,40,42,L 2,14890,1:56,,False,,,CHI,1987
1,"Thu, Apr 23, 1987",,Box Score,@,,Boston Celtics,,,104,108,0,1,L 1,14890,,,True,,L,CHI,1987
2,"Sun, Apr 26, 1987",,Box Score,@,,Boston Celtics,,,96,105,0,2,L 2,14890,2:19,,True,,L,CHI,1987
3,"Tue, Apr 28, 1987",,Box Score,,,Boston Celtics,,,94,105,0,3,L 3,18122,2:12,,True,,L,CHI,1987
