G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 18, 2017",10:00p,,Box Score,@,Phoenix Suns,W,,124,76,1,0,W 1,18055,2:07,,False,POR,2018
2,"Fri, Oct 20, 2017",7:00p,,Box Score,@,Indiana Pacers,W,,114,96,2,0,W 2,15325,2:06,,False,POR,2018
3,"Sat, Oct 21, 2017",8:30p,,Box Score,@,Milwaukee Bucks,L,,110,113,2,1,L 1,16211,2:22,,False,POR,2018
4,"Tue, Oct 24, 2017",10:00p,,Box Score,,New Orleans Pelicans,W,,103,93,3,1,W 1,19446,2:15,,False,POR,2018
5,"Thu, Oct 26, 2017",10:00p,,Box Score,,Los Angeles Clippers,L,,103,104,3,2,L 1,18694,2:22,,False,POR,2018
6,"Sat, Oct 28, 2017",10:00p,,Box Score,,Phoenix Suns,W,,114,107,4,2,W 1,19343,2:09,,False,POR,2018
7,"Mon, Oct 30, 2017",10:00p,,Box Score,,Toronto Raptors,L,,85,99,4,3,L 1,18505,2:02,,False,POR,2018
8,"Wed, Nov 1, 2017",9:00p,,Box Score,@,Utah Jazz,L,OT,103,112,4,4,L 2,16685,2:34,,False,POR,2018
9,"Thu, Nov 2, 2017",10:30p,,Box Score,,Los Angeles Lakers,W,,113,110,5,4,W 1,19469,2:23,,False,POR,2018
10,"Sun, Nov 5, 2017",9:00p,,Box Score,,Oklahoma City Thunder,W,,103,99,6,4,W 2,19393,2:25,,False,POR,2018
11,"Tue, Nov 7, 2017",10:00p,,Box Score,,Memphis Grizzlies,L,,97,98,6,5,L 1,18692,2:15,,False,POR,2018
12,"Fri, Nov 10, 2017",10:00p,,Box Score,,Brooklyn Nets,L,,97,101,6,6,L 2,19393,2:05,,False,POR,2018
13,"Mon, Nov 13, 2017",10:00p,,Box Score,,Denver Nuggets,W,,99,82,7,6,W 1,18895,2:03,,False,POR,2018
14,"Wed, Nov 15, 2017",10:00p,,Box Score,,Orlando Magic,W,,99,94,8,6,W 2,19206,1:58,,False,POR,2018
15,"Fri, Nov 17, 2017",10:00p,,Box Score,@,Sacramento Kings,L,,82,86,8,7,L 1,17583,2:06,,False,POR,2018
16,"Sat, Nov 18, 2017",10:00p,,Box Score,,Sacramento Kings,W,,102,90,9,7,W 1,19522,2:05,,False,POR,2018
17,"Mon, Nov 20, 2017",8:00p,,Box Score,@,Memphis Grizzlies,W,,100,92,10,7,W 2,15785,2:18,,False,POR,2018
18,"Wed, Nov 22, 2017",7:00p,,Box Score,@,Philadelphia 76ers,L,,81,101,10,8,L 1,20605,2:15,,False,POR,2018
19,"Fri, Nov 24, 2017",12:00p,,Box Score,@,Brooklyn Nets,W,,127,125,11,8,W 1,15246,2:11,,False,POR,2018
20,"Sat, Nov 25, 2017",7:00p,,Box Score,@,Washington Wizards,W,,108,105,12,8,W 2,18092,2:08,,False,POR,2018
21,"Mon, Nov 27, 2017",7:30p,,Box Score,@,New York Knicks,W,,103,91,13,8,W 3,18409,2:16,,False,POR,2018
22,"Thu, Nov 30, 2017",10:00p,,Box Score,,Milwaukee Bucks,L,,91,103,13,9,L 1,19459,2:05,,False,POR,2018
