G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Nov 1, 1986",,,Box Score,,Washington Bullets,W,,113,106,1,0,W 1,14254,,,False,CLE,1987
2,"Sun, Nov 2, 1986",,,Box Score,,Chicago Bulls,L,,89,94,1,1,L 1,17540,,,False,CLE,1987
3,"Wed, Nov 5, 1986",,,Box Score,@,Utah Jazz,L,,95,111,1,2,L 2,11185,,,False,CLE,1987
4,"Fri, Nov 7, 1986",,,Box Score,@,Golden State Warriors,W,,115,114,2,2,W 1,9436,,,False,CLE,1987
5,"Sat, Nov 8, 1986",,,Box Score,@,Los Angeles Clippers,W,,100,93,3,2,W 2,6340,,,False,CLE,1987
6,"Tue, Nov 11, 1986",,,Box Score,@,Sacramento Kings,L,,114,119,3,3,L 1,10333,,,False,CLE,1987
7,"Thu, Nov 13, 1986",,,Box Score,@,San Antonio Spurs,L,,102,115,3,4,L 2,5335,,,False,CLE,1987
8,"Sat, Nov 15, 1986",,,Box Score,@,Dallas Mavericks,L,,96,111,3,5,L 3,17007,,,False,CLE,1987
9,"Sun, Nov 16, 1986",,,Box Score,@,Houston Rockets,L,,106,134,3,6,L 4,16016,,,False,CLE,1987
10,"Wed, Nov 19, 1986",,,Box Score,,Golden State Warriors,L,,104,112,3,7,L 5,8113,,,False,CLE,1987
11,"Thu, Nov 20, 1986",,,Box Score,@,Atlanta Hawks,L,,89,108,3,8,L 6,8547,,,False,CLE,1987
12,"Sat, Nov 22, 1986",,,Box Score,@,Detroit Pistons,L,,84,93,3,9,L 7,12299,,,False,CLE,1987
13,"Wed, Nov 26, 1986",,,Box Score,,Portland Trail Blazers,W,,118,114,4,9,W 1,8981,,,False,CLE,1987
14,"Sat, Nov 29, 1986",,,Box Score,@,New York Knicks,W,,90,88,5,9,W 2,14884,,,False,CLE,1987
15,"Tue, Dec 2, 1986",,,Box Score,,San Antonio Spurs,W,,115,105,6,9,W 3,6473,,,False,CLE,1987
16,"Thu, Dec 4, 1986",,,Box Score,,Detroit Pistons,W,,113,105,7,9,W 4,8036,,,False,CLE,1987
17,"Sat, Dec 6, 1986",,,Box Score,,Boston Celtics,W,,88,86,8,9,W 5,19587,2:02,,False,CLE,1987
18,"Tue, Dec 9, 1986",,,Box Score,,Atlanta Hawks,L,,98,122,8,10,L 1,10276,,,False,CLE,1987
19,"Thu, Dec 11, 1986",,,Box Score,@,Indiana Pacers,L,,94,115,8,11,L 2,8104,,,False,CLE,1987
20,"Sat, Dec 13, 1986",,,Box Score,,Philadelphia 76ers,W,,123,120,9,11,W 1,16096,,,False,CLE,1987
21,"Tue, Dec 16, 1986",,,Box Score,,Los Angeles Lakers,L,,116,121,9,12,L 1,17755,,,False,CLE,1987
22,"Wed, Dec 17, 1986",,,Box Score,@,Philadelphia 76ers,W,,110,107,10,12,W 1,9531,,,False,CLE,1987
