G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Nov 5, 1988",,Box Score,@,Portland Trail Blazers,L,,103,121,0,1,L 1,12812,,,False,SAC,1989
2,"Tue, Nov 8, 1988",,Box Score,,Seattle SuperSonics,L,,75,97,0,2,L 2,16517,,,False,SAC,1989
3,"Wed, Nov 9, 1988",,Box Score,@,Utah Jazz,L,,81,105,0,3,L 3,11741,,,False,SAC,1989
4,"Sat, Nov 12, 1988",,Box Score,@,Dallas Mavericks,L,,71,111,0,4,L 4,17007,,,False,SAC,1989
5,"Sun, Nov 13, 1988",,Box Score,@,Houston Rockets,L,,127,129,0,5,L 5,16611,,,False,SAC,1989
6,"Tue, Nov 15, 1988",,Box Score,,Phoenix Suns,L,,89,119,0,6,L 6,16517,,,False,SAC,1989
7,"Wed, Nov 16, 1988",,Box Score,@,Los Angeles Clippers,L,,101,112,0,7,L 7,,,,False,SAC,1989
8,"Sat, Nov 19, 1988",,Box Score,,Indiana Pacers,W,,107,96,1,7,W 1,16517,,,False,SAC,1989
9,"Tue, Nov 22, 1988",,Box Score,,Chicago Bulls,L,,98,114,1,8,L 1,16517,,,False,SAC,1989
10,"Sat, Nov 26, 1988",,Box Score,,New Jersey Nets,L,,97,98,1,9,L 2,16517,,,False,SAC,1989
11,"Tue, Nov 29, 1988",,Box Score,,Los Angeles Clippers,W,,123,95,2,9,W 1,16517,,,False,SAC,1989
12,"Thu, Dec 1, 1988",,Box Score,,Denver Nuggets,L,OT,126,133,2,10,L 1,16517,,,False,SAC,1989
13,"Sat, Dec 3, 1988",,Box Score,,Utah Jazz,L,,73,107,2,11,L 2,16517,,,False,SAC,1989
14,"Tue, Dec 6, 1988",,Box Score,@,Atlanta Hawks,L,,113,123,2,12,L 3,11070,,,False,SAC,1989
15,"Wed, Dec 7, 1988",,Box Score,@,Miami Heat,W,,96,94,3,12,W 1,15008,,,False,SAC,1989
