G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 10, 1980",,Box Score,@,Seattle SuperSonics,W,,99,98,1,0,W 1,35233,,,False,LAL,1981
2,"Sun, Oct 12, 1980",,Box Score,,Houston Rockets,W,,114,103,2,0,W 2,11142,,,False,LAL,1981
3,"Wed, Oct 15, 1980",,Box Score,@,Kansas City Kings,W,OT,112,107,3,0,W 3,5753,,,False,LAL,1981
4,"Fri, Oct 17, 1980",,Box Score,,Phoenix Suns,W,,116,109,4,0,W 4,10411,,,False,LAL,1981
5,"Sun, Oct 19, 1980",,Box Score,,Golden State Warriors,W,,125,107,5,0,W 5,10644,,,False,LAL,1981
6,"Tue, Oct 21, 1980",,Box Score,@,Portland Trail Blazers,L,,103,107,5,1,L 1,12666,,,False,LAL,1981
7,"Fri, Oct 24, 1980",,Box Score,,Seattle SuperSonics,W,,104,98,6,1,W 1,12201,,,False,LAL,1981
8,"Sat, Oct 25, 1980",,Box Score,@,Utah Jazz,W,,127,99,7,1,W 2,12058,,,False,LAL,1981
9,"Sun, Oct 26, 1980",,Box Score,,San Antonio Spurs,L,,102,108,7,2,L 1,11906,,,False,LAL,1981
10,"Tue, Oct 28, 1980",,Box Score,@,San Diego Clippers,W,,131,101,8,2,W 1,8663,,,False,LAL,1981
11,"Fri, Oct 31, 1980",,Box Score,,Cleveland Cavaliers,W,,107,98,9,2,W 2,9728,,,False,LAL,1981
12,"Sun, Nov 2, 1980",,Box Score,,Denver Nuggets,L,,121,123,9,3,L 1,11661,,,False,LAL,1981
13,"Tue, Nov 4, 1980",,Box Score,,Portland Trail Blazers,W,,119,118,10,3,W 1,10100,,,False,LAL,1981
14,"Fri, Nov 7, 1980",,Box Score,@,Dallas Mavericks,W,,126,102,11,3,W 2,17481,,,False,LAL,1981
15,"Sat, Nov 8, 1980",,Box Score,@,San Antonio Spurs,L,,109,112,11,4,L 1,16114,,,False,LAL,1981
16,"Tue, Nov 11, 1980",,Box Score,@,Atlanta Hawks,W,,126,97,12,4,W 1,11373,,,False,LAL,1981
17,"Wed, Nov 12, 1980",,Box Score,@,Houston Rockets,L,,104,107,12,5,L 1,11527,,,False,LAL,1981
18,"Fri, Nov 14, 1980",,Box Score,,San Diego Clippers,W,,113,100,13,5,W 1,11808,,,False,LAL,1981
19,"Sun, Nov 16, 1980",,Box Score,,Dallas Mavericks,W,,110,102,14,5,W 2,10893,,,False,LAL,1981
20,"Tue, Nov 18, 1980",,Box Score,,Kansas City Kings,W,,107,94,15,5,W 3,10169,,,False,LAL,1981
21,"Thu, Nov 20, 1980",,Box Score,@,Phoenix Suns,L,,99,102,15,6,L 1,12660,,,False,LAL,1981
22,"Fri, Nov 21, 1980",,Box Score,,Phoenix Suns,W,,116,88,16,6,W 1,14164,,,False,LAL,1981
23,"Sun, Nov 23, 1980",,Box Score,,Milwaukee Bucks,L,,94,110,16,7,L 1,14814,,,False,LAL,1981
24,"Thu, Nov 27, 1980",,Box Score,@,Golden State Warriors,W,,128,119,17,7,W 1,12564,,,False,LAL,1981
25,"Sat, Nov 29, 1980",,Box Score,@,Denver Nuggets,W,2OT,124,123,18,7,W 2,14811,,,False,LAL,1981
26,"Sun, Nov 30, 1980",,Box Score,,Chicago Bulls,L,,108,122,18,8,L 1,13605,,,False,LAL,1981
27,"Wed, Dec 3, 1980",,Box Score,,San Diego Clippers,L,,114,120,18,9,L 2,9346,,,False,LAL,1981
28,"Sat, Dec 6, 1980",,Box Score,@,Golden State Warriors,L,,103,119,18,10,L 3,13329,,,False,LAL,1981
29,"Sun, Dec 7, 1980",,Box Score,,Utah Jazz,W,,113,100,19,10,W 1,11564,,,False,LAL,1981
30,"Tue, Dec 9, 1980",,Box Score,@,Dallas Mavericks,W,,103,92,20,10,W 2,9313,,,False,LAL,1981
31,"Wed, Dec 10, 1980",,Box Score,@,Houston Rockets,W,,109,108,21,10,W 3,10632,,,False,LAL,1981
32,"Fri, Dec 12, 1980",,Box Score,@,Seattle SuperSonics,W,,113,107,22,10,W 4,22448,,,False,LAL,1981
33,"Sun, Dec 14, 1980",,Box Score,,Golden State Warriors,W,,122,113,23,10,W 5,11643,,,False,LAL,1981
34,"Tue, Dec 16, 1980",,Box Score,@,San Diego Clippers,L,,92,97,23,11,L 1,9044,,,False,LAL,1981
35,"Fri, Dec 19, 1980",,Box Score,,Portland Trail Blazers,L,,106,110,23,12,L 2,12190,,,False,LAL,1981
36,"Sun, Dec 21, 1980",,Box Score,,San Antonio Spurs,W,,135,122,24,12,W 1,12341,,,False,LAL,1981
37,"Tue, Dec 23, 1980",,Box Score,@,Portland Trail Blazers,L,,102,108,24,13,L 1,12666,,,False,LAL,1981
38,"Fri, Dec 26, 1980",,Box Score,,Indiana Pacers,W,,116,115,25,13,W 1,14345,,,False,LAL,1981
39,"Sat, Dec 27, 1980",,Box Score,@,Phoenix Suns,L,,106,116,25,14,L 1,12660,,,False,LAL,1981
40,"Sun, Dec 28, 1980",,Box Score,,Philadelphia 76ers,W,,122,116,26,14,W 1,17505,,,False,LAL,1981
41,"Tue, Dec 30, 1980",,Box Score,@,Utah Jazz,L,,100,110,26,15,L 1,12393,,,False,LAL,1981
42,"Fri, Jan 2, 1981",,Box Score,@,San Antonio Spurs,L,,112,118,26,16,L 2,14722,,,False,LAL,1981
43,"Tue, Jan 6, 1981",,Box Score,,Washington Bullets,W,,107,98,27,16,W 1,11033,,,False,LAL,1981
44,"Fri, Jan 9, 1981",,Box Score,,Seattle SuperSonics,W,,92,87,28,16,W 2,12596,,,False,LAL,1981
45,"Sun, Jan 11, 1981",,Box Score,,Detroit Pistons,W,,117,108,29,16,W 3,11195,,,False,LAL,1981
46,"Tue, Jan 13, 1981",,Box Score,@,Cleveland Cavaliers,W,,108,104,30,16,W 4,7316,,,False,LAL,1981
47,"Wed, Jan 14, 1981",,Box Score,@,Washington Bullets,L,,104,114,30,17,L 1,10372,,,False,LAL,1981
48,"Fri, Jan 16, 1981",,Box Score,@,New Jersey Nets,W,,113,111,31,17,W 1,8462,,,False,LAL,1981
49,"Sun, Jan 18, 1981",,Box Score,@,Boston Celtics,L,,96,98,31,18,L 1,15320,2:06,,False,LAL,1981
50,"Wed, Jan 21, 1981",,Box Score,,Atlanta Hawks,W,,116,106,32,18,W 1,10389,,,False,LAL,1981
51,"Fri, Jan 23, 1981",,Box Score,,Denver Nuggets,W,,110,105,33,18,W 2,14813,,,False,LAL,1981
52,"Mon, Jan 26, 1981",,Box Score,,Portland Trail Blazers,W,,124,112,34,18,W 3,10681,,,False,LAL,1981
53,"Tue, Jan 27, 1981",,Box Score,,Utah Jazz,W,,111,104,35,18,W 4,10453,,,False,LAL,1981
54,"Thu, Jan 29, 1981",,Box Score,,Kansas City Kings,W,,118,104,36,18,W 5,11058,,,False,LAL,1981
55,"Wed, Feb 4, 1981",,Box Score,@,Indiana Pacers,W,,102,96,37,18,W 6,15966,,,False,LAL,1981
56,"Fri, Feb 6, 1981",,Box Score,@,Detroit Pistons,W,,111,102,38,18,W 7,12205,,,False,LAL,1981
57,"Sun, Feb 8, 1981",,Box Score,@,Philadelphia 76ers,L,,99,102,38,19,L 1,18276,,,False,LAL,1981
58,"Wed, Feb 11, 1981",,Box Score,,Boston Celtics,L,,91,105,38,20,L 2,17505,1:58,,False,LAL,1981
