G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Nov 1, 2006",8:00p,,Box Score,,Milwaukee Bucks,L,,97,105,0,1,L 1,22076,,,False,DET,2007
2,"Fri, Nov 3, 2006",7:30p,,Box Score,@,Boston Celtics,W,,101,88,1,1,W 1,18624,2:11,,False,DET,2007
3,"Sat, Nov 4, 2006",7:30p,,Box Score,,Memphis Grizzlies,W,,95,86,2,1,W 2,22076,,,False,DET,2007
4,"Mon, Nov 6, 2006",9:00p,,Box Score,@,Utah Jazz,L,,101,103,2,2,L 1,18600,,,False,DET,2007
5,"Wed, Nov 8, 2006",10:30p,,Box Score,@,Sacramento Kings,L,,86,99,2,3,L 2,17317,,,False,DET,2007
6,"Fri, Nov 10, 2006",10:30p,,Box Score,@,Los Angeles Lakers,W,,97,83,3,3,W 1,18997,,,False,DET,2007
7,"Sat, Nov 11, 2006",10:30p,,Box Score,@,Golden State Warriors,L,,79,111,3,4,L 1,18508,,,False,DET,2007
8,"Wed, Nov 15, 2006",7:30p,,Box Score,,New Orleans/Oklahoma City Hornets,L,,99,100,3,5,L 2,22076,,,False,DET,2007
9,"Fri, Nov 17, 2006",8:00p,,Box Score,,Washington Wizards,W,,100,91,4,5,W 1,22076,,,False,DET,2007
10,"Sat, Nov 18, 2006",7:30p,,Box Score,,Houston Rockets,W,,104,92,5,5,W 2,22076,,,False,DET,2007
11,"Tue, Nov 21, 2006",7:00p,,Box Score,@,Philadelphia 76ers,W,,97,87,6,5,W 3,13567,,,False,DET,2007
12,"Wed, Nov 22, 2006",7:30p,,Box Score,,Atlanta Hawks,W,,103,98,7,5,W 4,22076,,,False,DET,2007
13,"Fri, Nov 24, 2006",8:00p,,Box Score,,Charlotte Bobcats,W,,104,95,8,5,W 5,22076,,,False,DET,2007
14,"Sat, Nov 25, 2006",7:00p,,Box Score,@,Washington Wizards,W,,115,111,9,5,W 6,20173,,,False,DET,2007
15,"Thu, Nov 30, 2006",8:00p,,Box Score,@,Miami Heat,W,,87,85,10,5,W 7,19600,,,False,DET,2007
16,"Fri, Dec 1, 2006",8:00p,,Box Score,,New York Knicks,W,,108,100,11,5,W 8,22076,,,False,DET,2007
17,"Sun, Dec 3, 2006",6:00p,,Box Score,@,Charlotte Bobcats,L,,89,97,11,6,L 1,13272,,,False,DET,2007
18,"Tue, Dec 5, 2006",7:30p,,Box Score,,Portland Trail Blazers,L,,85,88,11,7,L 2,22076,,,False,DET,2007
19,"Thu, Dec 7, 2006",8:00p,,Box Score,@,Dallas Mavericks,W,,92,82,12,7,W 1,20152,,,False,DET,2007
20,"Fri, Dec 8, 2006",7:00p,,Box Score,@,Orlando Magic,W,,87,83,13,7,W 2,17451,,,False,DET,2007
21,"Wed, Dec 13, 2006",7:00p,,Box Score,@,Indiana Pacers,L,,90,101,13,8,L 1,15817,,,False,DET,2007
22,"Sat, Dec 16, 2006",8:00p,,Box Score,@,New Jersey Nets,W,,90,82,14,8,W 1,18010,,,False,DET,2007
23,"Sun, Dec 17, 2006",6:00p,,Box Score,,Seattle SuperSonics,W,,97,93,15,8,W 2,22076,,,False,DET,2007
24,"Thu, Dec 21, 2006",8:00p,,Box Score,@,Cleveland Cavaliers,W,,87,71,16,8,W 3,20562,,,False,DET,2007
25,"Sat, Dec 23, 2006",7:30p,,Box Score,,Atlanta Hawks,W,,108,81,17,8,W 4,22076,,,False,DET,2007
26,"Tue, Dec 26, 2006",7:30p,,Box Score,,New Jersey Nets,W,,92,91,18,8,W 5,22076,,,False,DET,2007
27,"Wed, Dec 27, 2006",7:30p,,Box Score,@,New York Knicks,L,3OT,145,151,18,9,L 1,19763,,,False,DET,2007
28,"Fri, Dec 29, 2006",8:00p,,Box Score,,Indiana Pacers,L,,92,93,18,10,L 2,22076,,,False,DET,2007
29,"Sun, Dec 31, 2006",4:00p,,Box Score,,Phoenix Suns,L,,101,108,18,11,L 3,22076,,,False,DET,2007
30,"Thu, Jan 4, 2007",8:00p,,Box Score,@,New Orleans/Oklahoma City Hornets,W,,92,68,19,11,W 1,18079,,,False,DET,2007
31,"Sat, Jan 6, 2007",8:30p,,Box Score,@,Chicago Bulls,L,,89,106,19,12,L 1,22865,,,False,DET,2007
32,"Tue, Jan 9, 2007",7:00p,,Box Score,@,Philadelphia 76ers,W,,98,89,20,12,W 1,13385,,,False,DET,2007
33,"Wed, Jan 10, 2007",7:30p,,Box Score,,Charlotte Bobcats,L,,96,103,20,13,L 1,22076,,,False,DET,2007
34,"Fri, Jan 12, 2007",7:30p,,Box Score,@,Atlanta Hawks,L,,93,99,20,14,L 2,15449,,,False,DET,2007
35,"Sat, Jan 13, 2007",7:30p,,Box Score,,Boston Celtics,W,,81,73,21,14,W 1,22076,2:12,,False,DET,2007
36,"Mon, Jan 15, 2007",3:30p,,Box Score,,Minnesota Timberwolves,L,OT,90,94,21,15,L 1,22076,,,False,DET,2007
37,"Wed, Jan 17, 2007",7:30p,,Box Score,,Utah Jazz,L,,99,100,21,16,L 2,22076,,,False,DET,2007
38,"Fri, Jan 19, 2007",8:00p,,Box Score,@,Minnesota Timberwolves,W,2OT,104,98,22,16,W 1,20119,,,False,DET,2007
39,"Sat, Jan 20, 2007",7:30p,,Box Score,,Sacramento Kings,W,,91,74,23,16,W 2,22076,,,False,DET,2007
40,"Wed, Jan 24, 2007",7:00p,,Box Score,@,Charlotte Bobcats,W,,103,92,24,16,W 3,15148,,,False,DET,2007
41,"Fri, Jan 26, 2007",7:00p,,Box Score,,Washington Wizards,L,,96,99,24,17,L 1,22076,,,False,DET,2007
42,"Sun, Jan 28, 2007",6:30p,,Box Score,,Indiana Pacers,W,,95,87,25,17,W 1,22076,,,False,DET,2007
43,"Tue, Jan 30, 2007",7:00p,,Box Score,@,Washington Wizards,L,,99,104,25,18,L 1,20173,,,False,DET,2007
