G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sat, Oct 17, 1959",,Box Score,@,Boston Celtics,L,,125,129,0,1,L 1,3341,,,False,CIN,1960
2,"Sat, Oct 24, 1959",,Box Score,,Detroit Pistons,W,,108,103,1,1,W 1,,,,False,CIN,1960
3,"Sun, Oct 25, 1959",,Box Score,,Minneapolis Lakers,W,,103,102,2,1,W 2,,,,False,CIN,1960
4,"Fri, Oct 30, 1959",,Box Score,,Syracuse Nationals,L,,127,136,2,2,L 1,,,,False,CIN,1960
5,"Sat, Oct 31, 1959",,Box Score,@,St. Louis Hawks,L,,102,109,2,3,L 2,,,,False,CIN,1960
6,"Sun, Nov 1, 1959",,Box Score,,Boston Celtics,L,,109,124,2,4,L 3,2800,,,False,CIN,1960
7,"Sat, Nov 7, 1959",,Box Score,N,Syracuse Nationals,W,,103,101,3,4,W 1,,,"at Rochester, NY",False,CIN,1960
8,"Sun, Nov 8, 1959",,Box Score,@,Philadelphia Warriors,L,,106,134,3,5,L 1,,,,False,CIN,1960
9,"Wed, Nov 11, 1959",,Box Score,@,Boston Celtics,L,,118,151,3,6,L 2,6788,,,False,CIN,1960
10,"Thu, Nov 12, 1959",,Box Score,,Philadelphia Warriors,L,,116,124,3,7,L 3,,,,False,CIN,1960
11,"Sat, Nov 14, 1959",,Box Score,@,Detroit Pistons,L,,103,111,3,8,L 4,,,,False,CIN,1960
12,"Sun, Nov 15, 1959",,Box Score,,Boston Celtics,L,,128,134,3,9,L 5,2156,,,False,CIN,1960
13,"Tue, Nov 17, 1959",,Box Score,N,Syracuse Nationals,L,,116,121,3,10,L 6,,,"at New York, NY",False,CIN,1960
14,"Wed, Nov 18, 1959",,Box Score,N,Detroit Pistons,L,,93,110,3,11,L 7,,,"at Indianapolis, IN",False,CIN,1960
15,"Thu, Nov 19, 1959",,Box Score,,New York Knicks,L,,109,130,3,12,L 8,,,,False,CIN,1960
16,"Sat, Nov 21, 1959",,Box Score,,Minneapolis Lakers,L,OT,93,99,3,13,L 9,,,,False,CIN,1960
17,"Sun, Nov 22, 1959",,Box Score,,St. Louis Hawks,W,,106,100,4,13,W 1,,,,False,CIN,1960
18,"Tue, Nov 24, 1959",,Box Score,N,Detroit Pistons,L,,91,104,4,14,L 1,,,"at New York, NY",False,CIN,1960
19,"Thu, Nov 26, 1959",,Box Score,,Minneapolis Lakers,W,,114,95,5,14,W 1,,,,False,CIN,1960
20,"Sat, Nov 28, 1959",,Box Score,,Syracuse Nationals,L,,105,111,5,15,L 1,,,,False,CIN,1960
21,"Wed, Dec 2, 1959",,Box Score,N,New York Knicks,W,,135,118,6,15,W 1,,,"at Syracuse, NY",False,CIN,1960
