G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 28, 1983",,Box Score,@,Portland Trail Blazers,L,,93,107,0,1,L 1,12666,,,False,SDC,1984
2,"Sat, Oct 29, 1983",,Box Score,,Denver Nuggets,W,,141,128,1,1,W 1,5705,,,False,SDC,1984
3,"Wed, Nov 2, 1983",,Box Score,,Los Angeles Lakers,W,,110,106,2,1,W 2,11629,,,False,SDC,1984
4,"Fri, Nov 4, 1983",,Box Score,,Seattle SuperSonics,W,,121,97,3,1,W 3,7354,,,False,SDC,1984
5,"Sat, Nov 5, 1983",,Box Score,@,Denver Nuggets,L,,121,127,3,2,L 1,11814,,,False,SDC,1984
6,"Tue, Nov 8, 1983",,Box Score,@,Washington Bullets,L,,113,119,3,3,L 2,7211,,,False,SDC,1984
7,"Wed, Nov 9, 1983",,Box Score,@,Boston Celtics,L,,122,129,3,4,L 3,14890,2:05,,False,SDC,1984
8,"Fri, Nov 11, 1983",,Box Score,@,New York Knicks,L,,95,116,3,5,L 4,10750,,,False,SDC,1984
9,"Sun, Nov 13, 1983",,Box Score,@,Philadelphia 76ers,L,OT,116,124,3,6,L 5,10119,2:23,,False,SDC,1984
10,"Tue, Nov 15, 1983",,Box Score,@,Atlanta Hawks,L,,102,107,3,7,L 6,4296,,,False,SDC,1984
11,"Thu, Nov 17, 1983",,Box Score,,Milwaukee Bucks,W,,141,122,4,7,W 1,7370,,,False,SDC,1984
12,"Sun, Nov 20, 1983",,Box Score,,Cleveland Cavaliers,W,,99,97,5,7,W 2,4056,,,False,SDC,1984
13,"Tue, Nov 22, 1983",,Box Score,@,Kansas City Kings,L,,99,118,5,8,L 1,5702,,,False,SDC,1984
14,"Wed, Nov 23, 1983",,Box Score,@,Denver Nuggets,L,,114,133,5,9,L 2,8889,,,False,SDC,1984
15,"Fri, Nov 25, 1983",,Box Score,@,San Antonio Spurs,L,,120,133,5,10,L 3,8562,,,False,SDC,1984
16,"Sat, Nov 26, 1983",,Box Score,,New Jersey Nets,L,,102,104,5,11,L 4,7236,,,False,SDC,1984
17,"Tue, Nov 29, 1983",,Box Score,@,Seattle SuperSonics,L,,114,119,5,12,L 5,8538,,,False,SDC,1984
18,"Wed, Nov 30, 1983",,Box Score,,Utah Jazz,L,,115,117,5,13,L 6,3692,,,False,SDC,1984
19,"Fri, Dec 2, 1983",,Box Score,,Golden State Warriors,W,,109,108,6,13,W 1,4511,,,False,SDC,1984
20,"Sun, Dec 4, 1983",,Box Score,@,Los Angeles Lakers,L,,99,120,6,14,L 1,17505,,,False,SDC,1984
21,"Wed, Dec 7, 1983",,Box Score,,San Antonio Spurs,W,,106,102,7,14,W 1,4150,,,False,SDC,1984
22,"Fri, Dec 9, 1983",,Box Score,,New York Knicks,L,,92,111,7,15,L 1,4812,,,False,SDC,1984
23,"Sat, Dec 10, 1983",,Box Score,@,Phoenix Suns,L,,93,109,7,16,L 2,9814,,,False,SDC,1984
24,"Sun, Dec 11, 1983",,Box Score,,Dallas Mavericks,W,,118,116,8,16,W 1,3152,,,False,SDC,1984
25,"Wed, Dec 14, 1983",,Box Score,@,San Antonio Spurs,L,,114,129,8,17,L 1,9209,,,False,SDC,1984
26,"Fri, Dec 16, 1983",,Box Score,@,Los Angeles Lakers,L,,109,122,8,18,L 2,15456,,,False,SDC,1984
27,"Sun, Dec 18, 1983",,Box Score,@,Golden State Warriors,L,,97,99,8,19,L 3,4744,,,False,SDC,1984
28,"Wed, Dec 21, 1983",,Box Score,,Houston Rockets,W,,128,97,9,19,W 1,6422,,,False,SDC,1984
29,"Fri, Dec 23, 1983",,Box Score,,Phoenix Suns,L,,115,121,9,20,L 1,4145,,,False,SDC,1984
30,"Tue, Dec 27, 1983",,Box Score,@,Houston Rockets,W,,110,95,10,20,W 1,10679,,,False,SDC,1984
31,"Wed, Dec 28, 1983",,Box Score,@,Dallas Mavericks,L,,92,109,10,21,L 1,12464,,,False,SDC,1984
