G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 28, 2015",7:30p,,Box Score,@,Toronto Raptors,L,,99,106,0,1,L 1,19800,2:34,,False,IND,2016
2,"Thu, Oct 29, 2015",7:00p,,Box Score,,Memphis Grizzlies,L,,103,112,0,2,L 2,18165,2:18,,False,IND,2016
3,"Sat, Oct 31, 2015",7:00p,,Box Score,,Utah Jazz,L,,76,97,0,3,L 3,14412,2:13,,False,IND,2016
4,"Tue, Nov 3, 2015",7:30p,,Box Score,@,Detroit Pistons,W,,94,82,1,3,W 1,13325,2:07,,False,IND,2016
5,"Wed, Nov 4, 2015",7:00p,,Box Score,,Boston Celtics,W,,100,98,2,3,W 2,14022,2:21,,False,IND,2016
6,"Fri, Nov 6, 2015",8:00p,,Box Score,,Miami Heat,W,,90,87,3,3,W 3,16914,2:26,,False,IND,2016
7,"Sun, Nov 8, 2015",3:30p,,Box Score,@,Cleveland Cavaliers,L,,97,101,3,4,L 1,20562,2:19,,False,IND,2016
8,"Mon, Nov 9, 2015",7:00p,,Box Score,,Orlando Magic,W,,97,84,4,4,W 1,13104,2:08,,False,IND,2016
9,"Wed, Nov 11, 2015",7:30p,,Box Score,@,Boston Celtics,W,,102,91,5,4,W 2,17879,2:18,,False,IND,2016
10,"Fri, Nov 13, 2015",7:00p,,Box Score,,Minnesota Timberwolves,W,,107,103,6,4,W 3,16797,2:10,,False,IND,2016
11,"Mon, Nov 16, 2015",8:00p,,Box Score,@,Chicago Bulls,L,,95,96,6,5,L 1,21660,2:16,,False,IND,2016
12,"Wed, Nov 18, 2015",7:00p,,Box Score,@,Philadelphia 76ers,W,,112,85,7,5,W 1,11080,2:11,,False,IND,2016
13,"Sat, Nov 21, 2015",7:00p,,Box Score,,Milwaukee Bucks,W,,123,86,8,5,W 2,17137,2:02,,False,IND,2016
14,"Tue, Nov 24, 2015",7:00p,,Box Score,@,Washington Wizards,W,,123,106,9,5,W 3,15486,2:09,,False,IND,2016
15,"Fri, Nov 27, 2015",8:00p,,Box Score,,Chicago Bulls,W,,104,92,10,5,W 4,18165,2:09,,False,IND,2016
16,"Sun, Nov 29, 2015",9:30p,,Box Score,@,Los Angeles Lakers,W,,107,103,11,5,W 5,18997,2:28,,False,IND,2016
17,"Wed, Dec 2, 2015",10:30p,,Box Score,@,Los Angeles Clippers,W,,103,91,12,5,W 6,19060,2:34,,False,IND,2016
18,"Thu, Dec 3, 2015",10:00p,,Box Score,@,Portland Trail Blazers,L,,111,123,12,6,L 1,19206,2:06,,False,IND,2016
19,"Sat, Dec 5, 2015",9:00p,,Box Score,@,Utah Jazz,L,OT,119,122,12,7,L 2,19500,2:50,,False,IND,2016
20,"Tue, Dec 8, 2015",7:00p,,Box Score,,Golden State Warriors,L,,123,131,12,8,L 3,18165,2:14,,False,IND,2016
21,"Fri, Dec 11, 2015",7:00p,,Box Score,,Miami Heat,W,,96,83,13,8,W 1,16184,2:13,,False,IND,2016
22,"Sat, Dec 12, 2015",7:30p,,Box Score,@,Detroit Pistons,L,,96,118,13,9,L 1,14858,2:05,,False,IND,2016
23,"Mon, Dec 14, 2015",7:00p,,Box Score,,Toronto Raptors,W,,106,90,14,9,W 1,16598,2:08,,False,IND,2016
24,"Wed, Dec 16, 2015",7:00p,,Box Score,,Dallas Mavericks,W,,107,81,15,9,W 2,14824,2:01,,False,IND,2016
25,"Fri, Dec 18, 2015",7:00p,,Box Score,,Brooklyn Nets,W,,104,97,16,9,W 3,16548,2:04,,False,IND,2016
26,"Sat, Dec 19, 2015",8:00p,,Box Score,@,Memphis Grizzlies,L,,84,96,16,10,L 1,18119,2:11,,False,IND,2016
27,"Mon, Dec 21, 2015",8:30p,,Box Score,@,San Antonio Spurs,L,,92,106,16,11,L 2,18418,1:57,,False,IND,2016
28,"Wed, Dec 23, 2015",7:00p,,Box Score,,Sacramento Kings,L,,106,108,16,12,L 3,18165,2:10,,False,IND,2016
29,"Sat, Dec 26, 2015",8:00p,,Box Score,@,Minnesota Timberwolves,W,,102,88,17,12,W 1,15076,2:04,,False,IND,2016
30,"Mon, Dec 28, 2015",7:00p,,Box Score,,Atlanta Hawks,W,,93,87,18,12,W 2,18165,2:12,,False,IND,2016
31,"Wed, Dec 30, 2015",8:00p,,Box Score,@,Chicago Bulls,L,OT,100,102,18,13,L 1,22206,2:36,,False,IND,2016
32,"Thu, Dec 31, 2015",6:00p,,Box Score,,Milwaukee Bucks,L,,116,120,18,14,L 2,16348,2:22,,False,IND,2016
33,"Sat, Jan 2, 2016",7:00p,,Box Score,,Detroit Pistons,W,,94,82,19,14,W 1,18165,2:13,,False,IND,2016
34,"Mon, Jan 4, 2016",7:30p,,Box Score,@,Miami Heat,L,OT,100,103,19,15,L 1,19874,2:38,,False,IND,2016
35,"Wed, Jan 6, 2016",7:00p,,Box Score,@,Orlando Magic,W,,95,86,20,15,W 1,18846,2:10,,False,IND,2016
36,"Fri, Jan 8, 2016",8:00p,,Box Score,@,New Orleans Pelicans,W,,91,86,21,15,W 2,16895,2:09,,False,IND,2016
37,"Sun, Jan 10, 2016",7:00p,,Box Score,@,Houston Rockets,L,OT,103,107,21,16,L 1,18133,2:28,,False,IND,2016
38,"Tue, Jan 12, 2016",7:00p,,Box Score,,Phoenix Suns,W,,116,97,22,16,W 1,15284,2:30,,False,IND,2016
39,"Wed, Jan 13, 2016",8:00p,,Box Score,@,Boston Celtics,L,,94,103,22,17,L 1,18624,2:18,,False,IND,2016
40,"Fri, Jan 15, 2016",7:00p,,Box Score,,Washington Wizards,L,,104,118,22,18,L 2,18165,2:09,,False,IND,2016
41,"Sun, Jan 17, 2016",8:00p,,Box Score,@,Denver Nuggets,L,,126,129,22,19,L 3,11104,2:29,,False,IND,2016
42,"Tue, Jan 19, 2016",9:00p,,Box Score,@,Phoenix Suns,W,,97,94,23,19,W 1,16802,2:26,,False,IND,2016
43,"Fri, Jan 22, 2016",10:30p,,Box Score,@,Golden State Warriors,L,,110,122,23,20,L 1,19596,2:22,,False,IND,2016
44,"Sat, Jan 23, 2016",10:30p,,Box Score,@,Sacramento Kings,L,,97,108,23,21,L 2,17419,2:22,,False,IND,2016
45,"Tue, Jan 26, 2016",7:00p,,Box Score,,Los Angeles Clippers,L,,89,91,23,22,L 3,15448,2:24,,False,IND,2016
46,"Thu, Jan 28, 2016",7:00p,,Box Score,,Atlanta Hawks,W,,111,92,24,22,W 1,15196,2:10,,False,IND,2016
47,"Sat, Jan 30, 2016",7:00p,,Box Score,,Denver Nuggets,W,OT,109,105,25,22,W 2,18165,2:27,,False,IND,2016
48,"Mon, Feb 1, 2016",7:00p,,Box Score,,Cleveland Cavaliers,L,OT,106,111,25,23,L 1,17283,2:32,,False,IND,2016
49,"Wed, Feb 3, 2016",7:30p,,Box Score,@,Brooklyn Nets,W,,114,100,26,23,W 1,13311,2:07,,False,IND,2016
50,"Fri, Feb 5, 2016",7:00p,,Box Score,@,Atlanta Hawks,L,,96,102,26,24,L 1,17225,2:22,,False,IND,2016
51,"Sat, Feb 6, 2016",7:00p,,Box Score,,Detroit Pistons,W,,112,104,27,24,W 1,18165,2:17,,False,IND,2016
52,"Mon, Feb 8, 2016",7:00p,,Box Score,,Los Angeles Lakers,W,,89,87,28,24,W 2,18165,2:17,,False,IND,2016
53,"Wed, Feb 10, 2016",7:00p,,Box Score,,Charlotte Hornets,L,,95,117,28,25,L 1,15653,2:05,,False,IND,2016
54,"Fri, Feb 19, 2016",8:00p,,Box Score,@,Oklahoma City Thunder,W,,101,98,29,25,W 1,18203,2:17,,False,IND,2016
