G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,Unnamed: 2,Unnamed: 6,team,season
39,"Wed, Jan 21, 1987",,,Box Score,,New York Knicks,W,,113,93,25,14,W 1,17007,,,False,,,DAL,1987
40,"Sat, Jan 24, 1987",,,Box Score,,Los Angeles Lakers,W,,132,117,26,14,W 2,17007,,,False,,,DAL,1987
41,"Tue, Jan 27, 1987",,,Box Score,,Washington Bullets,L,,113,118,26,15,L 1,17007,,,False,,,DAL,1987
42,"Thu, Jan 29, 1987",,,Box Score,@,Denver Nuggets,W,,132,102,27,15,W 1,11325,,,False,,,DAL,1987
43,"Fri, Jan 30, 1987",,,Box Score,,Milwaukee Bucks,W,,133,117,28,15,W 2,17007,,,False,,,DAL,1987
44,"Sun, Feb 1, 1987",,,Box Score,@,Portland Trail Blazers,L,,117,133,28,16,L 1,12666,,,False,,,DAL,1987
45,"Mon, Feb 2, 1987",,,Box Score,@,Los Angeles Lakers,W,,103,99,29,16,W 1,17505,,,False,,,DAL,1987
46,"Wed, Feb 4, 1987",,,Box Score,,Seattle SuperSonics,W,,124,94,30,16,W 2,17007,,,False,,,DAL,1987
47,"Tue, Feb 10, 1987",,,Box Score,,Portland Trail Blazers,W,,135,115,31,16,W 3,17007,,,False,,,DAL,1987
48,"Thu, Feb 12, 1987",,,Box Score,@,Sacramento Kings,L,,125,129,31,17,L 1,10333,,,False,,,DAL,1987
49,"Sat, Feb 14, 1987",,,Box Score,,Los Angeles Clippers,W,,138,107,32,17,W 1,17007,,,False,,,DAL,1987
50,"Mon, Feb 16, 1987",,,Box Score,@,Houston Rockets,L,,100,105,32,18,L 1,16016,,,False,,,DAL,1987
51,"Wed, Feb 18, 1987",,,Box Score,,Boston Celtics,L,,96,113,32,19,L 2,17007,1:56,,False,,,DAL,1987
52,"Fri, Feb 20, 1987",,,Box Score,,San Antonio Spurs,W,,122,107,33,19,W 1,17007,,,False,,,DAL,1987
53,"Sat, Feb 21, 1987",,,Box Score,,Golden State Warriors,W,OT,122,111,34,19,W 2,17007,,,False,,,DAL,1987
54,"Mon, Feb 23, 1987",,,Box Score,@,Golden State Warriors,W,,121,95,35,19,W 3,10609,,,False,,,DAL,1987
55,"Wed, Feb 25, 1987",,,Box Score,,Sacramento Kings,W,,108,101,36,19,W 4,17007,,,False,,,DAL,1987
56,"Fri, Feb 27, 1987",,,Box Score,,Philadelphia 76ers,W,,123,110,37,19,W 5,17007,,,False,,,DAL,1987
57,"Sat, Feb 28, 1987",,,Box Score,@,San Antonio Spurs,L,,98,123,37,20,L 1,10919,,,False,,,DAL,1987
58,"Mon, Mar 2, 1987",,,Box Score,,Phoenix Suns,W,,135,112,38,20,W 1,17007,,,False,,,DAL,1987
59,"Wed, Mar 4, 1987",,,Box Score,,Denver Nuggets,W,,115,107,39,20,W 2,17007,,,False,,,DAL,1987
60,"Fri, Mar 6, 1987",,,Box Score,@,Detroit Pistons,L,,115,125,39,21,L 1,23912,,,False,,,DAL,1987
61,"Sun, Mar 8, 1987",,,Box Score,@,Chicago Bulls,L,OT,105,115,39,22,L 2,17855,,,False,,,DAL,1987
62,"Wed, Mar 11, 1987",,,Box Score,,Seattle SuperSonics,W,,130,117,40,22,W 1,17007,,,False,,,DAL,1987
63,"Fri, Mar 13, 1987",,,Box Score,,Atlanta Hawks,L,,105,113,40,23,L 1,17007,,,False,,,DAL,1987
64,"Sat, Mar 14, 1987",,,Box Score,,Houston Rockets,W,,118,109,41,23,W 1,17007,,,False,,,DAL,1987
65,"Tue, Mar 17, 1987",,,Box Score,,Chicago Bulls,W,,114,96,42,23,W 2,17007,,,False,,,DAL,1987
66,"Thu, Mar 19, 1987",,,Box Score,@,Sacramento Kings,W,,105,104,43,23,W 3,10333,,,False,,,DAL,1987
67,"Sat, Mar 21, 1987",,,Box Score,,Detroit Pistons,W,,122,118,44,23,W 4,17007,,,False,,,DAL,1987
68,"Mon, Mar 23, 1987",,,Box Score,@,Philadelphia 76ers,W,,103,100,45,23,W 5,17201,,,False,,,DAL,1987
69,"Tue, Mar 24, 1987",7:39p,,Box Score,@,New Jersey Nets,W,,119,107,46,23,W 6,9625,2:09,,False,,,DAL,1987
70,"Thu, Mar 26, 1987",,,Box Score,@,Atlanta Hawks,L,,112,120,46,24,L 1,14480,,,False,,,DAL,1987
71,"Sat, Mar 28, 1987",,,Box Score,@,Washington Bullets,W,,114,107,47,24,W 1,11427,,,False,,,DAL,1987
72,"Sun, Mar 29, 1987",,,Box Score,@,Cleveland Cavaliers,W,,101,98,48,24,W 2,10233,,,False,,,DAL,1987
73,"Tue, Mar 31, 1987",,,Box Score,,Los Angeles Clippers,W,,118,102,49,24,W 3,17007,,,False,,,DAL,1987
74,"Fri, Apr 3, 1987",,,Box Score,,Golden State Warriors,W,,136,116,50,24,W 4,17007,,,False,,,DAL,1987
75,"Sat, Apr 4, 1987",,,Box Score,,Utah Jazz,W,,121,107,51,24,W 5,17007,,,False,,,DAL,1987
76,"Mon, Apr 6, 1987",,,Box Score,@,Phoenix Suns,L,OT,110,118,51,25,L 1,9752,,,False,,,DAL,1987
77,"Wed, Apr 8, 1987",,,Box Score,@,Utah Jazz,L,,90,103,51,26,L 2,12212,,,False,,,DAL,1987
78,"Thu, Apr 9, 1987",,,Box Score,@,Golden State Warriors,W,,125,100,52,26,W 1,10106,,,False,,,DAL,1987
79,"Sat, Apr 11, 1987",,,Box Score,@,Los Angeles Clippers,W,,129,100,53,26,W 2,6120,,,False,,,DAL,1987
80,"Wed, Apr 15, 1987",,,Box Score,,Houston Rockets,W,,113,107,54,26,W 3,17007,,,False,,,DAL,1987
81,"Fri, Apr 17, 1987",,,Box Score,@,Houston Rockets,L,,99,121,54,27,L 1,16279,,,False,,,DAL,1987
82,"Sat, Apr 18, 1987",,,Box Score,,Sacramento Kings,W,,125,121,55,27,W 1,17007,,,False,,,DAL,1987
1,"Thu, Apr 23, 1987",,Box Score,,,Seattle SuperSonics,,,151,129,1,0,W 1,17007,2:12,,True,,W,DAL,1987
2,"Sat, Apr 25, 1987",,Box Score,,,Seattle SuperSonics,,,110,112,1,1,L 1,17007,2:19,,True,,L,DAL,1987
3,"Tue, Apr 28, 1987",,Box Score,@,,Seattle SuperSonics,,,107,117,1,2,L 2,8150,2:25,"at Seattle, WA (Clarence S. ""Hec"" Edmundson Pavillion)",True,,L,DAL,1987
4,"Thu, Apr 30, 1987",,Box Score,@,,Seattle SuperSonics,,,98,124,1,3,L 3,8150,2:10,"at Seattle, WA (Clarence S. ""Hec"" Edmundson Pavillion)",True,,L,DAL,1987
