G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 17, 2018",7:30p,,Box Score,,Cleveland Cavaliers,W,,116,104,1,0,W 1,19915,2:23,,False,TOR,2019
2,"Fri, Oct 19, 2018",8:00p,,Box Score,,Boston Celtics,W,,113,101,2,0,W 2,19800,2:12,,False,TOR,2019
3,"Sat, Oct 20, 2018",7:00p,,Box Score,@,Washington Wizards,W,,117,113,3,0,W 3,16185,2:31,,False,TOR,2019
4,"Mon, Oct 22, 2018",7:30p,,Box Score,,Charlotte Hornets,W,,127,106,4,0,W 4,19800,2:00,,False,TOR,2019
5,"Wed, Oct 24, 2018",7:30p,,Box Score,,Minnesota Timberwolves,W,,112,105,5,0,W 5,19800,2:08,,False,TOR,2019
6,"Fri, Oct 26, 2018",7:30p,,Box Score,,Dallas Mavericks,W,,116,107,6,0,W 6,19800,2:09,,False,TOR,2019
7,"Mon, Oct 29, 2018",8:00p,,Box Score,@,Milwaukee Bucks,L,,109,124,6,1,L 1,17341,2:07,,False,TOR,2019
8,"Tue, Oct 30, 2018",7:30p,,Box Score,,Philadelphia 76ers,W,,129,112,7,1,W 1,19800,2:20,,False,TOR,2019
9,"Fri, Nov 2, 2018",10:00p,,Box Score,@,Phoenix Suns,W,,107,98,8,1,W 2,15843,2:10,,False,TOR,2019
10,"Sun, Nov 4, 2018",9:30p,,Box Score,@,Los Angeles Lakers,W,,121,107,9,1,W 3,18997,2:09,,False,TOR,2019
11,"Mon, Nov 5, 2018",9:00p,,Box Score,@,Utah Jazz,W,,124,111,10,1,W 4,18306,2:09,,False,TOR,2019
12,"Wed, Nov 7, 2018",10:00p,,Box Score,@,Sacramento Kings,W,,114,105,11,1,W 5,17583,2:15,,False,TOR,2019
13,"Sat, Nov 10, 2018",3:00p,,Box Score,,New York Knicks,W,,128,112,12,1,W 6,19800,2:08,,False,TOR,2019
14,"Mon, Nov 12, 2018",7:30p,,Box Score,,New Orleans Pelicans,L,,110,126,12,2,L 1,19800,2:08,,False,TOR,2019
15,"Wed, Nov 14, 2018",7:30p,,Box Score,,Detroit Pistons,L,,104,106,12,3,L 2,19800,2:19,,False,TOR,2019
16,"Fri, Nov 16, 2018",7:00p,,Box Score,@,Boston Celtics,L,OT,116,123,12,4,L 3,18624,2:34,,False,TOR,2019
17,"Sat, Nov 17, 2018",8:00p,,Box Score,@,Chicago Bulls,W,,122,83,13,4,W 1,21263,2:05,,False,TOR,2019
18,"Tue, Nov 20, 2018",7:00p,,Box Score,@,Orlando Magic,W,,93,91,14,4,W 2,16016,2:04,,False,TOR,2019
19,"Wed, Nov 21, 2018",7:30p,,Box Score,@,Atlanta Hawks,W,,124,108,15,4,W 3,15058,2:15,,False,TOR,2019
20,"Fri, Nov 23, 2018",7:30p,,Box Score,,Washington Wizards,W,,125,107,16,4,W 4,19800,2:07,,False,TOR,2019
21,"Sun, Nov 25, 2018",6:00p,,Box Score,,Miami Heat,W,,125,115,17,4,W 5,19800,2:15,,False,TOR,2019
22,"Tue, Nov 27, 2018",8:00p,,Box Score,@,Memphis Grizzlies,W,,122,114,18,4,W 6,14187,2:19,,False,TOR,2019
23,"Thu, Nov 29, 2018",8:00p,,Box Score,,Golden State Warriors,W,OT,131,128,19,4,W 7,20073,2:38,,False,TOR,2019
24,"Sat, Dec 1, 2018",8:00p,,Box Score,@,Cleveland Cavaliers,W,,106,95,20,4,W 8,19432,2:11,,False,TOR,2019
25,"Mon, Dec 3, 2018",7:30p,,Box Score,,Denver Nuggets,L,,103,106,20,5,L 1,19800,2:14,,False,TOR,2019
