G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Oct 28, 2009",8:00p,,Box Score,@,San Antonio Spurs,L,,96,113,0,1,L 1,18581,2:22,,False,NOH,2010
2,"Fri, Oct 30, 2009",8:00p,,Box Score,,Sacramento Kings,W,,97,92,1,1,W 1,17306,2:15,,False,NOH,2010
3,"Sun, Nov 1, 2009",6:00p,,Box Score,@,Boston Celtics,L,,87,97,1,2,L 1,18624,2:09,,False,NOH,2010
4,"Mon, Nov 2, 2009",7:30p,,Box Score,@,New York Knicks,L,,111,117,1,3,L 2,19763,2:18,,False,NOH,2010
5,"Wed, Nov 4, 2009",9:30p,,Box Score,,Dallas Mavericks,W,OT,114,107,2,3,W 1,13566,2:43,,False,NOH,2010
6,"Fri, Nov 6, 2009",8:00p,,Box Score,,Toronto Raptors,L,,90,107,2,4,L 1,15010,2:12,,False,NOH,2010
7,"Sun, Nov 8, 2009",9:30p,,Box Score,@,Los Angeles Lakers,L,,88,104,2,5,L 2,18997,2:09,,False,NOH,2010
8,"Mon, Nov 9, 2009",10:30p,,Box Score,@,Los Angeles Clippers,W,,112,84,3,5,W 1,14760,2:09,,False,NOH,2010
9,"Wed, Nov 11, 2009",10:30p,,Box Score,@,Phoenix Suns,L,,104,124,3,6,L 1,16517,2:23,,False,NOH,2010
10,"Fri, Nov 13, 2009",8:00p,,Box Score,,Portland Trail Blazers,L,,78,86,3,7,L 2,14742,2:20,,False,NOH,2010
11,"Sat, Nov 14, 2009",7:00p,,Box Score,@,Atlanta Hawks,L,,98,121,3,8,L 3,18572,2:12,,False,NOH,2010
12,"Tue, Nov 17, 2009",8:00p,,Box Score,,Los Angeles Clippers,W,,110,102,4,8,W 1,13116,2:21,,False,NOH,2010
