G,Date,Start (ET),Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Sun, Dec 25, 2011",10:30p,,Box Score,@,Golden State Warriors,W,,105,86,1,0,W 1,19596,2:33,,False,LAC,2012
2,"Wed, Dec 28, 2011",8:30p,,Box Score,@,San Antonio Spurs,L,,90,115,1,1,L 1,18581,2:14,,False,LAC,2012
3,"Fri, Dec 30, 2011",10:30p,,Box Score,,Chicago Bulls,L,,101,114,1,2,L 2,19426,2:20,,False,LAC,2012
4,"Sun, Jan 1, 2012",9:30p,,Box Score,,Portland Trail Blazers,W,,93,88,2,2,W 1,19060,2:27,,False,LAC,2012
5,"Wed, Jan 4, 2012",10:30p,,Box Score,,Houston Rockets,W,,117,89,3,2,W 2,19060,2:09,,False,LAC,2012
6,"Sat, Jan 7, 2012",10:30p,,Box Score,,Milwaukee Bucks,W,,92,86,4,2,W 3,19229,2:26,,False,LAC,2012
7,"Tue, Jan 10, 2012",10:00p,,Box Score,@,Portland Trail Blazers,L,,97,105,4,3,L 1,20381,2:29,,False,LAC,2012
8,"Wed, Jan 11, 2012",10:30p,,Box Score,,Miami Heat,W,OT,95,89,5,3,W 1,19341,3:00,,False,LAC,2012
9,"Sat, Jan 14, 2012",10:30p,,Box Score,,Los Angeles Lakers,W,,102,94,6,3,W 2,19895,2:30,,False,LAC,2012
10,"Mon, Jan 16, 2012",3:30p,,Box Score,,New Jersey Nets,W,,101,91,7,3,W 3,19060,2:32,,False,LAC,2012
11,"Tue, Jan 17, 2012",9:00p,,Box Score,@,Utah Jazz,L,,79,108,7,4,L 1,19371,2:09,,False,LAC,2012
12,"Wed, Jan 18, 2012",10:30p,,Box Score,,Dallas Mavericks,W,,91,89,8,4,W 1,19252,2:42,,False,LAC,2012
13,"Fri, Jan 20, 2012",10:30p,,Box Score,,Minnesota Timberwolves,L,,98,101,8,5,L 1,19492,2:39,,False,LAC,2012
