G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Tue, Nov 2, 1999",,Box Score,,Phoenix Suns,W,OT,107,102,1,0,W 1,19099,,,False,DEN,2000
2,"Fri, Nov 5, 1999",,Box Score,@,Portland Trail Blazers,L,,83,95,1,1,L 1,19995,,,False,DEN,2000
3,"Sat, Nov 6, 1999",,Box Score,@,Vancouver Grizzlies,L,,94,109,1,2,L 2,12159,,,False,DEN,2000
4,"Mon, Nov 8, 1999",,Box Score,,Atlanta Hawks,W,,115,100,2,2,W 1,9108,,,False,DEN,2000
5,"Fri, Nov 12, 1999",,Box Score,,Portland Trail Blazers,L,,78,93,2,3,L 1,17512,,,False,DEN,2000
6,"Sun, Nov 14, 1999",,Box Score,@,Sacramento Kings,L,,116,126,2,4,L 2,15491,,,False,DEN,2000
7,"Tue, Nov 16, 1999",,Box Score,,New York Knicks,L,,95,102,2,5,L 3,13196,,,False,DEN,2000
8,"Thu, Nov 18, 1999",,Box Score,,Los Angeles Lakers,W,,93,82,3,5,W 1,15218,,,False,DEN,2000
9,"Sat, Nov 20, 1999",,Box Score,,Chicago Bulls,W,,95,86,4,5,W 2,15920,,,False,DEN,2000
10,"Wed, Nov 24, 1999",,Box Score,,Toronto Raptors,W,,109,84,5,5,W 3,13624,,,False,DEN,2000
11,"Fri, Nov 26, 1999",,Box Score,,Minnesota Timberwolves,W,,114,105,6,5,W 4,18506,,,False,DEN,2000
12,"Sat, Nov 27, 1999",,Box Score,@,San Antonio Spurs,L,,87,106,6,6,L 1,22188,,,False,DEN,2000
13,"Tue, Nov 30, 1999",,Box Score,@,Minnesota Timberwolves,L,,92,109,6,7,L 2,13117,,,False,DEN,2000
14,"Wed, Dec 1, 1999",,Box Score,,Detroit Pistons,W,,100,96,7,7,W 1,11881,,,False,DEN,2000
15,"Fri, Dec 3, 1999",,Box Score,,Orlando Magic,L,,100,112,7,8,L 1,14383,,,False,DEN,2000
16,"Sun, Dec 5, 1999",,Box Score,@,New York Knicks,W,,80,78,8,8,W 1,19763,,,False,DEN,2000
17,"Mon, Dec 6, 1999",,Box Score,@,Philadelphia 76ers,W,,94,77,9,8,W 2,14108,,,False,DEN,2000
18,"Wed, Dec 8, 1999",,Box Score,@,Boston Celtics,L,,90,115,9,9,L 1,15730,2:05,,False,DEN,2000
19,"Fri, Dec 10, 1999",,Box Score,@,Charlotte Hornets,L,,99,106,9,10,L 2,17320,,,False,DEN,2000
20,"Sat, Dec 11, 1999",,Box Score,@,Milwaukee Bucks,W,,101,99,10,10,W 1,15862,,,False,DEN,2000
21,"Tue, Dec 14, 1999",,Box Score,@,Seattle SuperSonics,L,,84,109,10,11,L 1,11879,,,False,DEN,2000
22,"Thu, Dec 16, 1999",,Box Score,,Sacramento Kings,W,,116,106,11,11,W 1,15576,,,False,DEN,2000
23,"Sat, Dec 18, 1999",,Box Score,,San Antonio Spurs,W,,86,84,12,11,W 2,17318,,,False,DEN,2000
24,"Mon, Dec 20, 1999",,Box Score,,Portland Trail Blazers,W,,97,88,13,11,W 3,15708,,,False,DEN,2000
25,"Thu, Dec 23, 1999",,Box Score,@,Vancouver Grizzlies,L,,91,93,13,12,L 1,11792,,,False,DEN,2000
26,"Sun, Dec 26, 1999",,Box Score,,Vancouver Grizzlies,W,,109,86,14,12,W 1,17074,,,False,DEN,2000
27,"Tue, Dec 28, 1999",,Box Score,,Los Angeles Clippers,W,,128,105,15,12,W 2,14035,,,False,DEN,2000
28,"Thu, Dec 30, 1999",,Box Score,,Boston Celtics,L,,94,102,15,13,L 1,18353,2:25,,False,DEN,2000
29,"Mon, Jan 3, 2000",,Box Score,@,Utah Jazz,L,,89,109,15,14,L 2,19196,,,False,DEN,2000
30,"Tue, Jan 4, 2000",,Box Score,,Dallas Mavericks,W,,98,96,16,14,W 1,10549,,,False,DEN,2000
31,"Thu, Jan 6, 2000",,Box Score,,Indiana Pacers,L,,87,102,16,15,L 1,14569,,,False,DEN,2000
32,"Sat, Jan 8, 2000",,Box Score,,Charlotte Hornets,W,,97,92,17,15,W 1,18408,,,False,DEN,2000
33,"Mon, Jan 10, 2000",,Box Score,@,Los Angeles Lakers,L,,95,130,17,16,L 1,18997,,,False,DEN,2000
34,"Wed, Jan 12, 2000",,Box Score,,Seattle SuperSonics,L,,93,103,17,17,L 2,12408,,,False,DEN,2000
35,"Fri, Jan 14, 2000",,Box Score,,Miami Heat,L,,87,92,17,18,L 3,15730,,,False,DEN,2000
36,"Sun, Jan 16, 2000",,Box Score,@,Phoenix Suns,L,,100,113,17,19,L 4,19023,,,False,DEN,2000
37,"Thu, Jan 20, 2000",,Box Score,@,Houston Rockets,L,,115,122,17,20,L 5,14591,,,False,DEN,2000
38,"Fri, Jan 21, 2000",,Box Score,,Phoenix Suns,L,,99,101,17,21,L 6,18221,,,False,DEN,2000
39,"Mon, Jan 24, 2000",,Box Score,,Vancouver Grizzlies,W,,110,98,18,21,W 1,10884,,,False,DEN,2000
40,"Fri, Jan 28, 2000",,Box Score,,Houston Rockets,W,,104,98,19,21,W 2,15418,,,False,DEN,2000
41,"Sat, Jan 29, 2000",,Box Score,@,Dallas Mavericks,L,,96,107,19,22,L 1,16674,,,False,DEN,2000
42,"Mon, Jan 31, 2000",,Box Score,,Philadelphia 76ers,W,,83,80,20,22,W 1,13431,,,False,DEN,2000
43,"Wed, Feb 2, 2000",,Box Score,,Milwaukee Bucks,W,,135,112,21,22,W 2,12365,,,False,DEN,2000
44,"Fri, Feb 4, 2000",,Box Score,@,Golden State Warriors,L,,101,103,21,23,L 1,13321,,,False,DEN,2000
45,"Sat, Feb 5, 2000",,Box Score,,Minnesota Timberwolves,L,OT,97,105,21,24,L 2,19099,,,False,DEN,2000
