G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Wed, Nov 2, 1949",,Box Score,,Baltimore Bullets,W,,66,61,1,0,W 1,,,,False,WSC,1950
2,"Sat, Nov 5, 1949",,Box Score,,St. Louis Bombers,W,,81,69,2,0,W 2,,,,False,WSC,1950
3,"Tue, Nov 8, 1949",,Box Score,,Minneapolis Lakers,L,,66,68,2,1,L 1,,,,False,WSC,1950
4,"Wed, Nov 9, 1949",,Box Score,@,Philadelphia Warriors,W,,84,69,3,1,W 1,,,,False,WSC,1950
5,"Thu, Nov 10, 1949",,Box Score,@,Baltimore Bullets,W,,88,72,4,1,W 2,,,,False,WSC,1950
6,"Sat, Nov 12, 1949",,Box Score,,Boston Celtics,L,,68,76,4,2,L 1,3191,,,False,WSC,1950
7,"Tue, Nov 15, 1949",,Box Score,N,Chicago Stags,L,,63,77,4,3,L 2,,,"at New York, NY",False,WSC,1950
8,"Wed, Nov 16, 1949",,Box Score,,Denver Nuggets,W,,99,90,5,3,W 1,,,,False,WSC,1950
9,"Sat, Nov 19, 1949",,Box Score,,Chicago Stags,W,,85,69,6,3,W 2,,,,False,WSC,1950
10,"Tue, Nov 22, 1949",,Box Score,,New York Knicks,L,,74,89,6,4,L 1,,,,False,WSC,1950
11,"Wed, Nov 23, 1949",,Box Score,@,New York Knicks,L,,67,87,6,5,L 2,,,,False,WSC,1950
12,"Sat, Nov 26, 1949",,Box Score,,Fort Wayne Pistons,W,,93,76,7,5,W 1,,,,False,WSC,1950
13,"Wed, Nov 30, 1949",,Box Score,,Rochester Royals,L,,84,86,7,6,L 1,,,,False,WSC,1950
14,"Sat, Dec 3, 1949",,Box Score,,Philadelphia Warriors,W,,79,63,8,6,W 1,,,,False,WSC,1950
15,"Sun, Dec 4, 1949",,Box Score,@,Fort Wayne Pistons,L,,68,72,8,7,L 1,,,,False,WSC,1950
16,"Tue, Dec 6, 1949",,Box Score,@,Chicago Stags,L,,55,75,8,8,L 2,,,,False,WSC,1950
17,"Wed, Dec 7, 1949",,Box Score,@,Minneapolis Lakers,L,,76,93,8,9,L 3,,,,False,WSC,1950
18,"Sat, Dec 10, 1949",,Box Score,,Fort Wayne Pistons,W,,75,69,9,9,W 1,,,,False,WSC,1950
19,"Wed, Dec 14, 1949",,Box Score,,St. Louis Bombers,W,,79,61,10,9,W 2,,,,False,WSC,1950
20,"Sat, Dec 17, 1949",,Box Score,,Baltimore Bullets,L,,72,89,10,10,L 1,,,,False,WSC,1950
