G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Nov 6, 1987",,Box Score,,New York Knicks,W,,110,99,1,0,W 1,28676,,,False,DET,1988
2,"Sat, Nov 7, 1987",,Box Score,@,Milwaukee Bucks,L,,105,119,1,1,L 1,11052,,,False,DET,1988
3,"Tue, Nov 10, 1987",,Box Score,@,Indiana Pacers,L,,118,121,1,2,L 2,11885,,,False,DET,1988
4,"Fri, Nov 13, 1987",,Box Score,@,Philadelphia 76ers,W,,113,94,2,2,W 1,12302,,,False,DET,1988
5,"Sat, Nov 14, 1987",,Box Score,@,Cleveland Cavaliers,W,,128,113,3,2,W 2,10157,,,False,DET,1988
6,"Wed, Nov 18, 1987",,Box Score,,Philadelphia 76ers,L,,109,113,3,3,L 1,17445,,,False,DET,1988
7,"Fri, Nov 20, 1987",,Box Score,,Golden State Warriors,W,,131,108,4,3,W 1,20362,,,False,DET,1988
8,"Sat, Nov 21, 1987",,Box Score,@,Chicago Bulls,W,OT,144,132,5,3,W 2,18466,,,False,DET,1988
9,"Tue, Nov 24, 1987",,Box Score,@,Houston Rockets,W,,97,83,6,3,W 3,16611,,,False,DET,1988
10,"Wed, Nov 25, 1987",,Box Score,@,Dallas Mavericks,L,,107,113,6,4,L 1,17007,,,False,DET,1988
11,"Fri, Nov 27, 1987",,Box Score,,San Antonio Spurs,W,,143,111,7,4,W 1,30743,,,False,DET,1988
12,"Sat, Nov 28, 1987",,Box Score,@,Washington Bullets,L,,102,124,7,5,L 1,13028,,,False,DET,1988
13,"Tue, Dec 1, 1987",,Box Score,@,New Jersey Nets,W,OT,124,115,8,5,W 1,8232,,,False,DET,1988
14,"Wed, Dec 2, 1987",,Box Score,,Milwaukee Bucks,W,,115,105,9,5,W 2,18780,,,False,DET,1988
15,"Fri, Dec 4, 1987",,Box Score,,Boston Celtics,W,,128,105,10,5,W 3,34523,2:11,,False,DET,1988
16,"Tue, Dec 8, 1987",,Box Score,,Portland Trail Blazers,W,,127,117,11,5,W 4,17267,,,False,DET,1988
17,"Fri, Dec 11, 1987",,Box Score,,Washington Bullets,W,,114,108,12,5,W 5,17884,,,False,DET,1988
18,"Sat, Dec 12, 1987",,Box Score,,New York Knicks,W,,124,96,13,5,W 6,21368,,,False,DET,1988
19,"Tue, Dec 15, 1987",,Box Score,,Chicago Bulls,W,OT,127,123,14,5,W 7,23729,,,False,DET,1988
20,"Fri, Dec 18, 1987",,Box Score,,Dallas Mavericks,W,,117,112,15,5,W 8,19426,,,False,DET,1988
21,"Fri, Dec 25, 1987",,Box Score,@,New York Knicks,W,,91,87,16,5,W 9,14549,,,False,DET,1988
22,"Sat, Dec 26, 1987",,Box Score,,New Jersey Nets,W,,110,75,17,5,W 10,23330,,,False,DET,1988
23,"Tue, Dec 29, 1987",,Box Score,,Houston Rockets,L,,91,101,17,6,L 1,26498,,,False,DET,1988
24,"Wed, Dec 30, 1987",,Box Score,@,Indiana Pacers,W,,105,95,18,6,W 1,12945,,,False,DET,1988
25,"Sat, Jan 2, 1988",,Box Score,,Denver Nuggets,L,,142,151,18,7,L 1,23746,,,False,DET,1988
26,"Tue, Jan 5, 1988",,Box Score,@,Atlanta Hawks,L,,71,81,18,8,L 2,16451,,,False,DET,1988
27,"Wed, Jan 6, 1988",,Box Score,,Atlanta Hawks,W,,90,87,19,8,W 1,25749,,,False,DET,1988
28,"Fri, Jan 8, 1988",,Box Score,,Los Angeles Lakers,L,,104,106,19,9,L 1,40278,,,False,DET,1988
29,"Wed, Jan 13, 1988",,Box Score,@,Boston Celtics,L,,105,143,19,10,L 2,14890,2:08,,False,DET,1988
30,"Fri, Jan 15, 1988",,Box Score,,Cleveland Cavaliers,W,,97,93,20,10,W 1,19822,,,False,DET,1988
