G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Oct 31, 1997",,Box Score,,Los Angeles Clippers,W,,110,100,1,0,W 1,19023,,,False,PHO,1998
2,"Tue, Nov 4, 1997",,Box Score,,Utah Jazz,W,,106,84,2,0,W 2,19023,,,False,PHO,1998
3,"Thu, Nov 6, 1997",,Box Score,,New York Knicks,L,,75,105,2,1,L 1,19023,,,False,PHO,1998
4,"Sat, Nov 8, 1997",,Box Score,@,Los Angeles Clippers,W,,123,105,3,1,W 1,12906,,"at Anaheim, CA",False,PHO,1998
5,"Wed, Nov 12, 1997",,Box Score,,Milwaukee Bucks,W,,103,95,4,1,W 2,19023,,,False,PHO,1998
6,"Fri, Nov 14, 1997",,Box Score,@,Portland Trail Blazers,W,4OT,140,139,5,1,W 3,21057,,,False,PHO,1998
7,"Sun, Nov 16, 1997",,Box Score,,Houston Rockets,W,,96,94,6,1,W 4,19023,,,False,PHO,1998
8,"Tue, Nov 18, 1997",,Box Score,,Minnesota Timberwolves,L,,90,108,6,2,L 1,19023,,,False,PHO,1998
9,"Thu, Nov 20, 1997",,Box Score,,Chicago Bulls,W,,89,85,7,2,W 1,19023,,,False,PHO,1998
10,"Wed, Nov 26, 1997",,Box Score,,New Jersey Nets,W,,111,99,8,2,W 2,19023,,,False,PHO,1998
11,"Fri, Nov 28, 1997",,Box Score,@,Boston Celtics,W,OT,112,108,9,2,W 3,18624,2:22,,False,PHO,1998
12,"Sat, Nov 29, 1997",,Box Score,@,New York Knicks,L,,80,102,9,3,L 1,19763,,,False,PHO,1998
13,"Tue, Dec 2, 1997",,Box Score,@,Milwaukee Bucks,W,,90,86,10,3,W 1,13131,,,False,PHO,1998
14,"Wed, Dec 3, 1997",,Box Score,@,Detroit Pistons,L,3OT,103,108,10,4,L 1,15548,,,False,PHO,1998
15,"Fri, Dec 5, 1997",,Box Score,,Toronto Raptors,W,,110,91,11,4,W 1,19023,,,False,PHO,1998
16,"Sun, Dec 7, 1997",,Box Score,,Indiana Pacers,L,OT,97,99,11,5,L 1,19023,,,False,PHO,1998
17,"Tue, Dec 9, 1997",,Box Score,,Vancouver Grizzlies,W,,107,85,12,5,W 1,19023,,,False,PHO,1998
18,"Thu, Dec 11, 1997",,Box Score,,Atlanta Hawks,W,,94,78,13,5,W 2,19023,,,False,PHO,1998
19,"Sat, Dec 13, 1997",,Box Score,@,Minnesota Timberwolves,L,,101,112,13,6,L 1,18899,,,False,PHO,1998
20,"Mon, Dec 15, 1997",,Box Score,@,Chicago Bulls,L,,104,111,13,7,L 2,23888,,,False,PHO,1998
21,"Tue, Dec 16, 1997",,Box Score,@,Cleveland Cavaliers,L,,90,103,13,8,L 3,13511,,,False,PHO,1998
